d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42
311,5,0.3891300687439,0.260257507331239,1.44603846303311,0.519138166860925,-1.04235576547129,-0.500383858969782,0.392094370071285,0.465513082337072,0.3891300687439,0.402824662958651,1.3262549659264,0.322274001414386,-0.960579196189813,0.601262795945568,0.392094370071285,0.124721394441662,0.3891300687439,0.72686720016787,-0.480339024359843,-1.25142577200515,1.10495714548681,0.766800334281569,-1.29317600487269,0.317917305840101,0.3891300687439,0.262319151514325,1.44482228533711,0.515740180560918,-1.04172787618215,-0.476583529802251,0.392094370071285,0.462550410715043,0.3891300687439,0.267210083858615,1.44198650824863,0.507975844939735,-1.04024394677994,-0.422076804316814,0.392094370071285,0.455379246214391
483,5,-2.39039793391416,0.285103891322828,-0.425352237796966,0.0509429031288623,-0.280170802161739,0.728228497139275,0.750228096648064,-2.52932141542216,-2.39039793391416,-0.803934713130118,0.808088677622555,1.0438792254265,-1.35498958675513,-0.639684509778607,0.750228742836976,-0.573224923754814,-2.39039793391416,-0.732107990992271,0.16533103341452,-0.169603036429187,0.686006558728254,1.07132946345087,-1.28351354207377,-2.06647066814309,-2.39039793391416,0.456744410497154,-0.546327807357395,-0.0182629423156197,0.23570098785494,0.880621836713728,0.313583709659077,-2.40100215332374,-2.39039793391416,0.515225253644924,-1.38793232412558,-1.22925525889471,0.945862375187516,1.15969418368881,-1.28361273207174,-2.06856394899856
3996,5,0.735033911551325,0.593706645877815,0.523457387760553,-0.175851753186351,-0.263014821903166,0.945846369047632,0.493987699353316,-0.765419530049752,0.735033911551325,1.56197595773381,-0.41964088722944,-0.248939537080217,-0.254551729692972,0.986287815712896,0.493987699353316,-0.804288760458482,0.735033911551325,-0.440318351285647,0.486426050401744,0.770042126579799,0.546045328907345,0.0376478759813114,-1.15935803549506,1.54670950172748,0.735033911551325,-0.440523429415307,0.997073777190015,1.14139902394402,-0.902734927062669,-0.325264444747975,0.493987699353316,1.13849453043423,0.735033911551325,1.56929918911511,-1.56550472850762,-0.627991732341939,1.21038484402368,1.12062791836199,-1.1961617249696,-0.449574054394584
4058,5,1.12844194400778,0.476977359517331,1.06507261902358,-0.0790764611507696,-0.351426619472699,0.25254385126315,1.13509724326381,0.520034619852438,1.12844194400778,0.309135229649827,1.02011952586068,0.0572890983995267,0.160890041648697,0.252003674069093,0.952188302252778,0.681351778707581,1.12844194400778,0.34898622247958,1.06004258266271,0.0778646336679051,0.104695215666241,0.250886381591798,1.04876802011265,0.640389594774241,1.12844194400778,0.322849130066806,1.0081580953012,0.0361520868933883,0.17711911964146,0.252156848530645,0.93540031432286,0.676648361567273,1.12844194400778,0.377609928361781,1.05888530362476,0.0556519180951427,0.106090946996191,0.250914508760623,1.06893783771275,0.619019472189359
4312,5,-0.710689486893161,-0.97588367244488,1.28812524818769,1.08453946297764,-1.66330815601595,-1.27739859216333,1.01776484540535,-0.0158413511779575,-0.710689486893161,0.441083090794348,-0.502034652054218,-0.317334361292378,0.883527090590627,0.805883543685991,0.244124863524094,-0.52081532495399,-0.710689486893161,0.107221162561425,-0.864333032580296,-0.54189756241267,0.913264519529437,0.878022615209072,-0.241023109377425,-0.139346558305086,-0.710689486893161,-0.315817821771037,-0.37880046677264,-0.37116795983851,0.690342942857545,0.876674544394793,-0.0634775363347626,-0.0154007638391826,-0.710689486893161,0.338997304591069,-0.322112896180517,-0.210570388638147,0.660555657332697,0.707159892163273,0.382026423730173,-0.400524506880925
4588,5,0.255913114244422,0.871269854432499,-1.61091741312968,-0.86733978630629,1.00506049105076,1.33415244000245,-0.456629855517087,-1.53850432003554,0.255913114244422,0.868673295384729,-0.267949553790646,0.545409199652204,0.0279713709545705,-0.737014680359064,0.870859288901527,-0.600438884199388,0.255913114244422,0.868674612098242,-0.267824024604371,0.576598883554091,-0.70548569601366,-0.739848069016225,0.930363271754973,-0.600578981807854,0.255913114244422,0.192998464370225,0.840990514087249,0.808728940295275,-0.781986957641978,-0.744449063849173,0.930762616502498,-0.600579636469576,0.255913114244422,0.192997147656712,0.840957085119165,0.804357315666309,-0.0330911787632028,-0.744439575165714,0.887286703418632,-0.600487001835941
8835,5,0.388793636805876,-0.239450742261755,0.910182792822199,-0.148771992774834,0.729721800375044,-0.940932248878867,-1.72788279440949,0.691124568890687,0.388793636805876,-0.392677681312585,1.44970518875682,1.31391282735704,-0.410380893606764,-0.941547657777492,0.177413612642305,0.549566410123063,0.388793636805876,-0.341155339903,1.17142790431816,0.589030261040448,0.366432801899546,-0.941547657777492,-0.775672706965829,0.691118676935191,0.388793636805876,0.667020266750293,-0.0797098974706614,-1.09275942217813,1.28558350743708,0.856568701908325,-1.80054835301954,-0.197772498329297,0.388793636805876,0.160511191862304,0.690033935722461,-1.01872827563479,1.03289539772793,0.837757725832455,-1.79788282375815,-0.156852212746152
