d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26
98,3,0.0237535453636299,-1.05388183081848,0.671899289056828,1.06212376273559,-1.34918989917167,-0.36430461619528,1.07785944492423,1.08189444195214,0.0237535453636299,0.320246974986606,-2.04855127064797,-0.462328260135281,0.944963185085011,0.446462380706504,-0.781448343459964,1.60183954731327,0.0237535453636299,0.354975952250525,-0.64731535549108,0.923564592589726,0.0635693530044719,-0.242192037709288,0.993165402814512,1.12223698856579
101,3,0.671971090496424,0.649592575869706,-0.669273639363257,0.0882682287122531,-0.615441538139833,0.777752308282541,0.333096676230275,-0.867533010755179,0.671971090496424,0.531884642190635,-1.67976243993086,-1.24372175838174,0.725503604193366,0.824043189418712,-1.27207535214508,0.655480529454429,0.671971090496424,0.649602122042676,-0.669289557919488,-1.10254443004387,-0.0489663256109181,0.824042511655608,0.333079552224111,-0.964001998095203
104,3,0.850993253357908,0.235824571382754,-0.605386333196065,0.493656595348393,-1.16274955066781,-0.636749456655815,0.956358805489871,-0.58412602341545,0.850993253357908,0.162473094996775,-1.8567681437111,-0.744511125266045,0.812772243391659,0.870043649064729,-1.07191542884878,0.385445335113429,0.850993253357908,-1.35543325533261,0.730814093073532,0.950347330236578,-1.60063045537384,-0.642400984300292,0.956359128584327,-0.583853356808319
157,3,1.47825041588791,-0.797987776548347,0.210959982993375,1.05289770813432,-1.26558951523393,-0.536685189712964,0.447959016973179,-1.2095410601297,1.47825041588791,0.470419797043876,-0.778510638151434,-0.351140139135397,-0.372594916051316,0.378991402563687,0.447571626720523,-1.81841050381792,1.47825041588791,0.459594766074567,-1.79256906124974,-1.84590639954678,1.11585473226245,0.384661229811978,-1.38584111030457,-0.407831186357991
161,3,0.770704444212288,-1.2250331909227,1.21525601037146,1.71862434906768,-1.99928472965121,-0.952647723016735,0.244734542762426,1.06615637415994,0.770704444212288,1.3042049283508,-0.225305560912939,0.40739132195778,-0.801351053195894,0.514878838379697,0.244734542762426,-0.646714629997759,0.770704444212288,0.854690127054328,-1.71617613730793,-0.0120610152449353,0.94846478774706,0.805874055002532,-1.81764457306041,0.204726948801733
164,3,-0.17689715392956,-0.945689456519967,1.61056583799227,1.12740936640891,-1.27195053229878,-2.51492048315881,0.687922884861739,0.622455791567114,-0.17689715392956,-1.61335011073718,1.05441196191607,-0.116936886432973,0.555294484854769,-0.887198512213784,-0.343403018910081,1.54705385379315,-0.17689715392956,-0.0900445766474693,-0.401510333906839,-0.282529256665078,0.69613276035545,-0.38675009691749,-0.586621740347641,1.29438159763787
201,3,-1.13814241288604,0.203207602593795,-1.51764695364856,-0.0644911525578744,1.20396410028723,1.70481870952548,-0.6308960198321,-0.368731515023185,-1.13814241288604,0.18299901277361,-0.443401833890739,1.32474830955649,0.1330369132751,-0.250303167658952,1.21321760557326,-0.515750207212385,-1.13814241288604,0.146387793542761,-0.10131797310577,1.40601006818945,-0.585779779856989,-0.250345866734518,1.21687051149196,-0.515748897888941
205,3,1.27773630796156,0.905565962128996,-1.09049660244772,-1.17033465811112,1.18316934848523,0.767639405004584,-0.0690415459602653,-0.111989554274297,1.27773630796156,-0.109271556543663,1.25021793542031,0.146112437345588,-0.406653291293283,-1.13980522661401,0.749519873600674,0.508145308322737,1.27773630796156,-0.694875941340011,1.23393734573963,0.315562433739003,0.13026519078632,-1.13980827654798,0.593650707606091,0.684756019660968
215,3,-0.947945326771145,0.543515172651563,-0.939231886315903,-0.759027396135261,1.12111042628404,0.659425036733576,-1.56807543009163,-0.333554904056296,-0.947945326771145,-0.350351925435022,0.939217102346741,1.10220853301526,-0.687134549625315,-1.48811920784167,0.168727541289189,-0.121355799528162,-0.947945326771145,0.539668064944757,-0.0135787570988194,0.265262603328154,-0.34050625557653,0.464343465803394,0.167763427432706,-1.89647629549628
230,3,0.519205421806107,0.983350483735096,-1.31931265859903,-0.783059634172955,1.38134851874945,1.50584372844315,-0.485432756979527,0.485098269737452,0.519205421806107,1.30086245109788,-0.597558496873733,-0.0608041711354909,0.0968469791706646,1.45411040958015,0.921273978520861,-1.1951191897292,0.519205421806107,0.0507924174237716,0.743327442718313,0.489692774947669,-0.406410588420133,0.194330778242326,0.922271694200761,-0.0331247479644711
238,3,0.672568593618355,1.57571882584807,-0.496148879591996,-1.64823167159033,-0.139982054214697,0.614219593208801,0.96853106602243,-1.97657579381343,0.672568593618355,1.28535354098421,-1.75675117269158,-2.0969174709499,1.12768795253344,0.614373106551905,-0.741187543307018,-0.257131003976221,0.672568593618355,1.42189607393258,-1.7389055615255,-2.11038831343198,0.525160101321031,0.614374123196561,0.270212479178931,-0.352285103247999
254,3,0.33404674039506,1.36394817057922,-1.33633823671129,-0.862211040328939,0.860269372822514,-0.627117765181849,-0.743711557196712,1.29787028995336,0.33404674039506,1.79154331284528,-0.185742036073764,-0.112993708540991,-0.160711258525414,-0.627934130840873,0.56687974717697,0.0361718499503132,0.33404674039506,0.524563056701222,0.660337869074626,0.915079374691058,-0.763875224098262,-2.81185019352213,0.567032247760167,0.0870115699422483
258,3,-2.93861041260536,-0.706752038871125,1.25463647181398,-0.268970798201452,-0.676586718189289,0.864813012307968,0.919271762177487,-1.34576765383495,-2.93861041260536,-0.899180830989766,0.166318211308752,-1.16851353011773,0.793194042904807,0.872198257973021,-0.586969066887761,-0.0171467466512366,-2.93861041260536,-2.08686794102013,1.27738499829903,0.731426185477668,-1.66556486250175,0.0781055889610767,0.919271762177487,0.554492739579646
261,3,-0.069135312724876,0.898897137363687,-0.171680947947494,-0.160134088308398,-1.51056858196182,-0.555794381554687,1.21717842050846,-1.5250932473335,-0.069135312724876,-0.1028140642972,0.802656356604954,1.12009756045157,-1.69976053316466,-1.03381426020638,1.21717842050846,-0.802683202585756,-0.069135312724876,0.911670575153957,-0.78890090721097,-1.38239423296446,0.694105596628722,0.429424432911254,-0.350121121932152,-1.67389294673687
262,3,0.144996887188823,-1.60862969279284,0.73338221100939,1.62718835659861,-0.732758640511662,-0.54367834942223,0.874490870586136,0.29028370723185,0.144996887188823,0.603447034090733,-1.40072197442493,-0.772428512810037,1.25998392206032,1.22049766729393,-1.24160334472332,-0.148368451493281,0.144996887188823,-0.124838731230285,-0.552116704034558,-0.0324803555305054,0.871596561399172,0.687015078298312,-1.24150641638654,0.784514682153062
295,3,-0.762422626003155,-0.416697169217967,0.246307591918899,-0.429224327589462,1.05933558539163,-0.653112013517716,-1.18481432458302,1.53227388343082,-0.762422626003155,0.914509080309753,1.0463735458356,-0.101552483390586,-0.307355548587485,-0.724959646905986,0.949079487397858,-0.0968763610955669,-0.762422626003155,0.924764632684659,-0.233279165728753,-1.59697265260664,1.11476193663548,0.904929810446314,-1.18487894347421,-0.167613869460044
308,3,0.383431584577645,0.903965496853863,-1.63230604009676,-1.18904640420138,0.970548344952107,1.52054847675215,-1.77850426448062,-0.336230833844174,0.383431584577645,0.902079304746393,-0.93517902189964,0.300044542473423,0.125227144805299,0.382209082900936,0.265916615292938,-0.418234743110055,0.383431584577645,0.902124731362594,-0.856560456388878,0.301177128119689,-0.665472875308215,0.379666454615483,0.330826291488483,-0.68614981546499
309,3,0.584153607441696,0.913676917369494,-0.00859215565566954,-0.449145036608329,-0.770922465188708,1.13265685793555,1.14936154039849,-0.942480321321724,0.584153607441696,0.916307381790225,-0.612790735922668,-1.9574883337412,0.847885578932611,1.14031795318402,-0.9679830504554,-0.302122630807271,0.584153607441696,-1.06675994733303,1.24351826991883,0.861424907248559,-1.70521223696233,-0.206647090590407,1.14936186349295,0.697470204960143
331,3,1.52889553411034,-0.848926155514887,0.750609727377835,1.1757860030887,0.360220721895018,-0.924704905756256,-1.28680684386302,0.89021898240259,1.52889553411034,0.30526178767276,0.797428930146832,1.2060986097303,-0.408422567399845,-0.924964489025169,0.728954265292069,-0.250866218629407,1.52889553411034,1.56320971829555,-0.841690250790211,-0.399932378324515,1.3943431190881,0.690477431116183,-1.30023464945131,-0.210768188168849
334,3,-0.186191422649419,-0.275746608606224,0.743292876710498,0.823664942175562,-2.1139808181484,-1.1595840484027,1.47472831963307,-0.583858921432954,-0.186191422649419,1.21715469375324,0.0506571654498188,0.22377712414979,-0.894333459617451,-0.430833842504793,1.47472831963307,-0.59552499331552,-0.186191422649419,1.03365947364239,-0.488424059069269,-0.812044239418866,0.643193797212489,0.860481428308945,0.149191958106077,0.231186738942788
338,3,1.43777899947134,1.5810317648733,0.192108546481482,0.372069466528326,-0.353048730072757,1.12797419264855,1.00134970847757,-1.99436557144176,1.43777899947134,1.67334720763124,-1.29835406005812,-1.0293256809001,1.0291990506854,1.55974216154256,-1.02824921313038,-1.12908608049761,1.43777899947134,0.588817359425416,0.779403211887405,0.893749241047586,-0.530057072967194,0.0495446517495559,1.00266082577972,-0.539177604258039
343,3,0.275250549178183,-0.791881517631495,0.820997034869797,1.62422661531666,-0.956203078639162,-1.14445705367978,0.872935816969764,-0.667487373761494,0.275250549178183,0.263988744248895,-0.921532043643308,0.0778355047944592,1.18824586249202,0.694101430434408,-0.600425950977081,0.439202227737727,0.275250549178183,0.630176647584387,-0.42399688643792,-0.757511318548825,0.500930939362526,0.879972539659892,0.436000644970444,-1.1607455213641
370,3,0.51869068094093,1.07234912515362,-0.903737599265114,-1.07376739669141,0.926503973913731,0.930973535488789,-1.01203730261537,0.303735368960639,0.51869068094093,-1.31589761538923,1.06181545501089,1.01726415082287,-0.881065407292943,-0.96889980449265,0.848735719126447,0.671849363815581,0.51869068094093,-0.25093939684165,0.361719853484744,-0.193252011887919,0.759799747265703,0.926692783722582,-1.01203439476527,0.303747480202492
377,3,-0.120275658760072,-0.74751617252219,1.25562228526054,1.00810919819616,-0.909613617461229,-1.381214277888,0.923385723884794,-0.464892156692239,-0.120275658760072,1.32656338215945,-1.12469898495644,-0.944597356965874,1.04483845433568,0.73577335601537,-0.390272393064538,-1.14446703032056,-0.120275658760072,1.36159454517462,-0.932185651104484,-0.239422881828115,0.0370462819299782,0.707737346328062,0.879700445593488,-2.0853874459255
390,3,1.21560944055824,0.918588258773237,-1.18212995212452,-0.919994926964508,1.04373553554403,0.834351627352235,-1.68834314108217,0.524576335547461,1.21560944055824,-0.764859264559562,0.983251012591309,0.415069647125876,-0.132311099640541,-0.388429255008177,0.205769351377744,0.884850428952927,1.21560944055824,-0.781322791970205,0.983556876278879,1.21656642591295,-0.666820268526829,-0.534684094147776,0.208024873774564,0.907872590392784
391,3,0.907796421773929,-0.208157399731808,1.00397333427617,0.0695633634582423,-0.73390103964555,1.01860559381107,0.596911053760841,-0.7255558684856,0.907796421773929,-0.531218327017036,1.00441791681089,0.829173280952543,-1.55871992090998,-0.930572639830977,0.596915577083224,0.309658093557809,0.907796421773929,0.515078769266595,-0.315278377766962,-1.73326917443326,1.11385603993638,1.04105954657208,-1.32606249716358,-0.377902671083952
411,3,0.480560157949133,1.27319665429643,-1.55143931963037,-2.12908859146182,0.954406199636015,0.895801019195674,-0.482017002391477,-0.487859981209186,0.480560157949133,-0.460220146857287,0.913577311234361,0.154208887996296,-0.575415051162072,0.891958780157893,0.689059531157687,-1.13912662732494,0.480560157949133,-0.459823486911476,0.896046887481647,0.153729064348668,0.0497511066797256,0.891991990549999,0.628341682433327,-1.10958272581246
412,3,-0.602866415075757,-1.72126169587903,1.05313938704942,0.947158291997273,-0.694282263125188,0.348064733236912,-0.358682155730824,0.987323646274486,-0.602866415075757,-0.797828783391644,0.214052048837159,0.819118085583504,-0.69428213658563,0.348070494223297,-0.358682155730824,0.987319718304155,-0.602866415075757,-0.0900709109177306,-0.466894666583528,-1.79070007416936,0.797756553225089,0.392082735803106,-1.65796741580829,1.11640264330106
413,3,0.957679185224791,1.21485702867294,-2.11585674565373,-0.218157886767781,0.551897403868019,1.27623758274748,-0.279317233577148,-0.180599739373769,0.957679185224791,0.536785120707895,-0.806220523797605,0.955238458002197,-0.0830864521574202,-0.295653313606477,0.599506148430839,0.944870470269734,0.957679185224791,1.2032887129255,-2.11575282022234,-0.994691221011728,1.12445056446948,1.28936619295763,-1.20755435858001,-0.158311453724056
422,3,1.03222913837159,1.70018775423837,-0.991877280665232,-2.0710693802266,0.86520264404912,0.854670287453425,-1.55659685335594,0.415477614270374,1.03222913837159,-0.0429240085120699,0.942608437047657,0.643314554360761,-0.674238143984041,-1.20985136567129,0.251334716308083,1.30855469658408,1.03222913837159,0.940155038582152,0.678886398202249,-0.799838094638997,-0.0286602695837327,0.854669609690321,-0.00525785394362309,0.319545776873091
423,3,0.928824090764323,-0.0945938218351184,0.905627356844947,1.03295085193771,-1.06642713260038,-1.98118644405153,1.24956282401484,-0.317371993624137,0.928824090764323,0.903695899762062,-0.127895594588067,0.780553521392018,-0.428681550711278,-1.83955564369042,1.24858417090784,-0.31735857305884,0.928824090764323,0.684511159879507,-0.975528696008652,-0.576899229595428,1.18923034025694,-0.0183672112925513,-0.832373522319661,1.69300610203753
439,3,-0.432865338200455,0.380662399463451,0.594379331333911,0.550749646024757,-0.910303131515345,0.325589430938116,1.13852301378,-0.954354575631823,-0.432865338200455,0.824851423777943,-1.35559559640706,-1.5467675483748,0.709370569725484,1.00197260947058,-0.738812799055961,-0.618591017090737,-0.432865338200455,0.854928123021815,-1.36370882970181,-0.411037589304855,0.276583135327091,0.926881879628658,1.07375323748387,-1.15834880480058
453,3,0.700437269636535,1.22500131875599,-0.760363711456709,-0.381472929563316,-0.170146933782027,1.8386640451085,-0.22681470758362,-1.17747409234139,0.700437269636535,0.000254648543583025,0.755003703713321,1.00315155568015,-0.864634119085741,0.134087804724385,-0.125545596790437,0.748403541578296,0.700437269636535,1.22434164528594,-1.7482174621044,-1.77869507916911,0.64441642242645,1.84868714477515,-1.01710148511756,-1.12113292257026
454,3,0.578057460724696,-1.69403008535852,1.33558756062839,1.08583374827571,-1.21971221869108,-0.917031610771912,0.809630950936804,0.910305968012733,0.578057460724696,-0.158850099629582,1.12770918148695,-1.53232008586805,-0.185449742206771,0.780104485135711,0.809124661924368,-1.02412907660353,0.578057460724696,0.987830930641687,-0.63323357324171,-1.83038162744495,1.04070516619773,0.780208860653759,-1.31481751771953,-0.789285877779876
467,3,-0.161713980566524,-1.32988341714666,1.1257723480096,1.25779593798293,-0.101392550462949,-1.41313353128089,0.378067224267255,1.61340381929809,-0.161713980566524,-0.0681798904062226,-0.324279411683476,-0.388512713127685,0.939280420053573,0.793711934978988,-1.70372049861752,0.576721451012675,-0.161713980566524,-1.32988967153585,1.12578030728772,1.26816788118054,-0.793944819378062,-1.41314742542453,0.434232672107616,1.49554015955862
499,3,-1.32503573736955,0.869581169351989,-1.72494862623857,-2.29549106548141,0.885607274392355,0.804686614043951,-0.369209542388263,-0.142588443151464,-1.32503573736955,-0.473263181739358,0.955165449018099,0.622441078882885,-1.01229996300336,-1.26649812815828,1.49280739300887,-0.0864381072722466,-1.32503573736955,1.04567810541129,-0.346460555342879,-0.954298189268189,0.248329762330045,0.804685936280847,1.4040187748592,-1.26943802504281
507,3,0.201742189311504,1.62334270772384,0.177238113474869,0.219887846141743,-0.880715525413767,-1.03014383411551,1.71063444424966,-0.513305373012304,0.201742189311504,0.110786822754813,1.1039395933237,0.921818236350222,-1.33419040606858,-1.63493930141018,1.71063444424966,-0.513236633531514,0.201742189311504,0.164751009374382,-0.357063223424119,-0.612675449578397,0.719087922039256,-0.831309149995753,-0.27747397970609,1.63253532612526
508,3,-0.894017978561356,-1.82006919461315,1.32385080911971,0.495716488359555,-1.62886952940078,0.284358051374892,1.51444276706105,0.0802286198426264,-0.894017978561356,-0.430241871948517,1.29848709125396,0.196987964389108,-1.4391475039875,1.45923226535869,1.51444276706105,-1.1683307594038,-0.894017978561356,0.095872079613916,-1.17776303733463,-1.43933521715977,0.936302944242717,1.52649110364989,-0.612148140932535,0.569318863593365
520,3,-2.21585973592266,-0.228988136686919,-1.39030941938667,-0.609888710898337,1.10642943324963,-0.461373509099063,-1.33331209056565,1.39031147104998,-2.21585973592266,-1.07281320853099,0.355805655029254,0.783923296263412,-0.107587674166642,-2.48766695097532,-1.14509406145484,1.39031310770429,-2.21585973592266,-0.848288207817805,0.319850639479567,0.776008270328418,-0.367583063758899,-2.48568923823723,0.567040971310477,0.824835952260756
550,3,1.11902319547085,0.707217555233982,0.471507406910547,-0.0803120299795336,-0.0303622266451867,0.764578626825959,-0.169805983213292,0.153172665540447,1.11902319547085,-0.801620589130901,1.57808925438688,1.3755481474013,-1.1046376503745,-1.06390389209945,0.00473707305044925,1.48021223733514,1.11902319547085,0.974907716689306,-0.430246966429872,-1.17015392147903,0.770519672501252,0.772667729474737,-1.19151045718209,0.145333418752693
557,3,0.615525885662461,0.47864530636001,-0.885981814237765,-0.785105077427998,1.14352070862907,0.858224138290365,-0.833569941089955,1.12223862522009,0.615525885662461,0.163047840445229,0.958062398844089,0.874053076651582,-0.958336662134565,0.180994772522286,1.18243898151283,-0.643566034446738,0.615525885662461,0.847331673586549,-0.159787512363914,0.2666759270933,-0.315680712678944,0.562282267651434,1.18243898151283,-0.795277996519558
560,3,-0.0255902541225164,0.000490340262422135,-0.485163256529442,-1.72327774148011,0.784083700853027,0.547002776230064,-0.107426459702104,1.10249500968304,-0.0255902541225164,-1.24717734960709,0.86362647363895,1.19067750889459,-1.38689387909322,-1.48566604428597,0.809684907710944,0.901620570949546,-0.0255902541225164,-0.0604316897385753,0.862204946567574,-0.252660922683835,-0.459021307948417,0.441207005596439,0.809683938427576,0.330384029008434
562,3,1.06030034641646,0.441298044275356,0.385425312607183,-0.247784244674335,1.27287703767308,0.742948495118117,-0.300971347107768,0.0856488915683111,1.06030034641646,1.2865366080757,-0.644042045514215,-0.880197546278756,1.2812218153961,0.763697873672035,-0.300971347107768,0.0726973913949813,1.06030034641646,0.427222376820662,1.22409444760648,0.957642392825712,-0.694992403127335,-1.44347562993028,1.14981581120352,-0.895394104311758
588,3,1.22226069997298,1.12663557740551,-0.0695390770791584,-0.221060682219208,-0.481941671253642,0.972953165519064,0.769821190644332,-2.43830837887166,1.22226069997298,-0.0462539769866182,1.01780928853575,1.16241034550804,-1.56747620527716,-0.916557515480516,0.769828944911274,-1.04087859675591,1.22226069997298,1.15872618996762,-1.50065184820108,-1.62301638844056,1.03827801092667,0.973867467946647,-1.02578141767601,-0.418032452638018
592,3,-0.519989771462853,-1.31828613370194,1.29037772389429,1.30631225563854,-0.878403647680476,-2.65389851873003,0.799029898743415,1.34087174515013,-0.519989771462853,0.125353624349881,-0.00662484951353669,1.25990537301507,-0.505706179953437,-2.65389682432227,0.798985634802953,1.34089760428814,-0.519989771462853,0.148662416136585,-1.50589974137435,0.201868770900356,0.984433910321961,-0.539476218176111,-1.0736717703112,1.71496018287826
608,3,0.510657359124786,-0.066244321542013,1.18814875578258,-0.700126520415586,-0.677591948441793,0.850609808696088,0.960226569221762,-1.9271894228439,0.510657359124786,-0.072955281139741,0.538826981208962,-1.88783546330187,0.634827887383203,0.850612519748504,-1.11835379499903,-0.425599360149501,0.510657359124786,1.15576457209835,-0.494808309749449,-2.03515416735144,0.977484104691539,0.850612519748504,-1.13119486105536,-0.425599360149501
613,3,-0.212170696903654,0.637718124230483,0.0340788987676286,0.361271828928229,-0.703805630295822,0.305992249661359,0.869565941794455,-0.391442057483463,-0.212170696903654,0.519486467751589,-1.07196012594125,-0.918083201293866,1.129635775957,0.869118502427478,-0.908540778643036,0.378820813150484,-0.212170696903654,0.2574575160457,0.716288865329172,0.569723781337236,-0.988638077885487,0.0814005342922065,0.869565941794455,-0.232636180993164
623,3,0.0625542407759712,-1.38090573659966,-0.335768061122911,1.15864515191365,-0.949991631332426,-0.478727294500876,1.17253742881652,0.291042132836561,0.0625542407759712,-0.115205325990303,-2.83990204243647,-0.104726613151355,0.848225084567993,1.50917696738967,-0.649714979511969,-0.267554200579939,0.0625542407759712,-0.173491295538139,-1.34434367863957,1.14560871955997,-0.672382947517277,-0.475414727329036,1.17253742881652,0.291042132836561
632,3,0.470502188729959,-1.19376947444679,0.916497001854966,1.13001169867755,-1.30871634793382,-1.03616982587507,0.526234464621472,0.147918023230379,0.470502188729959,0.659821464795973,-1.22048071038689,-1.18547387402191,0.911113093956289,0.903547851476824,-1.58849952302854,-1.24337790588292,0.470502188729959,0.181712583671343,-0.309127902455423,0.0631006526937944,0.717531991628279,-0.758501804051918,-1.58793281535284,0.445913492378812
633,3,0.532241486540672,0.436120068385217,0.611491324465712,0.0871512396281468,-0.0303408414598048,1.05068242712569,1.81983843178593,-2.49639422213139,0.532241486540672,1.10558560765047,-1.23597469598184,-1.04935625393771,0.971163959904075,1.2484787781698,-0.115698323962723,-1.10833788654845,0.532241486540672,1.10528177600733,-0.213578133130048,0.0870012373979608,-0.0199251173228234,1.05075799771181,1.81981969230749,-2.49640600604238
647,3,1.3214899543655,-0.0666284727094505,-1.27711938827059,-0.367098633281998,1.31480883078276,-0.115924432512919,-0.10491116936272,0.711534957391403,1.3214899543655,0.482764973764021,-0.571689705959581,0.869512871534563,-0.413385575422691,-2.20610890781554,1.13075873090964,-1.18359976207232,1.3214899543655,0.4827955873532,-0.582949355597244,0.868756438269803,0.0990623072208412,-2.20610009689518,1.12265293719936,-1.17336870868395
648,3,0.634036370892557,0.0560052862220068,1.27096026900443,0.100236525919183,-0.272813792232153,-0.636654230939673,0.863705654552869,-1.0139353389333,0.634036370892557,-0.558124050943063,-0.134187062826218,-0.722542220657637,0.897475419581483,0.136010279769484,-0.860133797972827,-0.403432514249183,0.634036370892557,0.621405031338708,-1.15964203514577,-1.40729850231587,1.16603083068572,0.137149938429218,-0.876894322873991,-0.400680643701575
658,3,0.0236896232954053,1.66662834775243,-0.710043335948806,-1.67080746595573,0.659831091820884,1.70139837802008,-1.20631302968034,-0.457636540829474,0.0236896232954053,1.67260392285311,-0.0935469887699746,-0.221563900710076,-0.0991321743299563,1.69866055396061,0.900483173376476,-1.23545355307133,0.0236896232954053,-1.05384693791038,1.38945891121541,1.27227505233641,-1.1762794133388,0.198521048634121,0.900645043698895,0.429807504698964
682,3,0.969054621913268,2.28351652890576,-1.43580328864551,-1.02731968777287,1.17043617887438,1.01252266995076,-0.598067684543277,-1.12396138853932,0.969054621913268,2.28115928253899,-0.596693664454529,0.269283534669728,-0.306999213190827,-0.782129981390979,1.19714430257985,-2.53074137669675,0.969054621913268,0.632842004913215,0.422861890926029,0.409319790996623,-0.439722886425347,-0.846695389106037,1.19714430257985,-2.49912416151132
725,3,-3.67535060213498,1.13863544600685,0.136292403139001,-0.081688426590154,-0.476305346240164,1.46654532925314,0.424398969247051,-0.509135177844406,-3.67535060213498,-1.17467153247488,1.05405083809758,1.15468385448622,-0.936817471360305,-0.237813349174522,0.424501067095124,1.48745410530174,-3.67535060213498,1.30610757937718,-1.19925877344434,-1.55973975959017,0.87953831062846,1.4683315739143,-1.14471862569706,-0.39261619328152
