name,pos_cycle,plast,plast_2,JSD
1_ZEB-miR200_2-1,1,0.104713804713805,0.348565356004251,0.16542788135029
2_miR200-ZEB_2-1,1,0.286195286195286,0.453772582359192,0.0576538158846884
3_ZEB-ZEB_1-2,1,0.15959595959596,0.200318809776833,0.0339252699676867
4_SNAIL-miR200_2-1,2,1.25252525252525,1.18597236981934,0.00860903489506859
5_SNAIL-ZEB_1-2,2,1.13501683501684,1.11264612114772,0.00763761734155732
6_ZEB-miR200_2_0,1,0.211111111111111,0.467853347502657,0.0467176246555731
7_miR200-ZEB_2_0,1,0.593602693602694,0.726620616365569,0.00957400671248487
8_ZEB-ZEB_1_0,1,0.436026936026936,0.430393198724761,0.00251081739314422
9_SNAIL-miR200_2_0,2,1.37407407407407,1.20138150903294,0.000712735208908535
10_SNAIL-ZEB_1_0,2,1.32558922558923,1.29569606801275,0.000682816751819556
11_SNAIL-SNAIL_0_1,3,1.37070707070707,1.33448459086079,0.00181421560365491
12_SNAIL-SNAIL_0_2,2,1.08922558922559,1.07066950053135,9.45572472855209e-05
13_ZEB-SNAIL_0_1,4,2.37542087542088,1.97051009564293,0.00946971998155687
14_ZEB-SNAIL_0_2,2,0.429292929292929,0.70855472901169,0.0410813746325503
15_miR200-SNAIL_0_1,2,0.609427609427609,0.850159404888417,0.0220733389352143
16_miR200-SNAIL_0_2,4,2.09090909090909,1.74601487778959,0.0062151272367826
17_miR200-miR200_0_1,3,1.51481481481482,1.39877789585547,0.00222262646874293
18_miR200-miR200_0_2,2,0.707070707070707,0.82066950053135,0.0225580550367706
WT,2,1,1,0
