name,pos_cycle,plast,plast_2,JSD
1_Oct4-miR145_2-0,3,0.903870967741936,0.793782383419689,0.028159381391616
2_Oct4-miR145_2-1,3,0.859677419354839,0.681174438687392,0.0469974884769578
3_Oct4-miR200_1-0,4,1.46483870967742,1.10863557858377,0.0481945542676901
4_Oct4-miR200_1-2,5,1.74064516129032,1.11001727115717,0.0902017197577517
5_SNAIL-ZEB_1-0,4,1.21096774193548,1.12746113989637,0.00114191680386059
6_SNAIL-ZEB_1-2,4,1.11516129032258,1.04801381692573,0.00404401582042653
7_SNAIL-miR200_2-0,4,1.17935483870968,1.07772020725389,0.00524640985504499
8_SNAIL-miR200_2-1,4,1.1758064516129,1.09153713298791,0.00372127759309023
9_ZEB-ZEB_1-0,3,0.584838709677419,0.723143350604491,0.00483454526483872
10_ZEB-ZEB_1-2,3,0.352258064516129,0.562694300518135,0.038169929494008
11_ZEB-miR145_2-0,3,0.860322580645161,0.795164075993092,0.0756013724607351
12_ZEB-miR145_2-1,4,0.801612903225806,0.712780656303972,0.235869396803142
13_ZEB-miR200_2-0,3,0.464838709677419,0.793264248704663,0.150069970481981
14_ZEB-miR200_2-1,3,0.377741935483871,0.76873920552677,0.146042748335644
15_miR145-Oct4_2-0,3,1.16129032258065,0.855613126079447,0.115804556534131
16_miR145-Oct4_2-1,4,1.33741935483871,0.865975820379965,0.301798871592368
17_miR145-ZEB_2-0,3,0.761935483870968,0.744386873920553,0.0164132287630612
18_miR145-ZEB_2-1,3,0.490322580645161,0.562348877374784,0.0750902341236913
19_miR200-ZEB_2-0,3,0.866129032258065,0.972366148531952,0.00841368203404754
20_miR200-ZEB_2-1,4,0.696774193548387,0.900172711571675,0.0331162218118511
21_Oct4-Oct4_0_1,5,1.23806451612903,1.28065630397237,0.0176964098296039
22_Oct4-Oct4_0_2,4,1.04193548387097,0.925215889464594,0.0227311157777708
23_Oct4-SNAIL_0_1,6,1.43548387096774,1.12694300518135,0.0142767518795519
24_Oct4-SNAIL_0_2,4,0.745161290322581,0.869084628670121,0.02631449116004
25_Oct4-ZEB_0_1,5,1.11,1.11001727115717,0.00753635290764944
26_Oct4-ZEB_0_2,4,0.783870967741935,0.847150259067358,0.0119185419990169
27_SNAIL-Oct4_0_1,4,1.07193548387097,0.991364421416235,0.003745955472715
28_SNAIL-Oct4_0_2,4,0.964193548387097,1,0.0211884487073705
29_SNAIL-SNAIL_0_1,5,1.27193548387097,1.14024179620035,0.00672814484911027
30_SNAIL-SNAIL_0_2,4,1.04161290322581,1.01986183074266,0.000375304607436286
31_SNAIL-miR145_0_1,4,1.00129032258065,0.991709844559586,0.0121907037067619
32_SNAIL-miR145_0_2,4,0.94741935483871,0.882210708117444,0.00206651984137939
33_ZEB-Oct4_0_1,5,0.86741935483871,0.963730569948187,0.0266561424321661
34_ZEB-Oct4_0_2,5,1.28548387096774,1.03955094991364,0.171023025780498
35_ZEB-SNAIL_0_1,6,1.93,1.38894645941278,0.0143998110859549
36_ZEB-SNAIL_0_2,4,0.590645161290323,0.834715025906736,0.0381619880489657
37_miR145-SNAIL_0_1,4,0.66741935483871,0.852677029360967,0.0362098145917409
38_miR145-SNAIL_0_2,6,1.69516129032258,1.22815198618307,0.020442634202189
39_miR145-miR145_0_1,5,1.14483870967742,1.23644214162349,0.0154714027297891
40_miR145-miR145_0_2,4,0.909677419354839,0.821070811744387,0.0341926241635043
41_miR145-miR200_0_1,5,1.46838709677419,1.09464594127807,0.0272520381890736
42_miR145-miR200_0_2,4,0.720645161290323,0.912607944732297,0.0377425309984896
43_miR200-Oct4_0_1,5,1.23032258064516,1.11623488773748,0.086948045503864
44_miR200-Oct4_0_2,5,0.995161290322581,0.914162348877375,0.0204086769184968
45_miR200-SNAIL_0_1,5,0.845806451612903,0.984974093264249,0.00916974221256231
46_miR200-SNAIL_0_2,6,1.47677419354839,1.19810017271157,0.0108042109805214
47_miR200-miR145_0_1,5,0.985806451612903,0.870639032815199,0.0192229333581002
48_miR200-miR145_0_2,5,1,1.05112262521589,0.0495669839117911
49_miR200-miR200_0_1,5,1.30322580645161,1.15924006908463,0.00184801358231226
50_miR200-miR200_0_2,4,0.88741935483871,0.970466321243523,0.00572853814465361
WT,4,1,1,0
