name,pos_cycle,plast,plast_2,JSD
1_GRHL2-ZEB_2-1,2,0.422699246403288,0.491534781008465,0.0311777909518852
2_SNAIL-ZEB_1-2,3,1.05275176981046,1.05980861244019,0.00342678466085327
3_SNAIL-miR200_2-1,3,1.12377255081069,1.10121457489879,0.00420877854045282
4_ZEB-GRHL2_2-1,2,0.416761817766613,0.482333456017667,0.531262406156198
5_ZEB-ZEB_1-2,2,0.263302123772551,0.334192123665808,0.0543393553640392
6_ZEB-miR200_2-1,2,0.151404430235214,0.527788001472212,0.250214253416568
7_miR200-ZEB_2-1,2,0.45307147750628,0.596981965403018,0.0483200394917949
8_GRHL2-ZEB_2-0,2,0.680063941539164,0.687891056312109,0.0035083882686337
9_SNAIL-ZEB_1-0,3,1.1858871888559,1.1624953993375,0.00141878275006832
10_SNAIL-miR200_2-0,3,1.24800182690112,1.08833271991167,0.0105704193187068
11_ZEB-GRHL2_2-0,2,0.589403973509934,0.615384615384615,0.187578480377314
12_ZEB-ZEB_1-0,2,0.560401918246175,0.602134707397865,0.00582446855640062
13_ZEB-miR200_2-0,2,0.340031970769582,0.645748987854251,0.540616624091629
14_miR200-ZEB_2-0,2,0.726193194793332,0.807692307692308,0.00434853343639421
15_GRHL2-GRHL2_0_1,4,1.11692167161452,1.26555023923445,0.0116596983740477
16_GRHL2-GRHL2_0_2,3,0.85544644896095,0.852226720647773,0.0352419460215745
17_GRHL2-SNAIL_0_1,3,0.571591687599909,0.784320942215679,0.0296288585252571
18_GRHL2-SNAIL_0_2,5,1.4414249828728,1.25174825174825,0.0102889954652531
19_GRHL2-miR200_0_1,4,1.2653573875314,1.11244019138756,0.00921249419756642
20_GRHL2-miR200_0_2,3,0.571591687599909,0.821678321678322,0.0444910902937958
21_SNAIL-GRHL2_0_1,3,0.985841516327929,1.00699300699301,0.0291395872567627
22_SNAIL-GRHL2_0_2,3,0.881023064626627,0.865660655134339,0.00484791994813167
23_SNAIL-SNAIL_0_1,4,1.08814797899064,1.10581523739418,0.00402211335479135
24_SNAIL-SNAIL_0_2,3,1.05389358300982,1.05318365844682,0.000239071549683931
25_ZEB-SNAIL_0_1,5,1.75473852477735,1.47828487302172,0.0173583447728854
26_ZEB-SNAIL_0_2,3,0.423841059602649,0.693043798306956,0.0582871801170834
27_miR200-GRHL2_0_1,4,1.05846083580726,1.02226720647773,0.00916459247314107
28_miR200-GRHL2_0_2,3,0.811372459465631,0.882223040117777,0.121075132870792
29_miR200-SNAIL_0_1,3,0.665220369947477,0.84965034965035,0.0175404845712632
30_miR200-SNAIL_0_2,5,1.51039050011418,1.32462274567538,0.00563109295660427
31_miR200-miR200_0_1,4,1.23064626627084,1.17114464482886,0.00207905133635217
32_miR200-miR200_0_2,3,0.789221283398036,0.905962458594038,0.0275984390342389
WT,3,1,1,0
