name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
SNAIL-ZEB_1-0,2,0.001215529323149617,0.001215529323149617,0.13730418105678915,0.4642,0.48829999999999996
SNAIL-ZEB_1-2,2,0.008082374391960414,0.008082374391960414,0.13641037437581333,0.3963,0.41990000000000005
WT,2,0.0,0.0,5.0898912200502376e-05,0.3526,0.37939999999999996
miR200-ZEB_2-0,1,0.008929443146792039,0.008929443146792039,0.1319932015136314,0.2344,0.26359999999999995
miR200-ZEB_2-1,1,0.057978008791471844,0.057978008791471844,0.13792584541346176,0.1317,0.1794
ZEB-ZEB_1-0,1,0.0021077642853647082,0.0021077642853647082,7.3874728979763955e-06,0.1563,0.16690000000000005
SNAIL-miR200_2-0,2,0.0022001066189269065,0.0022001066189269065,1.0416433678977132e-05,0.438,0.44889999999999997
ZEB-ZEB_1-2,1,0.030233689229921264,0.030233689229921264,4.508543966941442e-06,0.0692,0.08079999999999998
ZEB-miR200_2-0,1,0.054073791503372756,0.054073791503372756,1.1542158972422593e-07,0.1209,0.17010000000000003
ZEB-miR200_2-1,1,0.1574958508706728,0.1574958508706728,0.13714400226963402,0.1003,0.13729999999999998
SNAIL-miR200_2-1,2,0.00784579937680647,0.00784579937680647,0.13903355933798434,0.4246,0.4508
SNAIL-SNAIL_0-1,3,0.00249651411203185,0.00249651411203185,3.4914266257408087e-06,0.4361,0.49129999999999996
SNAIL-ZEB_0-1,2,0.000756306847891389,0.000756306847891389,1.5266039600496167e-05,0.2893,0.31020000000000003
SNAIL-ZEB_0-2,2,0.004351869594152702,0.004351869594152702,0.14130150789002827,0.3558,0.38280000000000003
miR200-miR200_0-1,3,0.0016582748063809064,0.0016582748063809064,5.655502253687668e-06,0.4906,0.5241
miR200-miR200_0-2,2,0.02441012030806367,0.02441012030806367,8.728967452999929e-07,0.2746,0.31220000000000003
miR200-SNAIL_0-1,2,0.019901452096074555,0.019901452096074555,2.103469773540403e-05,0.2614,0.32230000000000003
miR200-SNAIL_0-2,4,0.0064512555305074725,0.0064512555305074725,8.258944734727087e-05,0.6367,0.6504
