ParameterIndex,X,SNAIL,miR34,miR200,ZEB,KEAP1,Ecadherin,NRF2
73,-1.79359550551263,1.52521009157766,-1.17696014689675,-1.62100137444271,1.15023977812725,0.900550575915759,-0.92531607239944,-0.32164888180849
75,0.264220482075254,-2.29266618420374,1.11290286293315,1.0992594238796,-1.32296473410351,-1.21464939001222,0.886320937408501,0.0611849160922945
81,0.413768062230064,1.37336701567001,-0.757633824703452,-0.946102186941342,1.15217781827004,0.900548716839735,-0.816219256058901,-0.746511252321727
85,0.225930526440175,-0.399417610084777,1.09301287245209,0.553376439581593,-0.693334766264308,-0.856457361584986,0.883723065101794,-0.977409494527322
87,3.9324813354469,1.83239592394596,-1.45721010799547,-1.15568590578638,1.15237608995832,0.867241620138518,-0.647568682107186,0.124181691713602
91,-0.0104735729865728,0.12051699623132,1.11070244582565,1.09931221844667,-1.6980393584269,-0.378252898294278,0.886320553009293,-0.829415249314179
97,-0.801292764925429,1.34050512747445,-1.39581327100105,-2.07039800338756,1.03336451284848,0.900255511003189,-0.376850013231195,0.788674591085433
98,0.118334797734182,1.34717125559755,-1.73119380134902,-0.769614195608915,1.12419029038375,0.900612951082419,-1.41553035667099,0.0849270125879452
99,0.118670524298056,0.662467688739647,-0.593494582304273,-0.588125759463931,1.14474034898292,0.842363258271156,-1.35086365105058,1.54226252659289
102,-0.240579528845172,-0.757525892663869,1.11153664509875,0.985929387361295,-1.3575658619853,-1.30157048882211,0.886320533476614,1.30328265701094
104,2.54518570438898,0.989603151267313,-1.4287816106925,-1.34270836651582,1.14867466881569,0.900592609997189,-1.43757352864012,-0.644977740495882
105,-0.567428133811573,-3.79924574390053,1.11410556949693,1.09931199072917,-1.79308972584982,-1.56473165575297,0.886320345271152,0.854722998808498
106,1.31223239146903,-0.305334674660863,1.11408511261695,1.09930884102689,-1.651833672332,-1.47117595288041,0.886320470400056,0.331052401403729
109,0.11367661738043,-0.355164052086638,1.11347508598574,1.09913727645237,-1.03281733400516,-1.59017844137516,0.886320004114183,0.233707575060347
110,-1.31017598769278,0.139937830879597,-0.98222719637669,-0.626241820743402,1.15151870599844,0.900306771505117,-1.18360212655905,1.53622168646413
111,0.351987859424988,-1.54248456220477,1.11129298242896,1.09897831762634,-1.00768892089363,0.169185582846763,0.886319848021027,-0.0394288743029679
112,-0.550414107798959,0.731390190354124,-2.12887982828606,-0.722169664636425,1.04283112602118,0.869011967921294,-1.1157216789096,-1.53056063117034
114,-0.394393685279046,0.695527898424443,-0.418516842558435,-0.260395377755187,-0.253110913873858,0.754447087442433,0.875434585825339,-0.362249497116696
115,-0.364443807491657,0.0984030055533613,-0.884111630909328,-0.642467434346181,1.14399536598633,0.90061276264891,-1.56413142474154,-0.701886539907729
117,0.443659356749435,0.339187113716483,-0.500346919382776,-0.377162912508172,1.13911325726093,0.900326299838515,-1.41791063084675,0.384795996166635
127,0.57861461322774,0.107896976660419,-1.85389068117162,-1.22924718829717,1.11530586852504,0.90060188289824,-0.8691379556521,0.481255433425811
128,-0.285674539046957,0.613777667588566,-1.89688957801579,-0.499885519746731,1.05905231399487,0.883732327779303,-0.756002413536022,1.05370495866646
135,0.723425788319063,-1.05992218665565,1.11410515184681,1.09930829843969,-0.765011928192786,-1.3619846492435,0.886103849303823,1.2839869708856
139,0.384507144243553,-1.53883339478287,1.11410527005611,1.09931209097088,-0.892325414665419,-1.79289493666984,0.886173272692026,1.3240505225524
141,0.236562514347226,-0.339980782582021,-0.133051611885598,-1.25671100284338,1.04265880420287,0.900607442383088,-1.37059287182207,0.210829774050346
142,0.040061370556389,1.58237210221872,-1.52542867615502,-1.09821119765647,0.912393821503407,0.900613903861586,0.867002840419438,-1.94465819121225
143,0.892681382345365,-3.46364156141848,1.11410365315863,1.09910641086226,-1.46887841172421,-1.59710439073772,0.886320480055485,1.04665460191399
144,0.155319819868593,0.406650789949173,-0.340613315306089,-1.56693772120332,1.11754092385437,0.900613170852899,-0.795185638152532,0.563256856648476
145,-0.0436954604528235,-0.343625552146485,1.11405848587562,1.09116891872065,-1.32609620642518,-1.17031550451014,0.886320544306344,-0.307210212627461
151,2.53624454950554,-1.8366050917206,1.11405563545093,1.0993013342541,-1.61972627952096,-1.47536500010328,0.886321832484842,0.469538065860324
162,-1.68278854468112,-1.13498164374691,1.11107688314011,1.09927681772697,-0.269570168514235,0.900396777542187,0.846705847260666,0.833918300378841
163,-0.16202733792448,0.443188726160555,-0.868858839541735,-1.68212942277034,1.14551034092053,0.900612739232058,-0.127212452966207,-0.124624852656873
168,-0.0564832517158935,1.38774564515857,-1.23703614614548,-0.698556008379931,1.06437469883787,0.900610924008641,-0.35096842847113,-0.957886958019809
169,0.416474904756336,-0.559256098851014,1.10992506507011,0.378032611700669,-1.16355041506516,0.744550179911567,0.886320759433309,-1.47395996372502
171,0.503811055793826,-1.39533514209093,1.11289552380775,1.0899024718648,-0.488867904418735,-0.259402425105983,0.886320563391898,1.44734576639044
172,0.504275083283412,-0.142593408919916,-0.0812998426681989,0.72097419269642,-0.513397742369311,-1.37020480145355,0.886012993085455,-0.737783311530549
173,-0.689337733484569,-1.99503260007374,1.11410495826681,1.09931079717687,-1.22946177617259,-1.13874156693573,0.886320345710979,1.39067041237196
174,-1.8814085620746,0.64595877166463,-0.175454392955816,-0.548926390003311,1.15151714419415,0.900611823662842,-0.74874914196427,-0.850043169243578
175,0.158919845681451,0.0874281975732917,1.1102883006688,1.08720766042448,-1.62425013023241,-1.46672448754624,0.886313278218389,-0.479441276345618
178,0.498140517415114,-1.127073630007,1.11410551000098,1.07439606412751,-1.32692801157297,-0.232734518978661,0.886320753693517,0.646244569763324
180,2.4685411345807,-0.295426864252896,-0.646949577384446,-0.442935931997748,0.773874669960561,0.805724899227247,-1.29821738085576,1.01091776788473
181,0.348254456299498,0.013176198767187,-1.758818867765,-1.26675705245769,1.05814474515841,0.900611875199764,-1.55066297902815,0.140939369430432
190,0.665081857790182,-0.96320261594787,1.11409725740952,1.09931114313166,-1.15198434870679,-1.36450172481599,0.88632119549253,0.0386077015225772
193,-1.2106829391455,0.250276875096885,1.10377497710501,1.09599188095048,-1.31606722605429,-1.71921568106476,0.886264013127354,-0.542102246367632
195,-0.105413446162912,0.0962441307429861,-0.112774247147702,-0.12855014086347,1.04442820393079,0.18145440317329,-1.55782730859455,1.53878495304354
197,1.24700881067347,0.327365436282481,0.059078743070856,0.0415168654665349,-0.905982204394867,-0.026263338703562,0.885929199330432,-0.272741450650505
202,-0.98813721044201,-2.18326206987908,1.11410544535647,1.09931111407505,-1.224522626791,-1.45570087583351,0.886320961115207,0.690424990541647
203,-0.344921253941143,0.731521552361437,-0.358540311589992,0.440978518503694,0.78449484927985,-1.29654185456771,-1.26526704846257,1.54222069515722
204,-0.600588125591165,0.644962108608075,-1.65194165828161,-1.61155072154984,1.12364071925939,0.900612968525821,-1.04274050159374,-0.967463524715017
206,-1.16984740871958,-0.438284684920986,-0.265728499912534,0.575090311065826,0.485039106074821,-1.7120131947757,-1.36089891751135,1.26613963273245
211,0.235666535273446,-0.550819128489026,1.11245180637683,1.06154904801927,-1.60028023181955,-0.590978234149199,0.886320504591539,0.177624187867915
214,-2.21647018743604,0.239370331976797,0.965634552712173,0.988390957892395,-1.39480009884173,-1.78734616686975,0.886321058953404,-0.0639284123873512
215,0.623132337166072,-1.55891649251447,0.974060567231064,0.948719216368571,0.243203560312328,-1.37974882705362,0.882959101467531,1.5123846852835
216,0.487736478245132,-0.359329307577616,1.07650380170675,1.09253589401946,-1.113378450253,-1.09725827977391,0.88632055864923,-0.22507316207664
219,-0.979603080396941,0.0945167207667132,1.04872593026685,0.991834324046139,-1.13244367340505,-0.695276938793298,0.885165250151609,-0.534453646486404
220,-1.85985766792312,0.527132625813353,-1.83659593304811,-0.737797386638739,0.533205074237699,0.900612522055662,-0.621245527318594,-0.215850909753255
221,-0.48688342597772,0.68558897474007,0.927348817533872,0.959309031856917,-0.721003253961746,-1.35973977138334,0.843750675984747,-0.65909068486235
223,-0.0703034773021533,0.420812360133175,-0.813763318803818,-1.73380190651542,1.10132278395854,0.894056659206997,-0.924389017850618,-2.67791026456364
225,-0.630739662551776,0.925836927012921,-0.41117419255964,-0.38903853160845,-0.345624893125376,0.882683255560563,0.886318992816647,-1.21203367703939
227,-0.577256687284879,1.07777462236401,-2.01163598789868,-1.92756860209602,1.15166982868478,0.900612358315087,-0.911689967892432,-0.23832119015247
228,-0.266747920040907,-2.70911730280467,1.11410554924747,1.0993116154276,-1.51770457282133,-0.932428277088387,0.88632064834169,-0.365433601665699
230,0.330697974705623,-0.78289982266389,1.0727038698852,1.09928769655567,-2.07587549663974,-0.751827587593164,0.886320994896096,0.415975334635896
238,2.28431020167798,-2.12466641907589,1.11409940952312,1.09930173113507,-1.58587810273727,-0.404965219909702,0.886320512229278,0.74973259717783
242,-0.563780393309267,0.127442289271997,-0.265229040034287,0.607322429344133,-1.05427707184518,-0.384434628452603,0.88632059850075,-0.00430698553183119
243,1.10068315141229,0.935241793537299,1.0199489014432,0.84349375653951,-1.19702483678358,-0.418226862443346,0.886306512263009,-0.342299323492613
248,-0.137039457254858,-0.377896559199712,0.18256376342787,-1.0479665188215,0.948851324522765,0.900593351844981,-0.952163807855908,0.619511358919182
249,-3.61923331635778,1.47182330738197,-1.52095248206972,-0.616268460800566,1.14921902792361,0.90061293931393,-1.60521872967976,0.855467755709055
250,-2.01984094061161,-0.83781604107959,1.11408687628256,1.09930354737579,-1.2928062867462,-0.806858655747776,0.886322041394285,0.39062483746613
251,0.253907827489173,0.820902657994528,-1.47704491346459,-1.30097852813083,1.14292615736664,0.900343851676188,-1.43996541980046,-0.28777776133361
253,-0.188399142119863,-1.34951722901372,1.11408997609222,1.09398632765296,-0.713194685685682,-1.1933962314553,0.886320769791978,1.12824521841781
254,-0.46229465255346,-1.6223733069388,1.1135232409627,1.09931177352882,-0.893912346837135,-0.889212749057646,0.886318861361492,1.4404833758496
258,0.966520568050355,-1.43633704637616,1.10645203420312,1.0993056143313,-1.8478940027274,-0.690587071973137,0.886322514282565,-0.390455249642883
261,-0.720858785219811,1.07639044583998,-1.60959194910073,-1.22999215843728,1.09801227129604,0.900613273753164,-0.579091505134682,-0.66118333921042
262,-0.0448026884741842,-1.24928428908239,1.11409591242558,1.09888831643955,-0.882569722954347,-0.667132629044048,0.886320696155397,0.588905847126969
264,-0.254787719295918,0.0490633230254898,1.11391506107801,1.09931150621595,-1.57015802584279,-1.36633058329637,0.886318452069071,-0.377160551780378
269,-0.127672380246578,-2.88260461110518,1.11386930975328,1.09849885236388,-0.770032794375747,-0.681834286160223,0.886320350367994,1.07870211660223
272,-0.736936443711967,-1.56293458819156,1.11217726013706,1.09915429661682,-0.768427670830477,-1.23727168434233,0.886320393835536,1.52680047510701
277,-0.775570711228579,-0.0887284716698777,0.0739279168130751,1.09121230140172,-1.15137420183123,-1.47991112423288,0.886319072483375,-0.514127142959631
282,0.794040197461897,0.294031614987873,-1.05720661080782,-1.47167779159089,1.14691568501765,0.900611391096643,-1.49845052494955,1.10741652368412
288,-1.08027281124913,0.343738728409619,-0.589465076039796,-1.88513887781811,1.15206989987789,0.90061219850965,-1.18918502808395,0.206289400288551
289,-0.210156229422117,-0.849229688230878,1.11410505725821,1.09070699118109,-1.11749330197908,-1.80062358897995,0.886320116268268,-0.612835245830386
295,0.190489554791199,-1.42325584700089,1.11292032429039,1.0993083157331,-0.929725944874407,-0.409344007822699,0.886320762602918,-1.58735217314279
297,0.585642602083317,0.640018286995098,-1.25484065027874,-0.408117711488837,1.01185858825187,0.897274349660083,-1.35467145844352,-0.886261007532852
299,-2.04288907617173,-1.5035371092276,1.11409108116938,1.09931178400001,-1.57928615118618,-1.60329142117477,0.886320035459928,-0.129822672797258
304,0.173944517428266,-1.42552184453668,1.11409669413007,1.06904300618628,-0.987164219124063,-1.49227144142965,0.886320079440993,0.0343457334951182
305,-0.701040180437157,0.750389233464742,-0.420179022829707,-0.296785109404128,0.170817993301954,0.898150929568505,0.876507208554208,-3.20054852165975
307,0.839301768788229,0.258936713355231,1.10659128071205,1.09931122567032,-0.820669121353716,-1.16087651777529,0.886319060275523,-0.0272540998368704
311,0.0041543925959904,-1.26620259161464,1.11230953473363,1.09566308829648,-1.22480604371567,-1.50350267300013,0.886319434663668,-0.427318651495486
312,0.39639330232185,0.117367155552931,-0.803126494420878,-1.34494648457864,1.1522765528967,0.900612710480427,-1.60979025476019,-0.521506164187643
314,-0.779201009374152,-1.71712766507364,1.11353960116757,1.09865346640513,-1.17330497718164,-1.40708760540558,0.886320358416354,0.0697039169178741
317,-0.00486908703648357,0.369045843003311,-0.327218539854465,-2.02678444613087,1.15236707894773,0.900610396718086,-1.44907856469086,1.44894579426943
320,-1.12038863996237,0.425072692229714,1.10361666597099,0.970555696277422,-1.26976389672761,-0.581942232681348,0.886320665199823,0.639390555027999
327,0.370758814111622,1.28025397415943,-1.80327826699937,-1.44160332512525,1.12276013467751,0.900612580709269,-0.548309440246637,-0.180054332671251
328,0.29881863774345,1.30155360506621,-1.15371915650349,-1.6850326623374,1.10570046458907,0.900613661290067,-0.923209974488764,-0.766475029304262
330,3.14799026903583,0.903439184212909,-0.862830098396926,-1.42823333804826,1.13537727167689,0.900376031966916,-0.70964203878099,-0.277267234567532
332,-0.519781465086113,0.0172055130881119,1.06171837730367,1.07676057740628,-1.1510398691139,-0.821825070971915,0.886319323789959,-0.869921939407624
334,0.540757032122272,-0.355882527282778,1.0888854018453,1.08680940372585,-1.51149990225633,-1.04287120035014,0.886317156863207,-0.75901469784357
336,0.16013929766253,0.60471366280259,-1.38517754629774,-0.061949053941988,1.10237690806075,0.843594518453016,-0.698473551984869,0.9539327943182
340,-0.453961894015101,-1.43870029842459,1.11410590662091,1.08816464432488,-0.786832529168952,-1.22049056989137,0.886317384947578,0.342273358261281
343,-1.74234607739563,-0.782267624761443,-0.52925184190809,-0.471149597862693,0.942285529870456,0.90057480895784,-1.4997914514444,-0.461623961357525
344,0.011953271449062,0.953930728333736,-1.16240810537605,-1.62626709552388,1.15085901575069,0.900612098014277,-1.3770202486314,-0.221127301141446
346,-0.474694262068808,-0.746630567563818,1.11410283239696,1.05114007351217,-1.77318779526058,-1.34289147776886,0.886261295947506,-0.858758295502419
347,-1.09850500781268,-0.160776363101257,1.08103124542923,1.09176497427042,-1.81621572646543,-0.732718471192843,0.886320584019421,0.0770831578925917
349,-0.0852544607177188,-2.2429916506464,1.11395291291382,1.09931222671205,-1.26603775435435,-1.59553360704963,0.886280540465741,0.515460087895684
350,0.334825052824538,-0.560075624704773,1.10018377058117,1.09922687596173,-1.89060078953273,-1.01903007365659,0.88632042468542,-0.525213418927584
352,-1.50535145945262,1.65836666738392,-1.99710183330402,-1.61951529206173,1.14538278661553,0.9006123081029,-1.55116292656917,-0.406744495567365
353,0.0915197177282391,-0.0817902380928563,-0.837305742943926,-1.62915868942522,0.882706231681322,0.900613091252242,-1.36594318398696,0.839843933292385
362,-0.182717863314105,2.11402881761319,-1.0555551848708,-1.47184642867785,1.14068525769934,0.900612639107172,-1.55707005360681,-0.697534667503043
364,-0.731064331569898,0.444243816199673,-1.44158012182157,-1.90127648100875,1.12786332268035,0.900612728974086,-0.589196274163657,0.85607132804722
366,0.258201004335757,-3.54136354451519,1.11357726323148,1.0993119053333,-0.913475625386779,-1.08852543627704,0.886320637115707,1.11520483344157
376,-0.744382445697345,1.10678009024495,-0.460933679794394,-0.825397411941811,0.46743019675128,0.705438079436115,0.530097788362524,0.374838832002966
378,0.242250994163979,1.50679663217839,-1.75465987168626,-1.81163136652744,1.1274094073633,0.900612197861692,-1.4457083041171,-0.50954557664072
379,-0.323220879776992,-1.18789437365818,1.11384609971207,1.09931153794305,-0.766863193798072,-0.42386159322525,0.865771742223056,1.5147184953198
381,-0.229447874998235,-0.0931786238967169,0.722550112931304,1.05953779296887,-1.144434350722,-1.63247217895222,0.886320510785921,1.49220197376272
385,-0.0435863378297943,-0.518016430462397,1.09166687268931,1.09928142109863,-1.11544039672542,-1.00336859561832,0.886320250633547,0.677021367934964
387,1.17894834284467,0.499960263971519,0.955266571646835,1.03433940665321,-0.405549255425553,-0.708355926134649,0.882126098793392,0.18275845818808
388,0.441107661762932,0.0814456673569868,-1.53307424113547,-1.59885068980028,1.15238002360818,0.900368518851764,-0.993765081515537,0.622638210735347
393,0.0969270468474826,-0.842020949435752,1.11410537285401,1.09238283732837,-0.913894521815844,-1.66868322912596,0.886320620849823,1.05293674781304
398,-0.824067075988655,0.225263541230057,-0.832567015535405,-1.90830293018402,1.11124132554413,0.899976432713568,-1.35611698106141,-0.48156785403436
399,0.671690842786387,-0.136365208871051,0.660779267660674,1.04299009945055,-1.33429894742648,0.747257894898282,0.886319826774756,-0.950787408683728
400,-0.177626343491145,-0.694408840006566,1.11406415182006,1.09859796177143,-0.828476795356528,-1.65309687165127,0.886251629347276,1.54158474141571
403,0.684063307161077,0.0908947388630286,-2.00427275060828,-1.43349630090036,1.11869133198906,0.900561080347416,-1.27499812416723,0.242267483062464
405,-4.3421746277686,-1.98463053366779,1.11323886082991,1.0978110295988,-0.716786687146565,-1.55200649730978,0.886320509328537,1.53661655532217
411,-0.197602703008463,-1.17449183654975,1.1139702663466,1.08542077771866,-1.83638939916899,-1.64659322722636,0.886320465534327,0.618487292183733
416,0.641955971498439,-1.24533599080265,1.1141026533584,1.06903419377892,-1.95399594915377,-1.76498552618978,0.886320661364111,-0.413657509779569
417,1.44696623059567,0.916078227624874,-1.2402948696501,-2.0359909795671,1.14601506925924,0.900608918758633,0.24992164513759,1.36647667901748
419,0.390752806131557,0.591367896813588,-1.58340717462324,-1.79275484865822,1.13973616212246,0.900612903749969,-0.0126550312331619,-0.293041851814797
420,-0.899524769973611,0.354221622516302,1.03067619311544,1.08550272452813,-1.52167575755117,-1.55064609484363,0.886317660664712,-0.647597870159324
422,2.23115352016348,0.852217420712451,-1.73986902181939,-1.27542491581969,1.14294289081717,0.900612564205223,-0.0652165605808917,1.05526039632327
423,-0.027304751471205,0.860924063905246,-1.41262626056534,-1.00817943390979,1.14939990478711,0.897903353100441,-1.44892939479249,0.412622302121938
424,-1.65969099147139,1.59182499814394,-0.849090138675358,-1.57359069168659,1.13246426826429,0.89532466930266,0.346880888350003,-0.736207052666475
426,-0.0765789822461195,-2.5592110636259,1.11410566209648,1.09922417495149,-1.43360376236772,-0.865793269221896,0.886213880600989,1.50474901603449
429,0.311748031488104,0.869258351024749,-1.26616152194097,-1.06877809884366,1.13935645865063,0.899564137292923,-1.52764471088043,0.670193716484173
434,0.225792591628335,-1.09461601397231,1.11379821158722,1.09931055974388,-1.41249734927307,-1.52161820838369,0.886320444296735,-0.890268628133632
435,0.0494958815103252,1.26337018403887,0.873541223341982,1.05597107067827,-1.22758743653712,-1.30883227512155,0.886320426059757,-0.0317689664872406
440,1.89352807223044,0.122327729018073,-0.342805267458587,-1.4292066626486,1.1514387607877,0.900612430687803,-1.49651874372088,-0.245370093195049
443,-0.553393995426314,0.855110561633217,-0.201055546620143,0.712578989988079,-0.570804469299521,-1.31980922539266,0.88417228119409,-0.539631675925219
444,0.671755915666251,1.4229385089806,-1.53296760362636,-1.16723655906737,1.15217764793758,0.900565639045279,-1.62017238682823,-0.440083137210777
445,0.768324106565342,-0.00348156865827357,0.908179847027408,0.915168314201021,-1.22135117949848,-1.24486872613413,0.886320872179794,-0.256612082741292
448,-1.67084750873379,0.41581524992761,1.08181092462104,0.943632572823382,-1.21122974792518,-0.124671782256511,0.88632097205913,-0.61364919661559
451,0.344737742247923,0.652379065230147,-1.63946794957799,-1.54510423633031,1.15008140692777,0.900613010266173,-1.26703472151008,-0.166678042848603
458,0.274100869707687,-0.769826018603362,1.11410510207292,0.975987106621165,-0.987332718069997,-1.76598827792046,0.885867437982052,0.146568362434862
462,3.67280558952754,-0.287755590181405,0.786736766970894,0.669040379687941,-0.863541119068352,-1.41792226415942,0.886320379665915,-0.862398334313719
464,-0.457393562080049,0.403488638555001,0.81336718618277,1.08647071019129,-1.38676003860897,-1.78997453829857,0.886321044462221,0.172475700495753
466,0.485418612771564,1.0556653391269,-0.386013069788902,-0.133144566471779,-0.780096426119104,0.898872063483841,0.886320422312258,-2.01768455202285
468,0.461800877731002,0.0259428099865296,0.502957359837118,0.808576097338234,-1.06021622478527,-1.49950574741207,0.886322824658696,-0.775416852520894
469,-0.590315735740179,0.106096302991571,-0.709600139487673,-0.230744886997298,0.905054051375114,0.900265440331175,-0.601720234833474,0.443065561510075
470,-0.0553853653868668,0.809532440847334,-1.74881690186796,-0.610325515141114,1.10968283931281,0.899703233691709,-1.49650863199717,-0.77116940479674
474,-2.56486459242358,-0.531740830331735,1.1120450990343,1.06682123113459,-1.82292323699609,-1.04020431169716,0.886320772904642,0.89833126398387
478,0.615988282622251,-0.878678166539053,1.11407749194128,1.09931113561208,-1.57699840676125,-1.7180886433983,0.886321035195636,1.26882271639322
481,0.0340657841939515,0.35465628824427,0.0211112323996484,-0.192293173766979,0.762130838493085,0.900596144009184,-1.35860414950566,0.45454929019933
488,-1.15694962353741,-1.23914916829439,1.09207159603047,1.02518578185452,-1.26560769407341,-1.01176472537295,0.886320892354578,1.06866381369331
489,0.107747358753375,-0.704914850851873,1.00847903402804,1.09487150922518,-1.06956266710832,-1.13184139122578,0.886320020931981,-0.242128088288062
490,0.277934419163543,0.706462009814758,-0.994511520811714,-0.725287182808144,1.15237894922538,0.859945695038688,-1.41071192691894,-0.580182040891434
494,1.86636173904375,-1.56914855896549,1.11364508249409,1.09853607931105,-0.275760541326563,-1.27770370408457,0.885909344665854,1.52802550028907
495,0.274196690854059,0.479123952613275,-1.69984984783437,-0.837952668592833,1.15124187959931,0.896528526537775,-1.1478704059779,-0.0761859490541421
497,-0.165002760199086,-1.13616862376362,1.11410597849379,1.09931212045047,-1.77580520134151,-1.52885985035491,0.886322165086217,-0.105678231367832
498,1.69962722071505,-1.05934046293618,1.10551302348325,1.09889173941361,-1.18504215510178,-1.55053934715774,0.886320497393207,-0.424321786160383
500,0.742914040792415,0.743038042624609,-1.93368544482933,-0.853522791134812,1.15232382095033,0.855819334079732,-0.776219380266967,-0.626921827571156
502,-1.07551521463261,0.812147548110299,-0.98479478848026,-1.31772240840026,1.08199725531467,0.900611635841855,-0.928950750324754,-0.137950741840611
504,-0.118581799189429,-1.06422670328073,1.11410466582588,1.09930482274919,-1.30555410873304,-0.72882497562662,0.886320452188688,0.705726351123631
510,-0.224592077392444,-1.59471962517421,1.11410543786075,1.09931105622652,-2.10731593356308,-1.53417382866554,0.88631917329446,-0.455073137464942
511,-0.180154186281123,1.09742223077035,-1.61236770747399,-1.6644116694327,1.15165638515103,0.900604654742748,-1.45635024723301,-0.968200051550787
512,1.07455771190425,0.0158190638910832,-0.644564422133008,-0.705204029567883,1.14959087199507,0.699990905432544,-0.850151250245121,0.870028307262108
516,0.450162124202889,-2.78615755713763,1.1141052048592,1.0992225953098,-0.799773289637509,-1.67134259609201,0.885344978751756,1.36744806941844
517,0.456135904021868,0.645685293236778,-1.73605099279106,-1.81398074633506,1.12106031515309,0.900612406334292,-1.40725463875846,0.507724201863865
518,-0.853557301547959,-1.75467941928497,1.11410553841169,1.0992965665037,-0.574616360553603,-1.28229781615751,0.886320940832188,1.27684659580957
520,-0.736126565595431,0.795501714059948,0.933635627498388,1.04426528237001,-0.541217424799751,0.175237227300002,0.799689087959935,0.135984806272378
523,-0.352740833976474,0.511143720582712,-1.90236449300311,-1.09215225452096,1.15229467660396,0.881125014938948,-0.0664496227629496,-0.230635746277299
525,-0.614394567282677,-2.45503901054732,1.11410491762916,1.09871065211343,-1.78426062311299,-1.76726852918836,0.886313383777584,0.868897832555081
