1497	10	6.175726	-2.014181	-1.302810	1.728539	0.887182	3.138935	4.020415	5.251933	6.175726	0.035650	0.547085	4.842461	-8.262646	1.774921	6.860248	0.885024	6.175726	-1.095002	-4.898844	1.670983	2.301146	2.955251	3.368931	5.280940	6.175726	-0.238752	0.474505	4.892435	-0.309855	1.768017	5.204279	3.060504	6.175726	-1.665689	1.610788	4.562476	-0.395408	2.269173	4.867966	4.455095	6.175726	-1.828720	1.635024	4.310215	-0.237282	2.408804	4.770562	4.652537	6.175726	-0.178161	-1.643532	3.678407	1.619258	2.147043	4.549831	4.002322	6.175726	-1.282409	1.346606	4.822641	-0.602363	2.080056	5.004459	4.118415	6.175726	-0.163760	0.272756	4.791698	-0.049988	1.767461	5.162545	2.954359	6.175726	-1.709544	1.629688	4.509834	-0.359904	2.300712	4.845893	4.502884
1707	10	6.688623	-1.922671	6.681328	6.190022	-1.566920	1.974606	6.136805	1.823650	6.688623	-1.692722	1.890950	0.433900	6.553929	6.462284	-0.051897	1.884030	6.688623	-1.915259	6.681329	6.194051	-1.654390	1.974574	6.200948	1.785358	6.688623	-1.933910	6.681324	6.185692	-1.470962	1.974639	6.056766	1.879061	6.688623	-1.910252	6.681330	6.197993	-1.735922	1.974541	6.252612	1.758382	6.688623	-5.889008	6.679961	6.284575	-1.101047	1.974150	4.577171	5.375333	6.688623	-2.010205	6.681248	6.174296	-1.177779	1.974728	5.753956	2.185463	6.688623	-6.541110	6.681385	6.332161	-1.575129	1.973894	4.886501	5.375391	6.688623	-3.456002	6.679254	6.208490	-0.678397	1.974605	4.940252	4.032783	6.688623	-5.724696	6.682658	6.417805	-2.908778	1.973360	5.770871	3.876505
1810	10	4.415770	-2.387943	7.786457	7.414193	0.039949	-0.022306	7.131791	1.220569	4.415770	-0.607832	3.177047	7.949164	-5.447577	-0.022306	7.547082	0.320644	4.415770	-1.977809	7.349006	7.218757	0.310265	-0.022306	7.046885	1.280788	4.415770	-1.713338	6.955077	7.036639	0.498202	-0.022306	6.925466	1.480161	4.415770	-4.207565	6.868794	4.689194	0.356313	-0.022255	5.388944	4.774938	4.415770	-1.868514	4.724763	5.962361	1.185185	-0.022305	5.779792	3.842892	4.415770	-1.438787	5.986841	6.576769	0.879873	-0.022306	6.499990	2.363341	4.415770	-1.583073	5.352552	6.273773	1.060491	-0.022306	6.158295	3.106691	4.415770	-2.945128	5.050652	5.015340	1.228382	-0.022292	4.654969	4.987550	4.415770	-4.681035	7.722941	6.344255	-0.657417	-0.022302	6.632469	2.973531
1813	10	7.320112	-2.718230	6.125702	8.884509	-12.756449	2.578099	6.216237	3.465990	7.320112	1.365478	-0.955856	1.014868	1.743170	5.995334	0.361145	2.034276	7.320112	0.558709	0.009499	1.216127	1.537030	5.905107	0.406535	2.966993	7.320112	1.067145	-0.767577	1.034926	1.791344	6.021228	0.248784	2.504010	7.320112	1.325936	-0.326499	1.288260	1.173277	5.692137	1.733298	1.284093	7.320112	0.372980	0.479436	1.342283	1.303736	5.779463	0.820831	2.984715	7.320112	1.189292	-0.126047	1.345010	1.091061	5.640301	1.997211	1.424949	7.320112	0.733745	-0.324005	1.133691	1.673100	5.970630	0.285149	2.842376	7.320112	0.728538	0.491724	1.470732	0.952488	5.547695	2.357700	1.968246	7.320112	1.549651	-0.907482	1.068259	1.578497	5.915085	0.655051	1.484159
1907	10	3.560714	-1.311779	7.830416	4.810378	-5.115236	3.869775	6.305743	3.451563	3.560714	-1.554160	4.107376	-0.744960	7.412467	6.069686	0.769424	4.790267	3.560714	-5.946132	6.758759	4.727407	0.057206	4.146011	5.997845	5.786230	3.560714	-1.415780	7.270523	3.961569	-0.170663	4.592697	6.292493	3.442519	3.560714	-1.984040	7.254699	4.602637	-1.059547	3.965226	6.301121	3.530133	3.560714	-3.453547	6.461233	2.109869	3.115626	5.922366	0.897039	5.213945	3.560714	-5.816510	6.557139	4.401545	0.534782	4.523169	5.176259	6.676758	3.560714	-1.939574	6.992528	2.674316	2.629312	5.491908	4.046252	5.968293	3.560714	-4.236631	6.185943	2.809004	2.441582	5.732278	0.798586	5.553902	3.560714	-1.362987	7.215370	3.684973	0.316778	4.853939	6.224652	3.515543
1976	10	5.879489	-3.459609	2.867165	5.694752	-1.962660	2.098023	5.032405	3.976583	5.879489	-3.942795	2.724073	5.249772	-0.662120	2.504060	4.589478	4.407934	5.879489	-0.811273	3.584956	2.114762	3.746313	2.202444	3.956724	2.347004	5.879489	-0.906836	5.295533	3.662836	-0.855393	1.706977	5.339365	2.266291	5.879489	-1.782937	2.796604	0.344756	4.731033	4.245615	2.093740	4.293284	5.879489	-2.294100	2.755109	0.486825	4.208874	4.557106	1.948166	4.810630	5.879489	-1.246904	2.917547	0.721699	4.871284	3.599460	2.556725	3.495391	5.879489	-1.285005	6.737443	4.318141	-4.336297	1.622364	5.523149	2.551951	5.879489	-4.138655	2.714851	4.451385	0.643237	3.113309	3.899304	4.856220	5.879489	-2.046672	2.770957	0.348901	4.489595	4.437524	1.985451	4.585669
2087	10	4.683001	-0.624914	5.686167	7.272222	-10.289068	2.760147	8.417122	1.421760	4.683001	-0.733281	0.804129	4.684451	2.108975	2.760156	3.966365	4.970654	4.683001	-0.843247	0.930296	4.773690	1.594785	2.760158	3.893936	5.206426	4.683001	-0.825357	0.886440	4.656583	1.922201	2.760159	3.733787	5.221566	4.683001	-0.709320	0.980455	5.135533	1.211039	2.760151	4.622469	4.012574	4.683001	-0.577664	0.725671	4.739326	2.192153	2.760154	4.169082	4.602081	4.683001	-0.839126	0.908460	4.667809	1.814933	2.760160	3.681007	5.265688	4.683001	-0.532104	0.709932	4.756246	2.198420	2.760153	4.215483	4.496594	4.683001	-0.783946	0.842831	4.666877	2.040469	2.760158	3.863125	5.101721	4.683001	-0.841401	0.940541	4.847921	1.496655	2.760156	4.075539	5.077767
2244	10	7.416835	1.168656	-1.500814	-5.218823	5.056311	6.751770	-0.461990	1.623564	7.416835	-6.178428	5.291166	6.112527	-6.647469	0.876666	5.841331	5.462301	7.416835	-4.184201	5.385197	6.116759	-8.463602	0.643322	6.060324	3.510301	7.416835	-1.839101	1.086178	1.002965	2.377669	3.061380	0.293790	7.012694	7.416835	-1.976053	1.044873	2.357649	1.509113	3.600926	-0.448663	7.015866	7.416835	-1.976939	1.120776	2.779605	1.312528	3.234875	-0.456280	7.046812	7.416835	-1.978487	2.035496	4.519620	0.253719	2.291466	-0.461385	7.083882	7.416835	-5.568999	5.107995	6.104646	-5.626764	1.010228	5.466176	6.334339	7.416835	-1.976443	1.067348	2.501037	1.443890	3.471880	-0.452139	7.028052	7.416835	-1.939439	0.972408	1.074813	2.112275	4.193523	-0.183091	7.025498
2269	10	6.912480	-6.633737	6.877038	5.567499	-0.238450	0.860662	5.090910	5.731672	6.912480	-6.631730	7.635596	6.176227	-1.581220	0.860662	5.677097	4.621454	6.912480	-4.281377	7.732092	6.018085	0.395534	0.860662	5.363469	4.250944	6.912480	-5.185870	7.845935	6.386463	-1.337920	0.860662	5.760039	3.951670	6.912480	-5.818470	7.774953	6.336020	-1.579188	0.860662	5.745976	4.183636	6.912480	-5.398560	7.823051	6.375174	-1.441397	0.860662	5.758264	4.024829	6.912480	-6.898066	7.219472	5.769323	-0.869209	0.860662	5.377825	5.444258	6.912480	-4.769434	7.890260	6.386096	-1.058594	0.860662	5.750249	3.823709	6.912480	-5.336455	7.189719	5.620745	0.704904	0.860662	4.853802	5.387412	6.912480	-6.712356	7.610157	6.145743	-1.548971	0.860662	5.661481	4.693337
2294	10	7.591080	0.569701	-1.128671	-1.567989	2.279180	7.528276	3.141425	0.293193	7.591080	0.793552	-0.870894	-1.098493	1.920444	7.528077	3.646527	-0.219247	7.591080	-1.450141	0.158788	-0.670293	3.144231	7.529023	0.211098	1.258845	7.591080	-2.777738	0.297607	0.606162	1.374340	7.529223	0.394953	1.302366	7.591080	-4.799077	6.001258	6.737105	-13.211062	3.670073	5.630913	0.604122	7.591080	-0.768740	1.335146	2.230870	-0.400080	7.526834	5.382744	-0.549557	7.591080	0.817526	-0.156138	-0.241111	1.284260	7.527611	4.540586	-1.293503	7.591080	0.064243	1.391921	1.679926	-0.050660	7.525967	5.468642	-1.029392	7.591080	0.561733	0.755727	0.806383	0.590986	7.526799	5.334849	-1.505208	7.591080	-1.176714	1.156413	2.228209	-0.394648	7.527787	5.334184	-0.374383
2387	10	9.594460	-0.901858	5.075672	7.288180	-9.617788	2.027214	5.679651	-1.176138	9.594460	-0.657298	1.787739	3.090621	1.613865	4.908377	2.225845	2.671239	9.594460	-0.969415	0.781311	3.013653	1.956538	4.967324	0.644213	4.542833	9.594460	-0.977317	1.028527	3.061409	1.567993	4.952185	1.298448	4.328069	9.594460	-0.943971	0.773331	2.972524	2.407613	4.969264	0.427272	4.460569	9.594460	-0.976725	1.207735	3.077592	1.466481	4.943730	1.575329	4.101647	9.594460	-0.427947	1.665523	3.063016	2.178249	4.906630	2.077889	2.502078	9.594460	-0.924624	0.793896	2.958500	2.600802	4.967056	0.438499	4.387532	9.594460	-0.941194	1.659072	3.105116	1.338407	4.922286	2.091176	3.331077	9.594460	-0.975331	0.868486	3.039410	1.730542	4.960879	0.955366	4.489488
2420	10	5.379262	-1.983006	0.643862	1.414912	3.468362	7.941959	2.853089	2.390840	5.379262	-3.817343	-1.071657	1.301855	4.807263	7.991629	1.443531	3.380015	5.379262	-4.176764	0.195830	1.332192	3.075893	7.967641	1.970777	3.425165	5.379262	-3.627965	-1.323342	1.293909	5.284933	7.999541	1.431596	3.332750	5.379262	-3.789515	0.670919	1.388819	2.562941	7.955836	2.580342	3.026333	5.379262	-4.139496	0.404860	1.348770	2.844657	7.963600	2.197170	3.334284	5.379262	-3.993937	-0.705945	1.308336	4.223876	7.983029	1.497709	3.427336	5.379262	-2.608895	-1.897242	1.205836	6.906184	8.031147	1.493912	3.096531	5.379262	-2.382858	-1.961663	1.169710	7.159239	8.036038	1.517813	3.040653	5.379262	-4.106041	-0.334609	1.314133	3.714268	7.976256	1.616489	3.455684
2545	10	8.000351	-2.280385	7.599215	3.762180	2.133805	1.195823	2.740580	4.988058	8.000351	-3.919451	7.448296	4.431758	-0.306946	1.607472	4.101253	5.833068	8.000351	-1.768365	7.701900	4.024239	1.884991	1.041446	3.197680	3.801531	8.000351	-3.928034	7.364609	4.350938	-0.238001	1.708402	3.858407	6.102887	8.000351	-3.906146	6.812610	2.607843	1.342548	3.830083	-0.096673	6.704619	8.000351	-3.893968	7.558513	4.540765	-0.402447	1.479802	4.401621	5.437795	8.000351	-3.921023	6.862493	3.848692	0.164338	2.425396	2.129397	6.741911	8.000351	-3.901862	6.838810	2.595409	1.387923	3.794654	-0.046009	6.698760	8.000351	-3.914988	6.667802	3.574733	0.374006	2.847529	1.200769	6.745538	8.000351	-3.915880	6.702191	2.714017	1.140630	3.881020	-0.241094	6.723194
2627	10	5.956425	-4.596098	6.360027	7.674200	-14.940672	0.515965	6.513522	0.940068	5.956425	-4.051659	4.328701	2.485898	1.688767	6.752211	2.454426	1.952448	5.956425	-2.295611	4.294208	2.467224	3.433974	6.738495	1.701803	1.668665	5.956425	-4.216172	4.322066	2.407425	1.908783	6.762080	1.990910	2.220730	5.956425	-3.539086	4.310250	2.343382	2.823955	6.763209	0.946658	2.229770	5.956425	-2.951139	4.296732	2.372170	3.437985	6.755259	0.875730	2.119608	5.956425	-4.023047	4.318020	2.361552	2.213513	6.765318	1.512690	2.264674	5.956425	-3.775613	4.314338	2.344492	2.534134	6.765006	1.154528	2.253654	5.956425	-3.273953	4.331625	2.542881	1.748971	6.740281	2.637486	1.541750	5.956425	-2.508480	4.287987	2.418646	3.663673	6.745983	1.222863	1.930083
2716	10	6.507075	-1.232065	-1.284851	0.017075	4.159489	2.557325	1.089124	6.424159	6.507075	-0.873952	2.472263	5.448035	-4.017591	-1.089371	5.754737	4.173624	6.507075	-3.201667	3.751960	5.591788	-5.120609	-1.139874	5.451202	5.861853	6.507075	-0.505814	2.547669	5.403682	-4.547566	-1.096343	6.060120	3.331122	6.507075	-0.771953	3.266597	5.571603	-7.167762	-1.142432	6.573630	2.911138	6.507075	-1.776038	2.923561	5.560616	-4.335640	-1.119741	5.362872	5.437943	6.507075	-1.735763	2.895020	5.558014	-4.307325	-1.118421	5.370201	5.403158	6.507075	-5.177606	4.649959	5.597909	-6.775615	-1.145516	6.133195	4.950415	6.507075	-3.554947	3.918457	5.593742	-5.283819	-1.141550	5.512219	5.862744	6.507075	-5.147344	4.567415	5.597676	-6.362824	-1.145270	5.973555	5.332239
2792	10	5.671783	-0.029582	4.867046	4.630102	-5.769667	4.970685	7.321772	1.315126	5.671783	0.204370	-1.502362	0.431376	5.293874	6.513236	4.017276	3.262148	5.671783	-0.026190	-1.271798	0.264118	5.212446	6.550252	3.937171	3.742145	5.671783	0.337299	-0.203073	2.347008	3.657626	6.000537	4.982564	1.882810	5.671783	-0.730913	-0.413879	1.107457	3.509112	6.483172	3.873208	4.340484	5.671783	0.296873	-1.560305	0.700349	5.160652	6.461467	4.114922	2.808073	5.671783	0.334016	-1.519897	1.041478	4.928421	6.388288	4.250186	2.345994	5.671783	-0.541845	-0.717110	0.691821	4.144387	6.529655	3.880797	4.226617	5.671783	0.263383	-1.546841	0.566225	5.236507	6.487679	4.065965	3.021474	5.671783	0.306246	-1.560123	0.754611	5.126860	6.450503	4.135269	2.726998
2815	10	7.333213	-0.464524	0.169503	5.589294	0.903140	2.191284	5.482977	5.392103	7.333213	-0.449622	-0.057802	5.246574	1.601453	2.191396	4.548767	6.649954	7.333213	-0.512335	6.111241	7.244395	-8.265150	2.191196	8.996677	2.012192	7.333213	0.668989	-0.743734	5.175629	3.962020	2.191271	5.229549	4.657311	7.333213	-0.467693	0.126236	5.553479	1.010432	2.191292	5.372062	5.668407	7.333213	0.818952	-0.732627	5.253355	3.824539	2.191260	5.365582	4.197009	7.333213	-0.360113	-0.193997	5.056487	2.214039	2.191426	4.320302	6.606092	7.333213	-0.458179	-0.026587	5.312070	1.490690	2.191374	4.698712	6.604922	7.333213	-0.462128	0.185715	5.600896	0.865601	2.191281	5.519347	5.299129	7.333213	-0.101828	-0.392703	4.991828	3.240462	2.191377	4.582669	6.287592
3520	10	5.355458	-1.052450	5.358771	2.273243	-9.087807	6.319405	6.734770	-2.436018	5.355458	-0.229124	-1.410529	-3.167665	3.867716	6.345832	1.963911	0.520256	5.355458	-0.412339	-1.309666	-3.042929	3.456012	6.345832	1.803743	1.028640	5.355458	-0.143612	-1.448275	-3.194443	4.002209	6.345832	2.098373	0.064392	5.355458	-0.549045	-1.241760	-2.914725	3.094866	6.345832	1.720911	1.267320	5.355458	-0.650965	-1.198162	-2.801874	2.803055	6.345832	1.670850	1.407361	5.355458	-0.940333	-1.100974	-2.385042	1.843849	6.345832	1.679136	1.667696	5.355458	-0.560955	-1.036194	-2.241014	1.300499	6.345832	3.036336	0.332612	5.355458	-0.306086	-1.368144	-3.122947	3.707803	6.345832	1.885758	0.775455	5.355458	-0.095327	-1.328359	-2.988385	3.614139	6.345832	2.599065	-1.130035
3710	10	6.183809	-1.246501	7.550647	4.091149	-2.921362	3.168890	6.335193	-0.439523	6.183809	-2.903250	6.828044	-1.485592	1.616385	4.879771	2.876521	4.344717	6.183809	-4.386058	6.902694	3.749314	-1.790140	4.488386	5.857906	3.405546	6.183809	-2.117178	7.418274	4.133017	-6.196660	3.311582	6.326872	0.216533	6.183809	-1.498265	7.507478	4.117712	-5.011345	3.199140	6.335719	-0.254288	6.183809	-1.589212	7.492683	4.122995	-5.501311	3.214022	6.334751	-0.183974	6.183809	-2.818043	6.849359	-1.402151	1.778681	4.869895	2.749627	4.340122	6.183809	-4.007594	6.766168	3.014390	-0.685425	4.833805	5.295455	4.143418	6.183809	-1.256256	7.302761	1.725624	2.160443	4.167667	4.637146	3.112429	6.183809	-4.205938	6.829116	3.499360	-1.246399	4.675604	5.626233	3.810811
3770	10	7.442236	0.850810	2.219482	1.192054	0.963770	5.361792	3.809647	1.042761	7.442236	-0.469229	2.813902	1.709525	1.343238	5.369606	2.948681	2.623318	7.442236	-0.576513	6.924556	6.419188	-6.452792	0.699457	5.490571	1.066871	7.442236	1.569495	2.010281	2.093612	-6.225644	5.294125	5.490529	-1.533560	7.442236	1.173372	0.644531	0.007895	1.639845	5.385811	3.475686	0.922412	7.442236	0.457611	2.822145	1.605357	0.945752	5.351357	3.699665	1.428087	7.442236	-0.571908	2.669161	1.608113	1.531093	5.376966	2.657384	2.886914	7.442236	0.834254	-0.106646	-0.624902	2.539405	5.392915	2.770106	1.601341	7.442236	1.070570	1.558175	0.726501	1.118535	5.373525	3.780175	0.852629	7.442236	1.033486	0.082527	-0.456003	2.219522	5.391050	3.044542	1.300332
3880	10	5.466879	-2.383486	-0.093277	1.661306	1.773360	5.319757	1.521433	6.261921	5.466879	-0.281404	1.564923	3.723577	-2.254505	2.726323	5.514333	5.356978	5.466879	0.434422	1.269594	3.653355	-2.517257	2.783633	5.924511	4.676442	5.466879	1.260517	1.003050	3.651408	-2.969463	2.741709	6.436489	3.642761	5.466879	-1.851656	2.175222	4.726389	-5.537010	1.362758	6.511515	5.646952	5.466879	1.171499	1.024300	3.648415	-2.903528	2.752060	6.365497	3.793729	5.466879	1.505975	0.956895	3.730566	-3.840595	2.529228	7.241103	2.000116	5.466879	1.507309	0.957285	3.768972	-4.136652	2.429777	7.434399	1.678967	5.466879	-2.004838	2.233404	5.018319	-6.702254	0.943429	7.005543	5.095010	5.466879	1.456912	1.110795	4.686294	-7.934023	0.592839	7.858872	1.572299
3959	10	6.119461	-1.651445	4.269522	-1.676783	-1.407170	4.957176	6.546251	2.099495	6.119461	-2.451946	4.250291	-1.635141	-1.014650	4.957176	6.392164	2.645519	6.119461	-0.415253	3.652324	-2.260888	0.582774	4.957176	6.273033	0.857420	6.119461	-6.697607	4.090732	-1.623235	0.583875	4.957176	4.923140	5.553868	6.119461	-0.636101	3.859036	-2.134544	-0.422516	4.957176	6.667653	0.596636	6.119461	-6.685260	4.125532	-1.622585	0.364214	4.957176	5.411314	4.955930	6.119461	-0.674653	3.897976	-2.111763	-0.542630	4.957176	6.697600	0.590489	6.119461	-5.833036	4.167035	-1.622518	-0.030580	4.957176	5.828277	4.056813	6.119461	-6.555848	4.059949	-1.624560	0.740626	4.957176	4.432139	5.690479	6.119461	-6.235337	4.013921	-1.628418	1.006653	4.957176	3.641112	5.711571
4219	10	2.143337	-1.461379	4.035375	3.963993	-1.617408	0.732817	6.836087	1.450209	2.143337	-1.209390	2.550707	3.409430	0.290661	1.375215	5.767301	0.933844	2.143337	-2.270916	4.553106	3.950088	-1.398675	0.956312	6.430920	2.239136	2.143337	-1.527378	4.175451	3.982486	-1.680008	0.735345	6.815730	1.545106	2.143337	-1.200204	2.302142	3.252154	0.658063	1.594632	5.343349	0.919469	2.143337	-2.000164	4.558648	3.981365	-1.554485	0.869684	6.572349	2.034338	2.143337	-3.339219	4.257378	3.767427	-0.765122	1.332907	5.792086	3.017926	2.143337	-1.192082	1.843285	2.927273	1.285316	2.058807	4.500025	1.176713	2.143337	-1.396720	3.856844	3.932484	-1.491912	0.746143	6.838716	1.345758	2.143337	-1.192860	1.749383	2.856555	1.403607	2.160936	4.326181	1.379094
