d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50,d_m_51,d_m_52,d_m_53,d_m_54,d_m_55,d_m_56,d_m_57,d_m_58,d_m_59,d_m_60,d_m_61,d_m_62,d_m_63,d_m_64,d_m_65,d_m_66,d_m_67,d_m_68,d_m_69,d_m_70,d_m_71,d_m_72,d_m_73,d_m_74,d_m_75,d_m_76,d_m_77,d_m_78,d_m_79,d_m_80,d_m_81,d_m_82,d_m_83,d_m_84,d_m_85,d_m_86,d_m_87,d_m_88,d_m_89,d_m_90,d_m_91,d_m_92,d_m_93,d_m_94,d_m_95,d_m_96,d_m_97,d_m_98,d_m_99,d_m_100,d_m_101,d_m_102,d_m_103,d_m_104,d_m_105,d_m_106,d_m_107,d_m_108,d_m_109,d_m_110,d_m_111,d_m_112
3206,5,1.00355851121575,1.05393276949195,1.06548872448968,-1.15488514326387,-0.526778749553415,0.878478947754148,0.542007680782226,-0.684304968810108,0.995867030847612,-1.27661303576505,-1.71920136808786,-1.43433342785767,1.65240755969625,0.519754951935906,1.14300890577165,-2.14096632504305,1.53902450782639,-0.216672401031414,1.09549560364452,0.656985712451369,0.871063496014884,1.03339287639038,-0.608088775944831,-0.0161082239471128,-0.958511009187313,0.669811866277711,0.982415131377037,0.461374344350441,-0.0437244198617923,1.36729325726503,0.260766870902554,-0.100350623403893,-0.299345595697172,-0.28181146218722,1.65240755969625,0.519754951935906,0.0555703679028472,0.0670674163678863,1.16758618801077,-0.216672401031414,-0.371094462855686,-0.109185177748175,-0.559917152039986,0.861008224662981,-1.50382908879379,-0.412530009150868,-0.958994110914785,1.06279480076626,0.982957766240479,-0.878802416219137,-0.662887462215338,1.36730683259059,-1.2371734406828,0.627089062650508,0.480939551574434,0.692487577502386,1.65240755969625,0.519754951935906,-0.474447880447315,0.0670674163678863,0.149093385378557,-0.216672401031414,-0.705805332627866,-1.04438229590633,-0.559920395917957,-0.117380795823834,-0.0698906567069784,0.209450648970982,1.04357406062419,-0.0536153078974267,-0.173572475365198,0.72970211125443,0.395420844174278,1.31275107191816,0.261680097720786,-0.187598977252971,-0.79514371691728,-0.315095202114818,1.65240755969625,0.519754951935906,0.564466096469773,-0.846206938879431,1.53820264219787,-0.216672401031414,0.226518910841456,-0.0918635221733106,-0.559915205713203,0.8617961978246,0.0488998764951224,0.536707732276604,1.04513351708014,-0.407353248067485,-0.183044263064948,0.847031766009765,0.402524889103081,-0.682621312735284,0.995867030847612,-1.27661303576505,-1.53129458274322,-1.18495441728703,1.65240755969625,0.519754951935906,0.616631406955423,-2.0460327432482,1.53902450782639,-0.216672401031414,0.752453309258266,-0.0681880851515968,-0.559911313059637,1.03339287639038
3395,5,0.784874971411956,0.531001861381883,-1.9527612221978,0.199688139280603,0.0426903317604373,1.03266158688927,0.583793856919998,-1.67728825794564,0.833226524834455,-0.386830816772671,-0.455198314748808,-0.714860627384059,1.5132099332072,-2.62533214044605,0.284418828365088,-1.1272354393447,-0.288430498510671,-0.270565328544396,0.617496102509701,0.688995900731953,0.861183941264769,1.09373107309804,0.845945455954296,0.831702072145637,-1.73828207377257,-0.487235654641334,-0.112630696156802,1.04221641368163,0.972269913330735,-1.67748336378743,0.833226972275327,-0.386830816772671,-1.30284043548643,-0.718352774264195,1.5132099332072,-2.62533214044605,0.951152427630313,-1.18073107927204,0.539261367910995,-0.270565328544396,0.963002824803688,0.965439515431325,0.92007914094041,1.09373107309804,-0.993030324572432,-1.07274978508419,-1.96198163173388,1.18865216343639,1.47602789366218,-0.850561341067614,-0.854754974445302,0.0805336088819873,-0.253329043223631,0.926863262816191,0.860505487273472,1.32533984602366,1.5132099332072,-2.62533214044605,-1.08099756675547,0.622767603975868,-0.587958360839234,-0.270565328544396,-1.15897986633113,-1.09233800188564,-1.14062094027817,-0.742696709574692,0.709428268339581,0.471007410562107,-1.96198163173388,0.271078101248861,0.664427141937775,0.875239470635945,0.4578611336013,-1.67201976880694,0.833222609726832,-0.386830816772671,-0.455184581105707,-0.687738883007107,1.5132099332072,-2.62533214044605,0.248441440017701,-0.53962438225353,-0.304496348560518,-0.270565328544396,0.519816974123732,0.629128731799849,0.836502571330529,1.09373075304395,0.780181468073293,0.244016165852109,-1.95674094691405,0.450207041836972,0.0684962207422294,0.605900843778265,0.573728542771293,0.0749636212337358,0.635969867676822,0.513697719156041,-0.0511873927934741,0.284961825832842,1.5132099332072,-2.62533214044605,0.281874882183992,0.0365096103056051,-0.342920439372057,-0.270565328544396,0.499386069242178,0.687261737486414,0.860549438733536,1.09092355864892
3447,5,-0.828690387436635,-1.02233363866552,-0.951223006561115,1.12712160857893,1.05736115119772,-0.795069761438851,-1.10874790893504,1.09893338022563,-1.09942328731607,0.545612654963639,1.26541025119658,1.0876512051207,0.363950554548983,-0.22451000921622,-1.38829771891219,1.06519480616295,-1.24837300987558,-0.558602165299202,-0.895065634088423,-1.10088513147008,-0.342568245088652,-2.24854894743254,0.0787302726256841,0.796933014380901,0.671771695737791,-0.685198119633256,-1.12325381397895,0.641449263087309,0.612926616008716,0.485538608851411,1.22280758656565,-1.32117033615936,-0.387254260128194,-1.08349745693445,0.363950554548983,-0.22451000921622,0.553503082325905,-0.497278029866721,0.824478895928127,-0.558602165299202,0.872538188777261,-0.0428793610469931,-0.288422731538936,-0.181384571987229,0.0787034279675416,0.793955532988054,0.671771695737791,-0.391866617798494,-1.12083514822904,0.236521119440945,0.611465083857692,0.485538608851411,0.867223417813114,-0.525309121086866,0.0699981455737194,-0.080293460464729,0.363950554548983,-0.22451000921622,0.553003450075007,-0.49249941593295,0.824289515346281,-0.558602165299202,0.69508143705124,-0.0434487729819458,-0.288706246473648,-0.181386492311749,-0.0639870573795066,0.688090395665884,0.671771695737791,-0.496728550136558,-0.456397235434284,0.595330841110937,0.48114854025807,0.485539871672394,1.2135608853805,-1.31905647240435,-0.330629679513917,-1.08342552843172,0.363950554548983,-0.22451000921622,0.540121131807948,0.309423663569336,0.551789488815776,-0.558602165299202,0.8487577517925,-0.248738422932824,-0.334956809816236,-0.181384571987229,-0.0888962573974193,0.670014903963833,0.671771695737791,-0.116094995028282,-0.422563819716595,0.18540281389944,0.476306174721526,0.485540818788131,0.797176661278258,-0.520031505503729,0.127151663975073,-0.078512055310379,0.363950554548983,-0.22451000921622,0.536760653854341,0.324498970263472,0.504384609722302,-0.558602165299202,0.582137067258552,-0.264738487432984,-0.336052267407224,-0.181392253285311
3450,5,-1.00395888226631,-0.793990287597434,-1.00774148902552,1.05641451623391,0.913807267765341,-0.994703767995756,-0.707496748931015,1.28211850764212,-1.34426035928216,1.24059665776662,1.14271260021848,1.01254122157921,0.709935706616679,-0.224151877977179,-1.12745726143216,0.906351453866858,0.00339518256775495,-1.14966316116053,-0.488125898886963,-0.791494823665534,-1.15871334527662,0.497135532877261,1.16080770313161,1.22265003875634,0.638202415180188,-1.24499748784278,-1.18381001699007,0.878496878849765,0.750702173931937,-0.767159284877806,0.953532860254629,-0.770594617905376,-1.29703007764047,-0.592323555434268,0.709935706616679,-0.224151877977179,0.900847070437073,-1.3624146815403,1.35015559927588,-1.14966316116053,1.14015566282801,1.08483948848675,0.90905482165414,1.36483864826718,0.377641229206608,0.963230101451668,0.604679370959627,-0.847962712688624,-0.149688433903582,0.762312233560001,0.374576051261147,-0.767159284877806,0.953532636534193,-0.770561204987171,-1.29702982093686,-0.592323555434268,0.709935706616679,-0.224151877977179,0.782841068440432,-1.36214440599817,1.35015559927588,-1.14966316116053,0.773991977606475,0.533608073291489,0.827569255784711,1.36483864826718,0.230863262155752,0.533104569122209,-1.00761127934106,0.330504942343346,0.906193599099373,0.16212887470418,0.202946365326099,-0.767117611785386,0.291217123815204,0.260184697602778,0.339897603968175,-0.452964250089204,0.709935706616679,-0.224151877977179,-0.0335509752576353,-1.17887305198309,0.417982696332858,-1.14966316116053,0.0730555332945713,0.46836216469814,0.765100924523422,1.34872520521483,0.230989835414351,0.559024175971206,-1.00760345996053,-0.0300725286364292,0.905745614236434,0.664606360949834,0.20666957686938,-0.767149498015192,0.953196832160316,-0.716135173437928,-0.448345355193452,-0.592318856587356,0.709935706616679,-0.224151877977179,-0.0326084840648257,-1.19774101942057,0.417982696332858,-1.14966316116053,0.57951842982364,0.468414161259506,0.76516385575607,1.36483864826718
3501,5,0.587902500928293,0.910805749751759,-0.159326122613609,0.306304632389938,0.496924357282478,0.570675584636643,0.544058068868058,-1.36498473635965,1.10992530194157,-0.688735496847278,-0.499974226866061,-0.0461212770209716,-0.0440313766108962,-0.538361017908525,0.207912962136471,0.153218260500826,-2.26048334117436,-0.100092103221343,0.385577857356941,0.159455694106298,0.930414136157728,0.851881242270661,0.586665699372835,0.747645591283379,-0.173222181733038,0.651104920027215,0.511801376485062,0.0286863730220353,0.54271339374569,-1.36498473635965,0.319840699370954,0.254354594901856,0.231994680459865,0.76752635544067,-0.0440313766108962,-0.538361017908525,0.1978352588993,0.155360236314984,-2.26071555326711,-0.100092103221343,0.113958681644411,0.158519756001721,0.930249671544571,0.85173081684988,-1.7258327425347,-0.736205938771609,-0.482236960809076,1.24299438399492,0.793016897999777,-0.963167998630097,-0.901392398978623,0.305098854250727,-0.42010949589808,1.00528861954498,1.05914453711805,1.13750181418638,-0.0440313766108962,-0.538361017908525,-0.46290940064819,1.60465486129958,-2.2645938217343,-0.100092103221343,-0.74245843163043,-0.870773994947395,-1.12988921878493,-0.683634248456886,0.609484910617432,0.981687377109627,0.215798459078457,-0.349477790294311,-1.41402446044485,0.782498776244555,0.745905257586612,-1.36498473635965,1.10997429671697,-0.688735496847278,-1.03100093956427,-0.0462042297414593,-0.0440313766108962,-0.538361017908525,0.576808220432439,-0.195624115386129,-0.738902175283723,-0.100092103221343,0.854862109447141,0.176692483358934,0.933201276110874,0.851881242270661,0.654154839041101,1.03866406434957,0.215920169436258,-0.575672600763912,-1.48600710564819,0.998790058725733,0.958298900943075,-1.36498473635965,1.10997474415785,-0.688735496847278,-1.30458948552878,-0.0462049526409842,-0.0440313766108962,-0.538361017908525,0.718845000750129,-0.507757528537772,-0.0303623863203082,-0.100092103221343,1.11701791044884,0.820037294653082,0.948647001072349,0.851881242270661
3672,5,1.06776829075435,1.12534482880187,-0.319658440686216,-0.391638567421032,-1.79281923028701,0.982294919060593,1.19334366227924,-0.664974020916321,1.01273667029613,-0.838763834238426,-0.995308356312258,-0.900992977792227,-1.29744103038679,-1.10062446333914,1.00078132101169,-1.09968288004161,0.736194316754442,0.388286995548181,1.18720182001588,0.438277691028126,0.0568387715860657,1.11670839609518,0.861123954215762,0.821910922348344,-0.320067088312129,0.564031732636983,-0.586884516605974,0.0319715455129408,0.982657511402752,-0.664974020916321,0.570370785262465,0.208316470094752,0.214844954077845,0.0265308481357007,-1.29744103038679,-1.10062446333914,0.104830200861041,-1.09968288004161,-0.373061338527693,0.388286995548181,0.101834935705563,-0.152205460797882,-0.912118932085092,1.11670839609518,-0.0287248602656156,-0.544616122374045,-0.320328187627187,0.989947588148459,-0.519655488559376,-0.837004720876117,0.539146365286466,0.628088051284786,-0.837771387408195,1.11997927403172,0.969177623147216,1.13353128854561,-1.29744103038679,-1.10062446333914,-0.350456669356588,-0.266590830863755,-0.390799538198371,0.388286995548181,-0.420644805712523,-0.5112179147855,-1.34981992821381,-0.955476027701068,0.861123954215762,0.836460937970907,-0.320067088312129,0.227678920284378,-0.586884893697609,0.493798837547037,0.982753584266164,-0.664974020916321,1.01273476867243,-0.838753358837043,-0.435334589456876,-0.900987013871146,-1.29744103038679,-1.10062446333914,0.108604099744492,-1.09968288004161,-0.372818562609383,0.388286995548181,0.542320499313715,-0.152205460797882,-0.912118932085092,1.11670839609518,-0.809592569086358,-1.17435536138865,-0.976827058144087,1.05018311976409,0.545745091506126,-1.24302221195178,-0.0782632179477902,0.628088051284786,-0.837771387408195,1.11997927403172,0.969177623147216,1.13353128854561,-1.29744103038679,-1.10062446333914,-1.12029080123172,0.871204208020184,-1.25670652375506,0.388286995548181,-0.899811904559042,-1.42379780386973,-1.53986057284955,-0.955476027701068
3682,5,-0.691767748119923,-1.22769301265461,-0.743500822832237,1.15875478807637,1.03414248792689,-1.1924898928353,-1.22294973892094,0.660854783021133,-1.12009158790133,0.94314853853914,0.714168129261623,0.866536481626188,-0.770330714514414,0.714470451626349,-1.18026118685701,0.441536895859295,-0.392336478782486,0.563987173502017,-0.992343548963387,-0.81598449566863,-0.891569613910996,-1.07888568301737,1.1386155163373,1.03265996327455,1.41854157475954,-0.947188393054066,-1.41376125048329,1.09466055244203,0.777772643628584,-1.3514479268385,0.998389366899098,-1.18508024275019,-1.54316994841561,-0.956153103143763,-0.770330714514414,0.714470451626349,0.758257004717458,-1.96503174390454,1.00467970543326,0.563987173502017,0.972183547915747,1.09185760747105,1.14052595135456,0.775938488508615,1.137860110439,0.618608069844367,1.00089214199257,-0.424271440552694,-0.198543483466059,0.984637663421777,0.661691355911678,-1.3514479268385,0.997944051371981,-1.18508024275019,-0.784857346586795,-0.95566894118693,-0.770330714514414,0.714470451626349,0.0711412448895457,-1.96456105614475,-0.0320574001487029,0.563987173502017,0.501876580770601,0.87101120975165,1.14052595135456,0.775938488508615,1.13667685910834,0.194887816288922,0.998820006152356,-0.211405373702514,-0.197526090233559,0.727481191557765,0.632868117026537,0.660698193219312,0.312861964101979,-0.0920909500235154,-0.0705470805484358,-0.214949400775608,-0.770330714514414,0.714470451626349,0.0656262978638116,-0.773874423503515,-0.0321538190656268,0.563987173502017,0.133175512544671,0.870900132628733,1.14052595135456,0.762862678793769,0.508541902335333,0.417196125975099,-0.712102950250261,0.00575427303842642,0.711296804039499,0.0758536973509901,0.360842202584783,-1.34415292572825,0.919290210377433,-0.149324389143487,0.0277528176374931,0.137778940379042,-0.770330714514414,0.714470451626349,-0.0497379477826059,-1.58099005245455,-0.0320575922182585,0.563987173502017,0.0740957955125272,0.863105748904054,1.14052595135456,0.7759340077514
3689,5,-0.734766074981121,-0.85014470255101,-2.72092526632025,1.06587584000383,1.04739028271843,-1.59573736334328,-1.24686593125737,0.719872405929736,-1.0169389050227,1.52484884162739,0.952918786641465,1.40051669777121,0.91165392557079,0.00479927825411388,-1.00299300726272,1.02369599142559,-1.05536020066245,0.145239171802741,-0.709328281288037,-1.04283798386577,-0.885733228664606,-1.14927677859036,0.381298640014163,0.54598111771126,-2.72092526632025,0.0299188172365953,1.04739028271843,-0.52814929632963,0.152617293583436,-1.19305102819137,0.244666494171943,0.701086936801531,0.187965647494032,0.241173632908243,0.91165392557079,0.00479927825411388,-0.0751691343920131,-0.153656298599217,-0.411142585182441,0.145239171802741,0.032230714848082,0.577302328118894,1.19425332903375,0.935427841026105,1.19716260301424,1.13259438933176,-0.937900821977911,-1.39522501867849,-0.529864490406471,0.719946616369675,0.754015221616702,-1.19305102819137,1.01974001481302,-0.054212621062911,-1.2669002616032,-0.631277899960429,0.91165392557079,0.00479927825411388,1.03409891035629,-1.36597040634407,1.25217342823867,0.145239171802741,1.10158944880961,1.10823709102117,1.19532672825453,0.936519225461979,0.404880629006189,0.711237369868856,-1.72039337096036,-0.621823298364353,0.66296892858341,-0.0973030220478904,0.338419710422768,-1.19305102819137,0.262458309256118,0.701086936801531,-0.452453768109383,0.241171464209668,0.91165392557079,0.00479927825411388,0.830151073991033,-0.154425731674117,0.832637818581541,0.145239171802741,0.211449928920124,0.933241317785804,1.19532575509114,0.935816706741527,0.404941829263094,0.936552307613792,-1.72038419168757,-0.970143542121492,0.662965534758691,0.384928032543727,0.338750877205086,-1.19305102819137,1.00495477866325,-0.0322536512183143,-0.821058074633526,-0.310741901175588,0.91165392557079,0.00479927825411388,0.831866346915378,-0.154433972924189,0.832649918963545,0.145239171802741,0.717324837405778,0.934909741509617,1.19532575509114,0.936519225461979
4007,5,-0.665221580321288,-1.04803060982798,0.306166019934184,0.677178330347841,0.76257504445151,-0.86317775783108,-0.743170569418596,0.986637024363081,-1.064568538327,1.21947301087716,1.0441946323164,0.913528926695114,0.96840871936527,0.144524408654056,-1.27015069934161,0.73550340973299,-1.11482685577964,0.586191257974363,-1.17491735378023,-1.36522559017163,-1.45795070774145,-0.450004686794019,-0.0219121589401145,-0.333898806472661,1.13967016765015,-0.295739626546578,-0.65492787403937,-0.0564043731516454,0.879479050717833,0.986637024363081,-1.064568538327,1.21947228843568,0.628751415118421,0.913528926695114,0.96840871936527,0.144524408654056,0.489860338609934,-0.105552121929177,0.991131503118555,0.586191257974363,-0.291090939552188,0.22222645303465,-0.247696816769674,-0.450004686794019,0.670606302646198,0.768570057475628,1.14179091963887,-0.720505444100908,-0.701534514725353,1.00494620874699,1.34427042232119,0.292447597943502,1.12875160032009,-1.0158996206437,-0.615598794943785,-0.15145189447798,0.96840871936527,0.144524408654056,1.02440444391217,-1.28350283908989,0.991191620889466,0.586191257974363,0.757717141996431,0.392925071757173,0.0421037802881536,0.42125967041935,0.352407111461125,0.49556302818153,1.12688752032346,-0.174348381498511,-0.471258416788179,0.730763338454373,0.640112994079174,0.29245422775366,1.12863627243552,-1.01571070219807,-0.143730969243215,-0.151439785910937,0.96840871936527,0.144524408654056,-0.145567427070853,-1.28342155039599,-0.143542637155053,0.586191257974363,0.155680144312501,-0.498782235818941,-1.29501785376265,0.42125967041935,-0.0219121589401145,0.0415804640264926,1.13968614638428,-0.384245774163006,-0.655249156112791,0.493818726380142,0.880146645004791,0.986636077247344,-1.05606772107423,0.262506624502502,0.215074832160023,0.79092860103689,0.96840871936527,0.144524408654056,0.490145765233853,-0.105552121929177,0.991131887257666,0.586191257974363,0.132425252764043,0.22222645303465,-0.247696816769674,-0.450004686794019
4273,5,0.845720823193155,1.14057583011617,1.38873545607483,-1.36717022046787,-0.629163842229115,0.861457132211027,1.10818153696588,-1.11846029692745,1.0707201972215,-0.591771388825542,-0.921633136909173,-0.978418589237004,0.173122004782995,-0.389305626280935,0.768483525923469,-1.34032981705768,0.843621316119983,1.16983264705832,0.995928337285563,1.04373131876726,0.185752752889547,0.788676641161922,0.845124120688328,0.523438862090892,0.271087598934463,0.0791586508823875,0.622439119603035,0.170479292495857,0.693092779941968,-1.11846029692745,0.500826616686246,0.583164440377673,0.15760633842999,0.159829363863611,0.173122004782995,-0.389305626280935,0.0696269508356074,-1.34014382702765,0.0520122126267814,1.16983264705832,0.202416696826887,0.823298626658724,0.185749184623778,0.788676641161922,-0.578508049044144,-0.489424817891212,0.252553967215139,1.05864416739562,1.23231790621137,-1.13979187111809,-0.471913151642786,0.952778899592669,-1.55503006633237,1.21406896803595,0.80993153908351,0.818644207373586,0.173122004782995,-0.389305626280935,-1.27325105108259,1.0772974564959,-1.02037991698327,1.16983264705832,-0.963361089517372,0.0547166261558644,-1.27384149397666,0.767605560305562,0.845124259779821,0.76517024836724,0.27112363607951,-0.337502728085321,0.622304309343354,0.65861252516385,0.693184540737901,-1.11846029692745,1.0707201972215,-0.591765609293744,-0.282927089546402,-0.91371763595522,0.173122004782995,-0.389305626280935,0.0696310884363818,-1.34016218253917,0.0520166302265608,1.16983264705832,0.706333594852606,0.823304152178869,0.185749184623778,0.788676641161922,0.79409729376161,0.0858652355956672,0.25257708538366,0.678250021495872,1.07228813504201,-0.56719112020772,0.494127690884419,0.952778899592669,-1.55400352511349,1.21384790094469,0.809232535155235,0.810278814070902,0.173122004782995,-0.389305626280935,-0.437158736995376,-0.095543498319056,-0.0923618626675383,1.16983264705832,-0.181618141591035,0.635570638209012,0.185385545903169,0.767605560305562
4520,5,0.850596953662083,0.949883095780804,0.79419769684367,-1.45026834124038,-0.48598837025293,0.760377499488678,1.14355497883293,-1.99328426808425,1.08865362734142,-0.928113409116702,-1.08564389666613,-1.21707790347709,2.08583295512991,0.140162487156407,0.749334166903013,-1.58940549258485,1.13936790510695,0.606737811823124,0.914141958987139,1.17209779421814,0.939605988777877,0.688749034137594,-0.345524930122938,-1.21256630408974,-1.00795873181501,0.852847836998004,1.21753930792564,-1.41776149514453,-0.664652563916819,-0.573749411671833,-0.307803515116176,0.953058810078865,1.11689129756062,0.512574693157098,2.08583295512991,0.140162487156407,-1.23949209504554,0.643101577420467,-0.716410830319982,0.606737811823124,-1.0933102410931,-0.770083008063263,0.0659715856271323,-1.30130375002081,0.812938210124378,0.562338488192923,0.0799360424390345,-0.0260597739997545,0.0258005859535287,0.0693761669236666,0.850887801063014,-1.993283952379,0.448391915865538,0.130699164155424,0.283016063040934,-0.222666172479533,2.08583295512991,0.140162487156407,-0.000220430474538845,-1.58920376925923,-0.0440193000035006,0.606737811823124,0.0572277551349311,0.515765885382956,0.88543095593862,0.688727270459694,0.513995540683058,-0.084055043620428,0.794081766028,-0.600001760636847,-0.454012319385751,-0.381956539830377,0.546044724596563,-0.573749411671833,-0.307802060933344,0.953058629468496,0.390539706966421,0.512569271410661,2.08583295512991,0.140162487156407,0.62518681225519,-0.3682747456721,1.1393183511616,0.606737811823124,0.275714753580708,0.815016722041242,0.939437955898952,-1.30130375002081,0.812953092914126,0.814371165655041,0.079966640015018,-0.330958002629457,0.0257956837622676,0.520872033299621,0.852098715852211,-1.99328426808425,1.0875671290458,-0.927848814926589,-0.346799953274441,-0.969004810898266,2.08583295512991,0.140162487156407,0.0037101546021744,-1.5892095755945,-0.0436101918500184,0.606737811823124,0.34734883341694,0.515795638183737,0.885460150840364,0.688749034137594
5285,5,-0.899511742001901,-1.0170560742896,-0.622152536347109,0.946911715026692,1.48499626402858,-0.778884789683267,-0.530351669967443,0.664061085495522,-0.0868540808040305,1.16347476606858,0.78566611700196,0.874705246258087,-2.64698648628969,-0.508168799549298,-0.929008160837137,0.710714853323358,-1.04341616327632,0.117777225037634,-1.50158529959143,-1.10012005944999,-0.805451465910415,-0.806116066975651,1.23099229684207,1.15643154163649,1.34655567766242,-1.53875456721464,-0.798083548704693,1.29281010454958,1.10960063837292,-1.31599201782007,1.28505063872516,-0.864382692593912,-1.27379429373605,-1.08759539361649,-2.64698648628969,-0.508168799549298,1.17475698783231,-1.54946296300312,1.12850848450144,0.117777225037634,0.684282422878439,1.23134908017407,0.889347938589252,1.07587045478603,-0.173928450707583,-0.848740206929324,-0.622152536347109,0.548431980060705,1.48495233285304,0.420349643856467,0.114678775256363,0.664061085495522,0.971111246043214,0.0316430462332913,-0.0255518151969883,-0.164656919375301,-2.64698648628969,-0.508168799549298,-0.297551270968473,0.710714104118806,-1.04341577913721,0.117777225037634,-0.89594156949602,0.0800747965817665,0.112197171109339,1.07587013473195,0.525685485209431,-0.0502273857970836,0.99722179276682,-0.601995381114146,0.299130367187283,0.614714310979602,0.232896002477866,0.663063141214157,0.972224255210463,0.0314304678293574,-0.745090491998896,-0.165223311153097,-2.64698648628969,-0.508168799549298,0.670096873697552,0.708908146546218,0.206834487608015,0.117777225037634,-0.190250160173267,0.690717312777157,0.889058584674191,1.07587013473195,0.522136287583404,-0.438268645098576,0.996913777168586,-0.360642763972176,0.299198620773304,-0.083071471857821,0.231818416815092,0.66406045408503,0.455544705633431,1.16347476606858,0.0691742553394929,0.874705246258087,-2.64698648628969,-0.508168799549298,0.668209245960618,0.710679640709414,0.206577306473032,0.117777225037634,-0.578138339780123,0.689267784659092,0.889052096918248,1.07232393545057
5327,5,1.42680349245096,1.06517564745671,0.900474977291605,-0.995420378007434,-0.397059604043179,0.967830175639427,1.0186526671588,-0.711815208207092,1.11107220475482,-1.26057465441608,-1.55413093583149,-0.579658536482082,-0.662513745786588,0.938917993782659,1.09251179452284,-0.745044470439276,0.580520597433121,-0.910873143352594,1.10580788164696,1.01247104274637,0.344863669842273,1.12244504554638,-0.253059965611628,-0.830576116836409,-1.28440307120277,1.17773201625571,1.4670597118416,-1.21037627194901,-0.254287245608409,0.891253945623452,-0.101638981373149,0.734157598358298,0.622539444475626,1.19614360437494,-0.662513745786588,0.938917993782659,-1.32158107696838,1.20154198067738,-1.51776592720473,-0.910873143352594,-0.682814834143693,-0.714597151566212,-1.57499598832267,0.553714054227672,0.729639374999563,0.540117518512939,0.597203703200731,0.513944879696511,0.345548273509714,0.0118845359819762,0.589083642578069,-0.711754908505181,0.496497626256848,-0.214177960328348,-0.00118371167169549,0.604260943530499,-0.662513745786588,0.938917993782659,-0.161838033395085,-0.092345705989997,-0.447026940259945,-0.910873143352594,0.208064591119421,0.178554583647832,-1.53272923151692,1.0496884302181,0.468024689525673,0.477112889719967,-1.22636558907731,0.703365620231159,0.797757882586731,-0.371193877996735,0.425307180175467,-0.709815531181414,0.496446170556654,-0.214173445069131,-0.0011657424190406,0.604329618985369,-0.662513745786588,0.938917993782659,-0.165349364203158,0.0622996659001186,-0.462587647378497,-0.910873143352594,0.0929171038735689,0.0140096942069058,-1.57322937237937,1.04966762670246,0.758217252235961,0.58885309806922,0.597770778275625,0.11583847164474,0.345375942632304,0.540466671852657,0.598693084952991,-0.711811104038899,1.11036905142564,-1.26055316178221,-0.797104804140952,-0.573045270902988,-0.662513745786588,0.938917993782659,-0.161316560038459,-0.104718257262805,-0.446371406866595,-0.910873143352594,0.473638927257251,0.187021522350173,-1.52551549568382,1.12243704419421
5383,5,-1.16322879539198,-0.811442937469488,0.133071112945804,0.948255959869778,0.396691326570408,-0.886585401597881,-0.238058348447873,1.09931254222561,-0.720192092238107,0.991660664176393,0.737940552061407,1.06431492410613,-0.918462697037437,1.14253867696875,-1.18302978441131,0.773412223558323,-1.77880938888129,-0.510766243631379,-1.16935585160107,-0.708386750283127,-1.18399418386,0.519959870020928,-0.142960703439034,-0.454869091300429,0.647295334816344,0.852730753662449,0.226496861821122,-0.582055642522496,0.459494199796602,1.09931254222561,-0.720192092238107,0.991660664176393,0.737940552061407,1.06431492410613,-0.918462697037437,1.14253867696875,-0.723168694793211,0.0145249519318198,-1.46050999267278,-0.510766243631379,-0.561884845314282,-0.035965801905444,-1.18398542538948,0.519959870020928,0.520621442133505,0.697086738304308,0.857066196243849,0.310678131851036,-0.530537410429968,0.243011286173865,0.638235951105962,-0.842748591833587,1.09621481876456,-0.438335656218917,-0.0472245308240481,-0.150115253256354,-0.918462697037437,1.14253867696875,-0.107907663116755,-1.09384226865539,-0.756264878973153,-0.510766243631379,0.351367291828981,0.0207661302243289,-1.18395850120231,1.33385613245183,0.942528363206373,0.894738127023264,0.857128411315016,-0.799553180468206,-1.73567570657689,0.812897456082659,0.913336455900943,-0.842748591833587,1.12424296238088,-0.439694207412112,-0.957658921446129,-0.778612052139824,-0.918462697037437,1.14253867696875,0.681677475629151,-1.09386062416691,0.329394455191729,-0.510766243631379,1.12580990857132,0.632649763252311,0.709501180479066,1.33385613245183,0.520621442133505,0.69854055905292,0.857066196243849,-0.0645677258084049,-0.530537410429968,0.516269659432374,0.638235951105962,-0.842748591833587,1.12422953915474,-0.439694207412112,-0.308007417235852,-0.777821742234176,-0.918462697037437,1.14253867696875,-0.107907663116755,-1.09384320516108,-0.756264878973153,-0.510766243631379,0.50060093363622,0.0207661302243289,-1.18395850120231,1.33385613245183
