360	1	-9.139075	-30.034483	5.041079	15.242555	8.917273	-36.681956	-25.028018	5.520233	-8.854702	6.949460	6.060912	8.901445	4.759998	9.499044	-19.728295	6.542667	-5.405941	5.364464	-17.075460	-12.169642	0.037302	-2.009827
398	1	-10.700387	-38.703447	1.317432	14.830890	6.589675	-31.362999	-21.561072	6.790621	-12.864381	6.827502	6.910746	7.025809	1.697676	4.783756	-19.963958	8.350262	-3.819834	7.833062	-17.041742	-14.402185	2.675136	2.288852
433	1	-7.370259	-44.343788	0.519811	15.193433	9.091101	-36.261643	-23.122552	6.728528	-17.455161	6.478700	5.563050	6.008045	6.309056	5.989544	-21.130799	6.552953	-2.171848	6.138293	-16.332123	-9.491430	-1.571898	0.102117
447	1	-10.824690	-30.765069	1.032554	12.971559	6.219926	-30.833764	-22.934630	6.992136	-10.437872	5.054851	4.974500	2.802868	5.927063	8.017744	-23.058614	7.378118	-8.102492	6.499852	-11.739569	-11.172363	6.414779	1.204182
448	1	-5.173467	-34.477532	1.240690	15.938584	7.649490	-27.004924	-14.572174	6.332118	-7.878930	7.355947	4.066202	5.686854	6.446210	7.739152	-17.334079	8.229016	-2.964058	5.398963	-15.607767	-9.098988	-0.121648	-1.647061
482	1	-8.014062	-35.364012	4.532877	15.027882	4.052883	-36.238489	-16.833941	6.140036	-15.899585	4.573933	5.474111	7.186878	5.580915	8.287693	-21.841465	5.078432	0.161022	6.740528	-23.556915	-8.711894	0.297685	-2.165569
530	1	-13.598292	-31.006553	0.612993	15.447978	5.598764	-24.336606	-23.816228	5.030789	-1.283195	7.292384	6.508304	5.853409	4.844550	7.668549	-16.216002	9.585985	-1.994812	4.827799	-14.435043	-9.528509	4.506784	1.367103
569	1	-10.950484	-38.462516	2.724441	16.809969	8.100767	-23.473899	-27.049200	6.149604	-15.586528	3.303757	6.969785	6.303154	6.661565	6.278715	-24.953015	8.023763	-2.229921	7.769129	-12.330635	-13.303807	1.502396	-1.683273
620	1	-10.465950	-46.464160	2.694891	10.607556	5.946027	-33.066490	-27.547552	6.741348	-15.871973	6.238768	7.194459	5.894645	5.590167	5.205788	-21.578390	5.792686	-6.167770	6.607310	-19.669476	-7.151875	0.011990	0.235061
631	1	-7.986474	-38.940077	0.506828	11.366533	7.854099	-29.483898	-20.533732	6.274292	-12.783720	5.793180	6.829298	5.800656	4.968474	5.409730	-19.066056	6.350469	-10.191857	7.480022	-13.021846	-10.412870	2.154099	1.152132
669	1	-10.074469	-45.265818	0.789245	17.932228	6.966779	-40.030859	-19.040961	8.816022	-11.134487	6.472355	6.914773	7.561954	5.547575	5.916488	-25.636939	6.573911	-7.038713	7.177134	-12.975909	-12.172919	0.487026	-2.477676
671	1	-9.159048	-43.549236	1.782603	16.081885	6.088968	-32.105006	-18.483817	8.066670	-8.846255	6.367776	9.310573	8.018048	7.815533	7.395098	-24.079482	4.502607	-4.230239	7.188819	-19.751377	-9.928797	2.955526	-0.661590
705	1	-5.374355	-35.454497	2.524507	12.681741	5.726404	-25.777096	-23.032246	8.688723	-12.454201	6.276866	5.044322	8.085842	6.915900	6.006280	-21.186585	6.924710	-8.856716	6.915648	-14.070148	-11.483731	-0.148937	-0.261061
716	1	-1.722884	-41.436146	0.782903	16.329459	8.379199	-36.755771	-17.639129	6.822039	-14.516122	7.196731	7.624746	6.448547	6.715284	6.171037	-19.938654	6.541328	-4.584011	6.620444	-18.924839	-6.052489	1.707922	3.290582
724	1	-8.836755	-40.218562	2.395657	13.285655	6.832480	-39.112957	-27.175181	6.896624	-6.756051	5.298398	6.111143	8.565543	5.269077	8.983143	-25.693412	8.922709	-5.129179	7.316096	-18.192967	-10.691271	-0.149318	2.037710
766	1	-9.408443	-43.456684	2.796896	15.116505	6.399652	-28.253601	-23.256251	6.780985	-10.908981	5.919830	4.569149	6.463799	5.827097	7.154556	-18.329854	8.995525	-10.976116	6.155755	-19.959325	-4.349779	1.950364	3.295159
768	1	-9.577212	-40.709521	0.908638	16.721839	6.364504	-22.230053	-21.609719	6.069461	-11.788205	6.126534	6.364480	5.769949	6.033849	1.609015	-16.126200	8.385636	-7.264199	6.024123	-21.013748	-11.612672	3.567487	-1.993822
772	1	-7.398051	-43.744002	-1.482588	13.693926	4.268847	-25.069224	-15.853203	8.980704	-18.439644	5.910101	6.638528	7.986955	6.944171	6.075827	-21.866261	3.180953	-9.334475	3.125490	-22.478238	-10.105615	3.123293	0.567759
779	1	-13.353737	-30.134461	4.250627	12.207833	4.144061	-32.647056	-22.593056	5.878339	-5.968190	6.045290	3.575828	2.540387	6.456313	5.108858	-20.097994	6.373809	-6.931269	7.074328	-13.307277	-9.091869	4.418383	2.536458
785	1	-10.956242	-42.735147	1.173801	12.103322	9.006957	-38.341824	-22.073045	1.288590	-7.841703	7.575604	7.627601	6.185913	5.770351	8.984167	-27.507381	4.864288	-3.282877	8.550562	-12.577820	-13.343155	3.950148	-3.799254
804	1	-7.194506	-35.858286	-2.302718	7.917328	7.577743	-39.524121	-23.437366	9.127121	-13.309074	4.081961	5.877735	4.205236	7.544582	6.080318	-19.083611	6.314126	-2.360675	7.816657	-16.382452	-11.864863	-2.114910	-4.952643
831	1	8.237664	20.813885	3.505760	-23.879438	-5.167762	17.416026	7.924257	-1.200287	6.553552	-3.874044	-2.506487	-2.306860	6.256358	7.075050	10.456715	-6.228986	8.271532	8.608725	10.528435	8.192436	4.807242	7.134946
854	1	-11.101762	-40.895833	2.642632	15.161877	4.807789	-46.450447	-18.796231	9.573155	-14.891300	6.790758	7.895014	4.764589	6.800109	8.450953	-24.918921	8.705976	-5.508325	7.308363	-18.783082	-11.991101	1.016212	0.865900
869	1	-1.358349	-28.833268	2.210358	16.293290	4.825996	-23.656537	-19.220563	7.377716	-19.773902	8.407749	7.984192	9.618588	4.631183	8.169661	-24.619934	8.062820	-4.294870	6.325018	-13.598270	-7.914138	3.686605	-1.931422
882	1	-10.587676	-45.935165	-1.700195	14.201321	7.133374	-31.738457	-17.500678	6.692960	-12.062199	7.854088	6.738249	5.180308	7.565074	3.776174	-14.851251	6.726104	-3.351015	7.833788	-16.285736	-4.466410	-3.004246	-2.187410
891	1	-8.585314	-38.977815	-1.605473	13.075036	7.075532	-33.742898	-19.614940	8.858204	-4.237543	5.767619	7.704132	6.228729	7.893490	7.581295	-15.375427	2.236710	0.752392	7.110030	-14.959808	-9.150454	0.294478	-3.482445
906	1	-10.673659	-32.280981	6.553908	9.826718	2.518579	-29.193456	-16.867643	7.108095	-7.430428	5.960764	5.516149	5.183434	5.690257	6.105103	-16.076640	5.394049	0.082156	7.248283	-18.455997	-10.840987	5.352771	-6.037906
924	1	-10.486314	-50.688489	-2.824981	9.473798	6.185266	-26.375853	-14.444383	7.248861	-12.714534	7.626336	2.488492	6.406850	5.924855	6.118911	-32.042656	8.746531	-8.115989	5.582587	-14.800862	-8.833023	0.703287	-0.874491
972	1	-8.102634	-37.953802	4.761335	11.535769	5.259959	-38.106038	-14.486889	5.168527	-8.458159	6.196323	7.068983	5.587837	7.196215	4.576430	-28.468599	5.330499	-10.366494	9.062974	-17.296799	-6.387433	-0.257719	2.382966
979	1	-11.051136	-25.917966	2.525668	14.881921	5.034599	-29.669924	-24.378765	7.537239	-7.189706	3.415334	2.961212	4.919892	6.651598	7.045645	-25.029626	7.176762	-1.993428	7.613939	-16.197333	-10.511124	1.471705	-0.635154
1059	1	-3.908199	-44.231359	4.947258	10.884632	5.461352	-35.475995	-20.856923	7.859111	-6.152040	3.562988	4.357598	8.688610	5.595116	7.865586	-15.922733	5.063359	-9.213106	6.995039	-14.776388	-15.850630	0.923358	1.003207
1072	1	-12.266544	-43.029028	-0.992889	15.675726	8.046722	-38.726147	-23.762303	8.562454	-15.711754	6.435493	7.312441	6.101054	4.557614	7.243314	-15.886412	5.657841	-9.588250	8.272213	-19.989707	-4.669178	1.368355	2.013354
1078	1	-7.136203	-43.687285	2.692889	16.217776	6.982638	-34.823223	-16.811659	6.891745	-12.396770	7.058456	8.915707	6.852850	6.897231	7.665871	-20.481243	1.683132	-4.620859	7.051097	-18.857096	-6.634735	1.245282	1.980526
1102	1	-9.605729	-38.882831	5.835125	11.760655	6.814191	-29.590345	-23.751978	5.679330	-10.541564	6.578680	7.579438	2.961356	5.888260	6.619103	-21.029158	8.407355	-5.066814	6.563349	-18.881135	-9.403767	-1.149773	-0.921343
1113	1	-8.731905	-44.498158	2.337141	13.265202	8.934188	-34.427159	-19.806971	7.798041	-10.377612	6.580740	8.775208	3.794721	6.062879	6.760483	-20.146457	8.495541	-0.068652	7.343439	-19.396643	-5.661305	0.431826	-2.633213
1123	1	-9.809110	-36.442184	-0.377517	13.474539	7.817189	-29.375926	-20.185012	7.462786	-8.036329	6.893640	2.758050	2.993600	7.967466	7.053061	-25.161168	6.573314	-9.132055	5.341773	-21.870446	-4.710128	2.708363	-2.529908
1141	1	-8.005218	-34.221116	-0.513659	16.080930	6.789686	-28.371077	-15.038092	8.611886	-4.617281	1.035311	8.251804	7.076717	8.551882	5.112536	-22.288853	5.573002	-2.133592	6.210570	-21.995294	-5.982810	-3.826242	-2.223088
1145	1	-13.641587	-44.183286	0.634557	17.381628	8.250680	-18.814645	-26.313711	5.246345	-14.393111	8.759191	9.005161	6.273704	6.187297	3.887392	-21.486370	7.215067	-2.941241	1.362111	-18.163039	-5.126474	1.133894	1.727331
1162	1	-6.282103	-45.658080	4.857023	11.069780	3.749485	-26.260661	-19.898973	8.289365	-11.475727	6.974471	6.207033	7.087875	8.400987	6.033358	-18.688479	6.950398	-2.740355	6.414506	-15.741002	-10.086336	0.142264	-4.948293
1170	1	-6.562775	-35.881171	1.634979	13.043083	7.502957	-28.643119	-24.614064	4.384024	-9.857956	7.313158	8.193686	8.885215	7.560935	7.737593	-19.690892	6.421991	-6.042122	6.198295	-18.731034	-6.505456	4.009484	-3.265218
1184	1	-8.058322	-27.580448	1.310239	14.849985	5.498349	-30.272138	-15.009738	2.424463	-9.596122	7.403773	7.209446	7.479122	7.150676	8.285093	-21.654556	3.209430	-0.542770	4.916395	-18.599021	-10.995877	3.817750	-0.538565
1215	1	-10.812500	-35.566910	0.520506	10.398927	4.134748	-41.345335	-16.010325	7.481928	-14.138911	6.420696	5.573655	6.861446	4.839174	8.211511	-25.810969	6.840333	-1.392722	7.458730	-17.119408	-12.740089	1.523711	-2.283327
1219	1	-14.658849	-42.644897	0.218012	13.851581	7.035098	-44.533908	-15.296057	7.453950	-16.082091	6.841657	7.811267	6.985000	7.334169	4.954646	-11.535816	8.136704	-4.335501	9.563345	-22.742792	-10.739688	2.409367	-0.117192
1252	1	-12.059397	-30.424875	0.976251	9.454215	6.305777	-35.133812	-17.470592	6.080956	-14.653434	7.240533	5.154866	6.585649	7.134910	7.234114	-19.545433	3.587509	-6.247537	5.642726	-13.441686	-6.700085	0.517122	2.595989
1298	1	-8.239710	-35.347856	1.566267	15.427915	8.677136	-28.258202	-25.694711	6.727051	-14.039338	7.582226	7.963918	6.760971	6.385136	7.243420	-24.980857	8.237164	-6.554935	5.498457	-16.274712	-8.179095	4.006532	-0.590071
1313	1	-5.637989	-35.293326	0.623420	16.527734	7.265666	-32.567436	-24.845023	7.930963	-17.687762	5.662970	8.843008	5.420637	7.934695	6.367785	-26.871920	8.992696	-8.976932	1.611585	-21.069237	-8.349308	3.508456	-0.515304
1372	1	-7.778484	-37.027664	2.844111	11.799555	7.653300	-28.208093	-18.557007	7.809059	-11.766489	6.454756	6.491315	6.110588	6.487786	6.433246	-17.879294	7.734791	-2.590517	7.451015	-18.205896	-11.011909	1.984955	-2.202337
1388	1	-10.936662	-30.853217	-0.463892	8.723204	7.224144	-40.392084	-15.621648	5.870807	-13.823935	6.887265	7.594332	7.913694	6.589747	6.002900	-17.854592	4.900950	0.437111	8.573873	-16.212340	-10.740611	1.401000	1.546448
1395	1	-2.601811	-44.035146	3.411941	12.828814	7.944156	-39.708591	-17.046183	7.096274	-9.915993	5.221353	5.529329	8.427090	6.153896	6.857245	-15.872970	7.146050	-6.258727	7.526328	-7.665947	-10.523652	-1.301397	-0.954601
1396	1	-7.678821	-31.963475	-1.244080	14.943126	8.452914	-30.612099	-27.260763	6.266266	-10.939458	6.836853	4.692249	8.828042	9.714717	5.752087	-11.775436	8.368429	-1.399980	5.438670	-15.360682	-9.377751	-2.934563	-4.239950
1405	1	-13.270381	-47.986686	0.469068	17.011304	5.895965	-24.037172	-21.105465	8.596081	-16.439661	5.103846	7.067694	7.190733	7.701164	4.453686	-11.491529	5.878987	-1.324418	6.427135	-13.952240	-11.021004	0.836885	-2.427138
1414	1	-10.984886	-22.580551	-1.371668	13.420673	7.547951	-31.437372	-21.742455	4.012461	-4.231635	3.250647	5.602521	6.213624	6.798287	8.060252	-28.848029	8.234768	-6.695730	3.756549	-18.117915	-6.852188	0.934925	1.808292
1427	1	-5.008654	-30.591324	5.225940	11.273087	4.169280	-28.431503	-14.584015	5.093967	-4.186642	7.507057	7.651531	6.640725	7.226464	6.082764	-19.834961	9.107974	-6.771366	4.849224	-19.468038	-3.468948	0.660972	0.516753
1445	1	-11.291584	-43.072060	0.193301	11.304662	6.601302	-32.142653	-23.630674	5.733572	-11.998604	6.658130	6.322834	6.874194	7.115384	6.873648	-25.465134	8.037496	-5.456630	1.662492	-20.946854	-9.415764	5.815055	-0.837724
1473	1	-7.141586	-35.880346	4.420056	11.396106	6.809793	-33.002871	-23.059993	6.233500	-12.537633	7.128840	4.980101	6.801020	6.627014	6.207546	-27.415869	7.137272	-3.659288	8.789586	-19.650275	-11.767194	2.589035	-0.329358
1477	1	-7.623941	-45.377260	2.371450	12.089380	6.912316	-38.236243	-24.597635	6.895183	-11.418425	6.712567	8.542012	5.146586	6.886739	5.994075	-15.153332	7.628599	-4.369832	7.571904	-14.942538	-15.741054	-2.357929	-1.805383
1481	1	-9.535777	-38.843895	4.406232	7.608056	5.039034	-34.303098	-21.793263	8.180297	-12.722365	7.505676	5.933692	5.370589	6.052014	9.622032	-20.163479	7.097105	-1.531113	6.890085	-9.445802	-10.214039	0.376328	-5.738287
1491	1	-5.141754	-27.624317	1.655250	15.045572	8.549368	-32.899678	-25.378831	4.779007	-12.597746	6.690096	6.636067	8.967336	4.053527	8.384143	-25.692739	8.261402	-4.660526	4.837694	-16.650186	-4.998501	-0.346770	-2.060647
1509	1	-12.431964	-24.614679	0.723825	12.711784	8.215750	-34.860890	-19.901003	6.407072	-4.598286	6.864821	6.143482	2.006070	6.244569	7.008810	-23.648461	4.433586	-3.083927	9.145224	-13.620792	-11.797030	-0.842597	-1.940335
1543	1	-11.265826	-30.528723	0.975328	15.728613	7.447383	-31.696896	-25.550964	3.292882	-7.279123	4.513210	3.256942	7.402146	3.651335	7.758873	-20.878936	6.829197	-6.996240	7.869037	-15.517606	-11.124398	1.990471	-1.195014
1560	1	-12.496081	-36.167247	3.542606	17.413257	6.445609	-24.874685	-11.656994	3.473449	-15.245270	6.545052	7.747998	7.117521	7.311623	4.904051	-15.551637	9.050040	-4.807702	5.778422	-18.263567	-8.591598	0.101507	0.970265
1575	1	-12.754093	-44.939854	4.005776	14.821542	6.625614	-23.067551	-21.827087	7.206519	-10.818780	4.684702	5.473229	3.436812	7.089116	8.381265	-25.164923	6.174652	-2.019873	5.959829	-18.621316	-10.117291	4.182376	-1.939217
1594	1	-9.008592	-40.281882	2.323158	11.007425	5.115950	-38.124584	-20.223091	7.891752	-18.944234	7.054573	8.321799	6.537281	7.123741	8.215548	-19.406141	6.825189	-5.976429	6.315293	-18.658433	-7.167282	2.523945	1.642486
1612	1	-7.473707	-43.505340	3.456625	9.720711	5.382430	-36.297544	-27.864363	6.549473	-14.753996	5.766276	4.068941	8.084516	7.111486	8.625468	-26.703693	6.788393	-1.743249	7.712733	-16.905651	-4.956032	3.112664	-3.167259
1617	1	-9.564314	-33.762504	0.737033	12.669545	6.677789	-37.040010	-22.994305	3.411933	-9.777709	5.625165	7.467178	5.552654	6.177146	6.857380	-12.640204	3.195904	-3.731777	4.161450	-19.236108	-9.110053	4.273572	-1.409581
1626	1	-9.292686	-28.000732	0.746603	11.410346	5.997465	-25.050547	-24.486855	5.878087	-9.421540	6.363994	6.945107	4.298740	8.364355	6.796666	-23.757700	7.050944	-0.131030	6.403991	-15.261244	-12.872541	4.023779	-1.257708
1636	1	-14.633922	-37.262974	-0.658340	14.379610	7.526598	-47.113346	-23.162811	6.733335	-13.693862	7.466529	8.435296	5.053205	8.626695	9.477888	-27.485277	5.924134	-1.476684	8.036867	-20.953413	-3.271580	1.719419	-2.415570
1648	1	-10.306453	-43.629564	2.658754	6.182140	6.480833	-29.780784	-23.942901	5.160786	-10.283996	6.493063	8.328367	8.195655	8.497494	6.608813	-16.512789	7.766344	-6.235074	5.489931	-18.953621	-12.316001	-1.633698	-3.848405
1668	1	-1.610205	-38.582404	-0.023548	16.249199	5.776315	-34.554188	-22.515862	7.529023	-9.672295	7.123452	6.612158	7.063788	6.686737	8.105057	-26.806744	6.913443	-3.838882	7.707846	-20.489821	-9.604090	2.851568	0.885699
1693	1	-7.539618	-47.777950	1.622069	16.199974	7.610531	-34.812263	-18.212380	7.661565	-12.978833	6.887375	7.617498	5.994130	9.197590	4.888814	-19.887178	7.825212	-8.873014	6.689488	-15.371945	-9.824934	1.041636	0.049486
1700	1	-11.211866	-35.885376	2.194108	16.642078	6.735207	-28.057742	-29.788530	4.294282	-8.272498	6.681479	7.155116	2.420284	7.023111	8.745244	-20.847676	6.743724	-4.040002	3.459450	-13.915600	-10.830109	0.336859	0.242284
1710	1	-10.641644	-37.914443	1.638035	16.431034	6.798813	-37.450791	-21.918016	6.266436	-6.395394	7.525249	2.989892	2.719947	7.078188	6.838722	-18.858294	7.744803	-2.326787	6.588639	-19.819150	-10.725865	-0.985329	-3.090363
1715	1	-9.199671	-31.920018	6.649291	12.240636	2.203742	-24.798541	-19.593133	5.534889	-13.137834	7.532290	6.296609	6.390357	4.317513	6.398609	-19.163450	6.802261	-1.860587	5.784020	-20.376212	-14.006939	0.298541	-5.858169
1745	1	8.402691	23.775318	6.876475	-25.391500	-4.565204	11.686970	5.486006	0.513323	7.573850	-1.320009	-8.995575	-4.532375	6.453768	4.844241	14.406709	-1.723071	8.134565	6.766291	9.754634	5.746377	8.650190	6.306798
1756	1	-6.013614	-41.674490	5.215186	14.727060	6.406875	-26.383667	-23.407459	8.589357	-8.797446	7.764236	6.586730	2.088172	7.581692	4.139736	-15.970789	7.456466	-5.967358	5.602992	-19.954054	-12.669395	-0.053079	-3.201308
1770	1	-12.746540	-39.348793	6.537508	8.084127	6.058782	-33.960836	-20.454823	6.990653	-9.031155	9.271613	8.171633	5.906099	7.927220	4.834815	-17.189631	8.164735	-3.027135	5.430350	-17.799277	-7.923077	0.546994	-3.012682
1774	1	-9.600454	-41.615411	0.584141	16.071154	7.233173	-26.842144	-22.500112	9.156232	-10.984645	7.111827	6.242882	7.234584	7.604807	5.314617	-21.539880	6.265939	-7.397412	4.948241	-18.100647	-8.346090	1.547851	-0.826081
1783	1	-9.842373	-27.047216	3.236813	16.938506	5.845932	-24.726747	-20.346674	7.063286	-11.705601	5.368331	7.162080	6.573330	6.496830	6.845682	-14.884229	5.274569	-3.610401	5.125671	-14.487710	-14.600203	1.904805	2.258683
1787	1	-5.765678	-43.751266	0.822994	10.536559	5.023061	-36.103367	-21.136038	8.184688	-11.525191	7.701726	7.667957	6.404952	7.249268	7.598080	-16.043544	5.735019	-5.635635	6.852354	-16.226621	-14.985556	-0.306576	-4.245095
1791	1	-10.432143	-34.928647	2.262322	12.093190	7.887254	-28.125779	-28.834849	4.949210	-11.714310	5.845855	7.995999	6.476766	3.243126	8.872740	-28.697718	6.515273	-4.484205	6.671062	-15.110487	-10.603975	-2.825833	-0.453530
1812	1	-9.479028	-34.938458	2.797180	11.355806	4.473336	-23.618816	-17.615891	6.109196	-3.489224	5.674499	6.253869	3.887936	4.876213	2.000543	-13.227326	6.894136	-3.838882	9.152940	-14.061744	-11.084304	1.813708	-2.696702
1876	1	-9.282667	-38.418776	5.163493	16.281860	6.518055	-36.030812	-21.518018	7.305105	-13.173377	6.726501	6.256462	8.466754	6.081773	7.491199	-26.293363	7.356963	-1.855373	4.480088	-16.964665	-9.502269	2.589072	-1.462954
1896	1	-9.915499	-46.396117	-0.027646	12.521112	7.026730	-35.274237	-26.630275	7.035540	-6.624244	5.733063	1.326833	5.571074	4.525749	9.314142	-20.047846	7.166972	-2.884155	8.335777	-17.470183	-3.004059	-0.418170	1.254694
1919	1	-8.357926	-26.733795	0.928061	16.154824	6.594203	-22.703991	-17.670497	7.024892	-6.593393	6.651395	4.957653	5.830581	7.547886	5.980870	-21.313657	8.540684	-2.439509	5.301078	-21.886119	-5.783844	-1.121522	2.247510
1956	1	-8.551780	-41.121877	5.046814	15.902804	7.032659	-26.234781	-25.487102	7.247624	-14.289533	8.373948	3.419519	9.777593	6.235932	7.454669	-18.742442	5.481328	-5.596925	3.439502	-17.360293	-5.048417	-0.014774	0.801771
1957	1	-11.011752	-38.457843	-4.333021	15.946048	6.719815	-32.799551	-28.668091	6.106349	-10.504769	6.552873	9.088768	5.067920	6.936082	7.940257	-22.362028	5.103457	-2.989260	6.522911	-16.068739	-11.517151	1.990756	-2.215557
1992	1	-3.138324	-39.148368	0.573194	19.011347	6.777239	-15.954599	-14.698218	5.251515	-7.697589	7.127953	5.520032	7.209915	6.678127	6.586555	-18.458718	6.983153	-6.168364	3.506702	-19.469667	-1.001481	2.170995	4.116635
2000	1	-6.242786	-36.167808	-1.811158	14.129129	5.169265	-39.489787	-22.730702	7.841038	-16.554624	3.455746	6.930627	8.456366	7.854660	5.964349	-22.857987	7.990621	-0.118923	6.809051	-13.686420	-7.787872	3.647782	-0.786796
2006	1	-10.686559	-35.423349	2.490699	15.163396	8.880679	-27.145157	-26.809000	5.502384	-17.252008	7.282169	7.068392	5.703754	6.381467	8.317772	-14.144804	7.259258	-4.623700	6.259771	-19.198558	-9.827534	2.185144	1.094016
2015	1	-10.884986	-37.262190	-0.496060	6.678779	6.263876	-37.303374	-21.360173	8.371586	-13.817429	6.506512	7.324949	6.952524	7.205824	7.859411	-13.021338	5.860106	2.676176	7.096210	-17.520457	-6.387626	3.040681	1.064653
2025	1	-13.745086	-38.810333	1.181511	11.371935	6.924800	-40.245707	-19.367927	7.880961	-17.793073	8.743615	6.658139	8.037383	9.139999	7.414378	-25.342229	5.055419	-2.146822	7.892254	-16.068439	-10.885121	1.250088	-1.216737
2036	1	-10.060663	-41.462720	2.341972	11.658400	9.406387	-32.734093	-24.259175	5.872638	-13.354493	8.424999	8.203150	8.102310	5.763405	6.343189	-21.047577	8.493602	-8.482913	7.502051	-16.360651	-12.933998	1.339729	-1.808248
2048	1	6.983086	20.220355	6.985222	-19.018415	-4.788494	18.317589	7.753854	-2.859662	7.273531	-10.241051	-10.933635	-6.121069	4.751988	5.496578	12.706995	-5.201464	6.232638	8.130980	9.154351	6.388973	4.004596	6.816242
2062	1	-6.454880	-27.478429	2.251021	14.573404	7.843391	-23.015630	-28.834840	5.290734	-12.817038	4.041772	7.712115	3.639137	5.034229	8.471625	-30.910592	8.516859	-2.966322	4.920650	-20.263542	-8.833906	3.650873	-1.650631
