"","Edges","loopCount","loopLengthAvg","loopLengthStd"
"1","ZEB,ZEB",1,0.4,0.894427190999916
"2","miR145,OCT4",2,1.2,1.78885438199983
"3","OCT4,miR145",1,0.8,1.78885438199983
"4","miR200,ZEB",2,0.6,0.894427190999916
"5","OCT4,miR200",1,0.4,0.894427190999916
"6","ZEB,miR145",2,0.8,1.09544511501033
"7","miR145,ZEB",1,0.4,0.894427190999916
"8","ZEB,miR200",1,0.2,0.447213595499958
