"","Edges","loopCount","loopLengthAvg","loopLengthStd"
"1","ZEB,ZEB",1,0.2,0.447213595499958
"2","OVOL2,OVOL2",1,0.6,1.34164078649987
"3","miR200,ZEB",2,0.6,0.894427190999916
"4","OVOL2,miR200",1,0.4,0.894427190999916
"5","ZEB,OVOL2",2,0.8,1.09544511501033
"6","OVOL2,ZEB",1,0.4,0.894427190999916
"7","ZEB,miR200",1,0.2,0.447213595499958
