States,RACIPE frequency,Boolean frequency
"""101000""",0.004186666666666673,0
"""010101""",0.07025166666666702,0
"""110001""",0.012896666666666655,0
"""001010""",0.05822916666666717,0
"""111110""",0.006366666666666677,0
"""100100""",0.017147619047619016,0.17805165858135572
"""100101""",0.0448897222222223,0
"""101010""",0.05535611111111165,0
"""111010""",0.03514861111111115,0
"""111101""",0.014064166666666591,0
"""010001""",0.010903333333333324,0
"""110101""",0.07220666666666706,0
"""110010""",0.0330955555555555,0
"""011101""",0.016953333333333275,0
"""011100""",0.0068316666666666465,0
"""111100""",0.006713333333333317,0
"""101011""",0.020434444444444436,0.28543332896289497
"""010100""",0.024278333333333332,0.2816310475940737
"""000101""",0.04701500000000009,0
"""010010""",0.033218333333333294,0
"""100011""",0.007531111111111103,0
"""011010""",0.04029682539682547,0
"""101101""",0.02102083333333327,0
"""111111""",0.004253333333333343,0
"""110011""",0.014365000000000025,0
"""101001""",0.003240000000000005,0
"""111011""",0.015925,0
"""100010""",0.018130000000000007,0
"""000010""",0.017641666666666667,0
"""001101""",0.023963333333333243,0
"""110100""",0.024937777777777774,0
"""000100""",0.017471666666666646,0
"""000000""",0.0028133333333333335,0
"""110000""",0.00533666666666667,0
"""010111""",0.007535555555555525,0
"""001111""",0.008189999999999958,0
"""100001""",0.0059444444444444475,0
"""001100""",0.008374999999999947,0
"""101100""",0.010073333333333255,0
"""011011""",0.01356749999999998,0.18224727940212404
"""010110""",0.0038176190476190506,0
"""100111""",0.0030658333333333366,0.03749836108561689
"""001011""",0.020419444444444424,0
"""010000""",0.005263333333333338,0
"""000001""",0.006151111111111116,0
"""001110""",0.011091666666666614,0
"""011000""",0.002490000000000002,0.03513832437393471
"""010011""",0.015926666666666683,0
"""110111""",0.006070000000000005,0
"""011110""",0.005831666666666675,0
"""000011""",0.007752777777777763,0
"""011001""",0.002483333333333337,0
"""100110""",0.0019744444444444453,0
"""101111""",0.007480833333333294,0
"""001001""",0.004330000000000007,0
"""000110""",0.00261166666666667,0
"""101110""",0.011320714285714212,0
"""000111""",0.0038516666666666686,0
"""110110""",0.0037844444444444514,0
"""100000""",0.0024733333333333343,0
"""011111""",0.0044216666666666805,0
"""111000""",0.0017166666666666678,0
"""111001""",0.0021500000000000004,0
"""001000""",0.0027216666666666687,0
