States,RACIPE frequency,Boolean frequency
"""111010""",0.006383333333333336,0
"""110010""",0.09956500000000064,0
"""010010""",0.10443666666666664,0
"""001100""",0.03327833333333321,0
"""100010""",0.043658333333333216,0
"""001101""",0.0915950000000007,0
"""001110""",0.004525000000000003,0
"""011100""",0.0147916666666667,0
"""000010""",0.043078333333333226,0
"""110011""",0.03808333333333317,0
"""101100""",0.033374999999999884,0
"""010011""",0.0363249999999998,0
"""011101""",0.044724999999999765,0
"""111100""",0.014445000000000027,0
"""110101""",0.01316666666666665,0
"""100000""",0.0013833333333333336,0
"""100011""",0.01796666666666669,0
"""000011""",0.017183333333333356,0
"""101101""",0.092458333333334,0
"""001010""",0.008191666666666665,0
"""111111""",0.0022499999999999994,0
"""111101""",0.04617166666666644,0
"""010101""",0.013228333333333321,0
"""001011""",0.003750000000000002,0
"""010110""",0.009794999999999993,0
"""100110""",0.006283333333333336,0
"""010100""",0.005578333333333339,0.10006688963210703
"""110000""",0.0022666666666666655,0
"""011111""",0.0032333333333333316,0
"""000101""",0.008308333333333324,0
"""110111""",0.005066666666666672,0
"""100101""",0.008649999999999993,0
"""101010""",0.008316666666666658,0
"""101111""",0.006283333333333337,0
"""001001""",0.005525000000000004,0
"""110100""",0.005011666666666672,0
"""001111""",0.006470000000000004,0
"""101110""",0.004458333333333335,0
"""110110""",0.008178333333333324,0
"""011011""",0.0036250000000000015,0.33163879598662205
"""010111""",0.006020000000000003,0
"""100111""",0.00369166666666667,0.0651505016722408
"""110001""",0.00454166666666667,0
"""000110""",0.0054166666666666695,0
"""111001""",0.00421666666666667,0
"""101001""",0.005983333333333338,0
"""100001""",0.0016083333333333336,0
"""000100""",0.0022749999999999992,0
"""000111""",0.0027499999999999994,0
"""011001""",0.005041666666666672,0
"""001000""",0.0027916666666666663,0
"""101000""",0.002466666666666665,0
"""111011""",0.002449999999999999,0
"""011110""",0.003041666666666666,0
"""101011""",0.0041166666666666695,0.09939799331103678
"""000001""",0.0015500000000000004,0
"""111000""",0.0017583333333333333,0
"""010001""",0.0035916666666666684,0
"""000000""",0.0006,0
"""011010""",0.005650000000000004,0
"""100100""",0.0031333333333333326,0.3443478260869565
"""010000""",0.0020449999999999986,0
"""011000""",0.0018833333333333326,0.05939799331103679
"""111110""",0.002311666666666666,0
