Boolean,JSD,heatmap,data
 ,130258,113309,69566,80839,44028,97737,126542,61007,60377,125651,45034,61325,126286,53631,129734,27644,60339,12284,129492,126872,112462,29535,116601,58319,61286,93164,128434,61386,63831,28367,30573,108443,89307,85470,WT,126157,23515,47054,32318,44007,53071,60207,128527,96184,65095,106078,61819,28111,60878,125366,122596,61350,62950,52847,48858,120174,121529,123518,61230,77675,114469,61086,115671,48731,53198,122728,63374,65332,65101,114506,118415,28397,93310,31343,61274,110142,76542,61262,65294,11771,113636,125739,61134,28463,85978,127691,110411,127701,110414,126734,8188,127790,59215,55134,14015,90054,129388,53101,62767,91623
130258,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5116371070342156,0.5555353887075875,1.0,1.0,1.0,1.0,1.0,0.7795431607653964,0.0006172551383253379,0.794766428906946,0.001315249785725843,1.0,1.0,0.9292828187424733,1.0,1.0,1.0,1.0,1.0,1.0,0.5188868235625201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5054405325598815,1.0,1.0,1.0,1.0,0.6852873052632706,1.0,0.41190664279476474,1.0,1.0,1.0,0.45900576338037835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4719682574645633,1.0,1.0,1.0,0.41804391545918673,1.0,1.0,1.0,1.0,1.0,1.0,0.6611427579250369,0.393155613747594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7263053855518038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113309,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34836559082733676,1.0,0.48177776680834977,1.0,1.0,1.0,1.0,1.0,1.0,0.18860664573849978,1.0,1.0,1.0,0.43796831674570036,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3167232425525648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8072657075457103,1.0,0.659565859844554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69566,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5214769495395584,0.7710046969628133,1.0,1.0,1.0,1.0,1.0,0.36025266014741153,1.0,0.31544942113140617,1.0,0.5216712117760125,1.0,0.47622844007139253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5989982873724042,1.0,1.0,1.0,1.0,1.0,1.0,0.786366173401685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4531291833484965,1.0,1.0,0.8240207500226235,1.0,1.0,1.0,1.0,0.3758763990295776,1.0,1.0,0.6801472929166252,1.0,1.0,1.0,0.5381791798629231,1.0,0.5544066047652618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4667600191898196,1.0,0.5257910466501388,0.6500580402744798,0.7206044631688544,1.0,1.0,0.1338239576843494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5231639856162056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80839,1.0,1.0,1.0,0.0,1.0,1.0,0.9032527828724086,0.902089494023208,1.0,1.0,1.0,1.0,1.0,1.0,0.48780357012413866,1.0,1.0,1.0,1.0,1.0,0.3473825616633422,1.0,1.0,0.8727026560258914,1.0,0.9342622991198528,1.0,0.8124085882444005,1.0,0.8355774158257916,1.0,1.0,1.0,1.0,0.7894952103975346,1.0,1.0,0.5271094278932693,0.9999999999999999,1.0,0.7857530329729552,1.0,0.4532674449290669,1.0,0.6850690327111553,1.0,1.0,1.0,1.0,1.0,0.8432819389955886,1.0,0.7468596102103299,0.8859262379272098,1.0,1.0,1.0,1.0,1.0,0.9264304087996917,1.0,1.0,1.0,1.0,0.7123366258107885,0.7609302087230392,0.3545119661322336,1.0,0.6832955647674381,1.0,1.0,1.0,1.0,0.9044054805569042,1.0,1.0,1.0,0.7864536426153692,0.581742198057932,1.0,1.0,1.0,0.9029423749151406,1.0,1.0,1.0,1.0,1.0,1.0,0.7170874273761977,1.0,1.0,0.4517261998356087,1.0,1.0,0.4092005123207997,0.8432183365524133,0.7714101094130317,0.8662305043499485,1.0
44028,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5405460442897925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23583374265559381,1.0,0.5982737355181466,1.0,1.0,1.0,1.0,0.5582970212366288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.425364772977201e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22001633201961884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7228345768169618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.588435699499312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97737,1.0,1.0,1.0,1.0,1.0,0.0,0.6389131475064506,0.6391919163921058,1.0,1.0,0.4735126961883703,0.31301496057927247,0.1696357286597222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42252709601411714,0.4468169795106629,1.0,0.4226311697123798,1.0,0.6588026891350378,0.26764111776296107,1.0,1.0,1.0,0.41988282508480634,0.31295775033714923,1.0,1.0,0.9999999999999999,1.0,0.447410162142157,0.10875327689367968,1.0,1.0,0.7467053966828848,1.0,1.0,0.312947678052603,0.3129444671016751,1.0,1.0,1.0,1.0,1.0,1.0,0.7676736654613204,1.0,1.0,0.1711550849072451,0.4409357159756122,1.0,1.0,1.0,1.0,0.41629853453494337,1.0,1.0,1.0,0.6794082013694869,0.3708774199779046,0.6580843696279179,0.6548395191527956,1.0,0.5994661133471715,1.0,1.0,1.0,0.4217071369155829,0.47116120379888604,1.0,1.0,0.10731177468720607,0.6341564865986946,0.10273151744278353,1.0,1.0,0.37607425691020896,1.0,0.3628832469081389,0.4380378319375696,1.0,1.0,1.0,1.0,1.0,1.0,0.4989319825725645,1.0,0.7691131093239703,1.0
126542,1.0,1.0,1.0,0.9032527828724086,1.0,0.6389131475064506,0.0,0.00014264369388470167,1.0,1.0,0.07816356387703516,0.52312997266284,0.5878120860904352,1.0,0.6413132042846306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17853689682681745,0.24695146580215938,1.0,0.1883173481270308,1.0,0.009455615016976716,0.5426187397187532,1.0,1.0,1.0,0.2250881253040662,0.5232433312186324,1.0,1.0,0.9999999999999999,1.0,0.5218458834412381,0.5133358443392149,1.0,1.0,0.1341063139828632,1.0,1.0,0.5231689825649114,0.5231882277418661,1.0,0.3639022605225896,0.18226537397655126,1.0,0.32817530057540434,1.0,1.0,1.0,1.0,0.30618954983923485,0.4005262133596905,0.18228291686074988,1.0,1.0,1.0,0.4846943306322127,0.5706009716755086,1.0,1.0,0.12077187023716059,0.23615780573761158,0.7403511337982609,0.02532680199577223,1.0,0.5494239623376046,1.0,1.0,1.0,0.22534289410251654,0.5132954133619714,1.0,1.0,0.5053380142830164,0.00011876103983164942,0.33264463727341487,1.0,1.0,0.2227026569528201,1.0,0.25867785281349853,0.23100526045168238,1.0,1.0,1.0,1.0,1.0,0.8754847474319774,0.9053124376026004,0.6042219304250962,1.0,0.18225660383399897
61007,1.0,1.0,1.0,0.902089494023208,1.0,0.6391919163921058,0.00014264369388470167,0.0,1.0,1.0,0.07855000724185646,0.5237054940048151,0.5881872021826906,1.0,0.6404195186796406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17880942150863033,0.24747879374157236,1.0,0.18780376594031642,1.0,0.00930992984449018,0.5428271124900457,1.0,1.0,1.0,0.2246731811360102,0.52360142704894,1.0,1.0,0.9999999999999999,1.0,0.5210507145433767,0.513589308211741,1.0,1.0,0.13386568552562902,1.0,1.0,0.5236253202563852,0.5236137126493299,1.0,0.36350560286700606,0.18254452897192214,1.0,0.3278825429632254,1.0,1.0,1.0,1.0,0.3064354973180611,0.4007537812633244,0.18253055032925644,1.0,1.0,1.0,0.4838509585638594,0.569448482149493,1.0,1.0,0.12041297937991861,0.23649476813830622,0.7404793474691144,0.02573462933878549,1.0,0.5496317992491284,1.0,1.0,1.0,0.22470078131514715,0.5124933111284121,1.0,1.0,0.5055418364188441,7.80169536973893e-05,0.3331503239914053,1.0,1.0,0.2232296349614764,1.0,0.2592716909818624,0.23056906548683148,1.0,1.0,1.0,1.0,1.0,0.8738311702557804,0.9052548770521257,0.6031435749944425,1.0,0.18256243455146917
60377,0.5116371070342156,1.0,0.5214769495395584,1.0,1.0,1.0,1.0,1.0,0.0,0.3336886786521055,1.0,1.0,1.0,1.0,1.0,0.2893986688048823,0.5243941232506598,0.3418874487490099,0.5309479910062536,0.45430453351182776,1.0,0.7502929071086112,1.0,1.0,1.0,1.0,1.0,1.0,0.8820286183441737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7655920551672213,1.0,1.0,1.0,1.0,1.0,1.0,0.45673919459957757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2760669279648589,1.0,1.0,1.0,1.0,1.0,1.0,0.4743507012604139,1.0,0.00422254143105588,1.0,1.0,1.0,0.7034965632081103,1.0,1.0,1.0,1.0,0.6407770671643427,1.0,0.14096348779316595,0.047575737145909965,1.0,1.0,1.0,0.4167354794918195,1.0,1.0,1.0,1.0,0.7414906726229331,1.0,1.0,1.0,1.0,1.0,0.5900366661345728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
