States,RACIPE frequency,Boolean frequency
"""000""",0.10934999999999997,0
"""011""",0.1353,0.3015
"""111""",0.11295,0
"""110""",0.1622,0.195
"""001""",0.13567142857142855,0.197
"""100""",0.14634999999999904,0.3065
"""101""",0.09607857142857142,0
"""010""",0.1063,0
