States,RACIPE frequency,Boolean frequency
"""0110001""",0.03139595238095262,0.0959
"""0110100""",0.17181396825396056,0.1266
"""1001011""",0.13818928571427988,0.1289
"""1001010""",0.09073428571428754,0.0306
"""0110101""",0.07390523809523991,0.0306
"""0010101""",0.030185952380952376,0.0221
"""0011110""",0.0009049999999999996,0
"""0001000""",0.0007166666666666666,0
"""1101010""",0.04519785714285664,0.0211
"""0110000""",0.006073333333333346,0
"""1000011""",0.004840000000000006,0
"""0010001""",0.025690238095238294,0.0611
"""0010100""",0.053501666666666246,0
"""1001000""",0.008561666666666651,0
"""0101010""",0.008458571428571426,0.0217
"""1100010""",0.004274285714285717,0.0101
"""0001010""",0.004670000000000007,0
"""1011101""",0.002743333333333333,0.0125
"""1001110""",0.0252170634920636,0.0935
"""1101110""",0.023405119047619192,0.0692
"""1100110""",0.009764285714285689,0.0128
"""1001111""",0.012494999999999971,0
"""0001011""",0.006428333333333346,0
"""1000010""",0.004415000000000007,0
"""1001100""",0.002413333333333332,0
"""1011001""",0.004648333333333338,0.0285
"""1101011""",0.031827619047618994,0
"""1011010""",0.002116666666666668,0
"""1001001""",0.010506428571428536,0
"""0101110""",0.010138571428571415,0.0488
"""0000110""",0.002278333333333333,0
"""1010110""",0.0011633333333333328,0
"""1011100""",0.0023383333333333316,0.0078
"""1010101""",0.002993333333333332,0.0208
"""1101100""",0.0018183333333333341,0
"""1100011""",0.0036816666666666664,0
"""1110100""",0.005507500000000011,0
"""0011011""",0.0007633333333333329,0
"""1101001""",0.0024033333333333315,0
"""0111100""",0.005180000000000014,0
"""0100110""",0.007465000000000019,0.0267
"""1010001""",0.005412777777777786,0.0496
"""0001110""",0.0032727777777777772,0
"""0101100""",0.0012300000000000002,0
"""0010000""",0.002134285714285714,0
"""1100111""",0.0006283333333333332,0
"""1001101""",0.0014533333333333336,0
"""1011110""",0.0023350000000000003,0
"""0111001""",0.0034659523809523777,0
"""1111011""",0.0019016666666666693,0
"""1000001""",0.0007849999999999999,0
"""0100010""",0.0025716666666666652,0.0136
"""1000111""",0.001,0
"""1010100""",0.005683333333333343,0.0151
"""0101000""",0.0010550000000000002,0
"""0101011""",0.006025952380952398,0.0162
"""0111101""",0.0022733333333333325,0
"""0000100""",0.000976666666666667,0
"""1011011""",0.005163333333333346,0
"""0100100""",0.0011700000000000002,0
"""1000101""",0.00023333333333333336,0
"""1101111""",0.004643333333333341,0
"""1101000""",0.0033983333333333305,0
"""1000110""",0.0049566666666666735,0
"""1010011""",0.0010766666666666663,0
"""0111010""",0.001186666666666666,0
"""1111001""",0.0011289682539682537,0
"""0110010""",0.000765952380952381,0
"""1000000""",0.00023333333333333336,0
"""0001111""",0.0006333333333333332,0
"""1111101""",0.0007249999999999998,0
"""0011100""",0.003184999999999997,0
"""0000010""",0.0009083333333333333,0
"""0011101""",0.0031233333333333313,0.0086
"""0100011""",0.0012416666666666665,0.0111
"""1110011""",0.0006549999999999999,0
"""0110110""",0.00427595238095238,0
"""0000011""",0.0013507142857142856,0
"""0111011""",0.0008566666666666663,0
"""1111100""",0.0012216666666666671,0
"""0111110""",0.0018600000000000012,0
"""1111110""",0.0025883333333333314,0
"""1110101""",0.0029433333333333317,0
"""1011000""",0.00025166666666666664,0
"""1110000""",0.00056,0
"""0101101""",0.00030000000000000003,0
"""0111111""",0.0004716666666666665,0
"""1110001""",0.003041666666666665,0
"""0100111""",0.0005499999999999999,0
"""0011001""",0.0045783333333333405,0.0165
"""0001001""",0.0005016666666666665,0
"""0110011""",0.0008266666666666664,0
"""1111010""",0.001851666666666669,0
"""0010010""",0.00034500000000000004,0
"""0000000""",0.00025,0
"""1110010""",0.00044,0
"""0010011""",0.0005333333333333333,0
"""0010110""",0.0010899999999999998,0
"""0001100""",0.0002683333333333333,0
"""1010010""",0.00016333333333333336,0
"""1010000""",0.0005566666666666667,0
"""1110110""",0.002451666666666667,0
"""1100000""",0.000225,0
"""0110111""",0.00043999999999999996,0
"""0011000""",0.0003,0
"""0011111""",0.00030000000000000003,0
"""1100101""",0.0001333333333333333,0
"""0101111""",0.0006066666666666666,0
"""0010111""",0.0006233333333333328,0
"""0001101""",0.00016666666666666666,0
"""0100001""",0.00047833333333333343,0
"""0100000""",0.000245,0
"""0000111""",0.00018944444444444445,0
"""1011111""",0.0005283333333333332,0
"""0000001""",0.0004,0
"""1100100""",0.0005916666666666666,0
"""0011010""",0.00011833333333333334,0
"""0100101""",0.00035333333333333343,0
"""1010111""",0.0003366666666666667,0
"""0101001""",0.0004383333333333332,0
"""0000101""",0.00017333333333333336,0
"""0111000""",0.000475,0
"""1110111""",0.00023333333333333339,0
"""1000100""",0.00034500000000000004,0
"""1111111""",0.00020166666666666667,0
"""1100001""",0.00016666666666666666,0
"""1101101""",0.0001966666666666667,0
"""1111000""",0.0001466666666666667,0
