E-cad-E-cad_0-1,miR200-E-cad_0-1,E-cad-ZEB_2-1,I-E-cad_0-1,ZEB-E-cad_2-1,SNAIL-NRF2_0-1,Keap1-NRF2_2-0,ZEB-ZEB_1-2,SNAIL-ZEB_1-2,miR200-Keap1_2-1,miR200-ZEB_2-1,ZEB-miR200_2-0,ZEB-miR34_2-1,SNAIL-SNAIL_2-1,E-cad-SNAIL_0-1,miR200-miR200_0-1,WT,SNAIL-ZEB_0-1,SNAIL-miR34_2-0,I-SNAIL_1-2,I-ZEB_0-1,Keap1-NRF2_2-1,E-cad-NRF2_2-0,E-cad-NRF2_2-1,E-cad-E-cad_0-2,E-cad-I_0-1,E-cad-I_0-2,NRF2-ZEB_0-1,SNAIL-miR200_2-0,SNAIL-miR200_2-1,SNAIL-miR34_2-1,ZEB-E-cad_2-0,ZEB-miR200_2-1,ZEB-miR34_2-0,ZEB-ZEB_1-0,E-cad-Keap1_0-1,E-cad-Keap1_0-2,E-cad-miR34_0-1,E-cad-miR34_0-2,E-cad-miR200_0-1,E-cad-miR200_0-2,E-cad-SNAIL_0-2,E-cad-ZEB_2-0,I-E-cad_0-2,I-I_0-1,I-Keap1_0-1,I-Keap1_0-2,I-miR200_0-1,I-miR34_0-2,I-NRF2_0-1,I-miR200_0-2,I-miR34_0-1,I-NRF2_0-2,I-SNAIL_0-1,I-SNAIL_0-2,I-ZEB_0-2,Keap1-E-cad_0-1,Keap1-E-cad_0-2,Keap1-I_0-1,Keap1-I_0-2,Keap1-Keap1_0-1,Keap1-Keap1_0-2,Keap1-miR200_0-1,Keap1-miR34_0-2,Keap1-miR200_0-2,Keap1-miR34_0-1,NRF2-SNAIL_2-1,Keap1-SNAIL_0-1,Keap1-SNAIL_0-2,Keap1-ZEB_0-1,Keap1-ZEB_0-2,miR34-E-cad_0-1,miR34-E-cad_0-2,miR34-I_0-1,miR34-Keap1_0-1,miR34-Keap1_0-2,miR34-miR200_0-1,miR34-miR34_0-2,miR34-miR200_0-2,miR34-miR34_0-1,miR34-NRF2_0-1,miR34-NRF2_0-2,miR34-I_0-2,miR34-SNAIL_2-0,miR34-SNAIL_2-1,miR34-ZEB_0-1,miR34-ZEB_0-2,NRF2-E-cad_0-1,NRF2-E-cad_0-2,NRF2-I_0-1,miR200-E-cad_0-2,miR200-I_0-1,miR200-I_0-2,miR200-Keap1_2-0,miR200-ZEB_2-0,miR200-miR34_0-2,miR200-miR34_0-1,miR200-miR200_0-2,miR200-NRF2_0-1,miR200-NRF2_0-2,miR200-SNAIL_0-1,miR200-SNAIL_0-2,NRF2-I_0-2,NRF2-Keap1_0-1,NRF2-Keap1_0-2,NRF2-miR200_0-1,NRF2-miR34_0-2,NRF2-NRF2_0-1,NRF2-miR200_0-2,NRF2-miR34_0-1,NRF2-NRF2_0-2,NRF2-SNAIL_2-0,SNAIL-E-cad_0-1,NRF2-ZEB_0-2,SNAIL-E-cad_0-2,SNAIL-I_0-1,SNAIL-I_0-2,SNAIL-Keap1_0-1,SNAIL-Keap1_0-2,SNAIL-NRF2_0-2,SNAIL-SNAIL_2-0,SNAIL-ZEB_0-2,SNAIL-ZEB_1-0
0.0,0.2370013946699967,0.3190672042487457,0.05371513990824388,0.4111460012714852,0.5281813571794193,0.37564558107809265,0.311610380551445,0.22842818226275274,1.0,0.2297428923108513,0.39843577219415105,0.4097760531736362,0.25518020206350195,0.3437066481682177,0.22886371728759383,0.22860886822200088,0.22876668216143609,0.35506279577781363,0.2291232746514688,0.2688248241754674,0.39068787683425915,0.5203278361444421,0.5452229539652691,0.2289448808029445,0.35229500752944065,0.3486659398775589,0.22712583853311097,0.3102070168163122,0.37038593320174795,0.3788463491221337,0.0005723837509413731,0.5076601731146151,0.3410330167049984,0.31228591584833676,0.43023893139564606,0.2549363385788855,0.35489607402262724,0.33572235805937667,0.3079228526969642,0.4001703253766505,0.36513587849797047,0.31591369876459136,0.05131371328877017,0.22951620471162248,0.3271232185301998,0.3922556079989725,0.25746649261701926,0.3256483755604578,0.31212297273659234,0.3307912975536138,0.26092903300773096,0.3694749876010095,0.22920933577211922,0.22869771303380582,0.23671431902679563,0.02054023956507195,0.24316113708234313,0.3146486064605264,0.395912439961664,0.4602358972569104,0.2282495036180104,0.4753066010150381,0.3300757845378781,0.23265039955245653,0.3569966080018233,0.4167993636568863,0.32447344618816776,0.3842331848869621,0.3171216480334273,0.22695149004874218,0.20321924386154888,0.04101598717199441,0.37098368207212934,0.4286259369474783,0.284610360194707,0.33934070710231556,0.4748359626168631,0.3688150628488607,0.22877693155713702,0.45672676935904843,0.43293966536142436,0.33240363139974327,0.37289451782722116,0.46208518773837093,0.2608140135718821,0.2815459177680804,0.2531478770403603,0.016012476280602216,0.33169310120804474,0.009653289233022312,0.39641574073706864,0.3145565693458695,0.4645841555762187,0.2266615888513691,0.36048402741724517,0.33086354209826424,0.4759090979330288,0.5172947172407782,0.378614893483714,0.38671233222425205,0.32512284656295243,0.3709810489503181,0.24821756681070656,0.42061326665185517,0.37588674653757015,0.33902927107511344,0.22898867508425713,0.3312276222142493,0.3570417483388445,0.7502539777817678,0.3430529071856395,0.04245928593062864,0.32188262361655207,0.20567828598265975,0.23514288241131343,0.4854810880774538,0.2926642595721728,0.36187055306667615,0.37885479752886736,0.22823023899459935,0.23006349362595802,0.22870313607441273
0.2370013946699967,0.0,0.06285222266221886,0.1255483953335887,1.0,0.42178806007905056,0.2672292062782927,0.061440650839765215,0.01441301892085059,1.0,0.02035751855040574,0.23217838580026876,0.2425503991407446,0.0485669616707816,0.14205082461098031,0.004584266275167011,0.005798786216133281,0.005341409256947975,0.1463723324939941,0.005456226765812944,0.028138753877275074,0.28201988935394195,0.2724107591448831,0.2944351330049897,0.005748650242618527,0.1478548368120607,0.13779979191644173,0.007929213399295375,0.0722705165512011,0.16362068609232372,0.1902595036780741,0.24038871290788386,0.3933794956451704,0.13182325909760118,0.0614752725824416,0.27117357123419344,0.03428128151432283,0.14643350854778042,0.12270395096570089,0.07538773473774181,0.23294084401506746,0.14040440277594055,0.06141630552604793,0.1074323774352612,0.005024126045817795,0.1358824488897828,0.21528800856534236,0.03044373479190604,0.1084733716296491,0.10247334982994605,0.14244740657760077,0.04778605672700246,0.15274054893695643,0.00469808747319383,0.005570355196988056,0.0065297557232252305,0.1567626377504305,0.002868849365745287,0.10707808301009404,0.19113990476422482,0.30226825617566955,0.006314489685849816,0.24611618472536742,0.12457874369549198,0.01179214719852461,0.13759747833331362,0.25067188666231105,0.10966200099773189,0.17033218152263982,0.06178448416761674,0.0062494615311011505,0.035183751445648045,0.16305261624836792,0.1706345687248833,0.2665413204029192,0.07696212878961559,0.14702399589290183,0.24911577929069217,0.1562036553315059,0.006025799707224016,0.2291527510010074,0.3136107662818069,0.1197581353125626,0.173562287299659,0.32057045983009236,0.026255043934285956,0.04266496361012599,0.008349477969091672,0.18731369563219613,0.11774566367940442,0.2072769257339323,0.18954216186488593,0.10914679759943129,0.309849037954106,0.010736187394533022,0.14255180226730993,0.12557430273498896,0.24470194767320808,0.27093395424468647,0.26935194335508383,0.17065233153462117,0.11358267168789535,0.17022788571828015,0.05226665404092823,0.23492247683238698,0.17813288064754765,0.12485286924011135,0.005171630069261133,0.12453957035062774,0.14955977149066885,0.7328968036919662,0.1323473112269501,0.15364549684899165,0.0640572205050966,0.028815857445741264,0.014309590270839698,0.2583943438923426,0.08614141991343474,0.18247587081522978,0.15149430836437935,0.005626775470411719,0.01275728805489943,0.0061112445163927775
0.31906720424874574,0.06285222266221886,0.0,0.22215849568445822,1.0,0.5695185210025666,0.4012547862360367,0.002495163815085989,0.1193223464672791,1.0,0.1325262200021821,0.39710682019945004,0.3357092697220097,0.15227938532425037,0.26742784229094024,0.09117732976461711,0.0956719177191542,0.09405293965933723,0.1559607193207378,0.09437486230534346,0.028846087552750366,0.39278803306290017,0.32580920948234077,0.31401515904527444,0.09476568883995617,0.2491401971546953,0.17304430263915183,0.09197546095248138,0.023041188081102705,0.12417159504420613,0.20807953732295636,0.32506164043497887,0.5784475266584319,0.20657092089824625,0.0020452325414995953,0.3693603615197516,0.09133251145306495,0.15607364991385625,0.1933192609377179,0.028397753278882477,0.39780118200359066,0.14968390697167122,0.0005728623798266629,0.18801319507337472,0.09124495148387936,0.22159098228485982,0.2859190930095751,0.06768366064107578,0.16463738181658732,0.19717077285614787,0.2821473344615605,0.12718785431189816,0.2277177841271098,0.09126575311418264,0.0919485939118346,0.07970413668722441,0.2590782504306302,0.06661922786252306,0.20483251005942288,0.23171489354296487,0.36163288401961935,0.09668974437928071,0.17959307478046466,0.18025347351568072,0.11348171290597682,0.16112356228759955,0.2931001920823428,0.19764110256188877,0.2060432187046361,0.0007041463674042116,0.08906838088396964,0.10558124589523116,0.26248939258054194,0.26091829180549786,0.34367002383342643,0.15353828498887162,0.22419978596393775,0.18425963607551898,0.19372015562901546,0.09682691927185309,0.3015352407000372,0.4369040338202209,0.17146611265276146,0.271331462311141,0.41689062586890024,0.06559982017760464,0.03727611302084221,0.0708179895177446,0.2915750996494734,0.1672540920154347,0.3186846748398968,0.22521218876343452,0.21271766133627756,0.3697867790569338,0.10609831426357126,0.16516455093395987,0.18203989654689928,0.1765873526559268,0.33078267837464825,0.3942135454466805,0.19892388974725256,0.21081223808783867,0.25860285296486835,0.13236342507642743,0.3102954488156117,0.3209674039150687,0.1411515399592667,0.0927859487637468,0.08429133212789998,0.21130313929436464,1.0,0.17332015060525352,0.25521601869950894,0.0005703651489898771,0.09317711084411888,0.10978778204438472,0.29851429496794507,0.17315484489667626,0.2495021559025996,0.22449055652812716,0.09434617609826072,0.11687365963497774,0.09493126093820324
0.05371513990824388,0.1255483953335887,0.2221584956844582,0.0,0.6237210524294355,0.4733445446321632,0.3104709876917237,0.21884982593499197,0.11314427421819498,1.0,0.12052480539839133,0.31569382365805504,0.3215051408869263,0.15573922796955714,0.1961423238340277,0.11562522546344613,0.1151355559007887,0.11469053820852508,0.27284538149947457,0.11496887693393487,0.17713916555673653,0.3327682560299787,0.39469977750321883,0.4276685019697496,0.11483886811703671,0.20313920408413674,0.296291571457672,0.11896594139980196,0.20969160284110305,0.2701217404668593,0.30211791484384565,0.055300684211460914,0.42665784923341044,0.24870066476686745,0.21848490159265702,0.3377994864549786,0.15121861437570572,0.2736665557409176,0.24712456941061273,0.2129815090481093,0.315734636027557,0.3125069811147573,0.21848711016036496,0.05529738047751866,0.11474164515601859,0.2403989730464854,0.28730374025291483,0.1479990396739604,0.24336275462430765,0.22287530394111468,0.24486378731741676,0.1575279701633156,0.2433262703552006,0.11505415624202864,0.11507141989500022,0.11564576389869936,0.03052914462860131,0.12671419196851094,0.2413962074466517,0.2570790351332102,0.3804191753235443,0.11483601822768273,0.43573682045297135,0.24435073788206646,0.11630635781175108,0.2697479360633245,0.3644442945849428,0.25221800730045935,0.24633911299510652,0.2184257974381939,0.11836665480715466,0.15361787657556142,0.010040974001935463,0.24202181917103877,0.3374220944150255,0.1844705856909178,0.24960997248142047,0.4371450465076916,0.274340665146687,0.11432616689276504,0.354800242230467,0.35068936004690343,0.2563622113860906,0.24305772614149596,0.34954422769931914,0.1509600039945678,0.18131629060397178,0.13528947493924154,0.03765972744009874,0.25625782986551693,0.0438551793866691,0.2566290610146783,0.24038497140530274,0.3871496061297969,0.11697610697308483,0.2722748569033546,0.24384436802631568,0.4350254213431475,0.39053580767623,0.3157691723552398,0.2494326325906153,0.2505939445189911,0.24245446003921323,0.15142773748659813,0.321494588927653,0.2685608753339036,0.23737492314037872,0.11505989069814851,0.2572404302736215,0.2847642875291133,0.6718020162975327,0.27376060053809437,0.006388928077749614,0.22242777983367987,0.15293576692104421,0.12834034957783563,0.3912302259986848,0.1941786317431994,0.25390887207282276,0.2615823343472142,0.11472742813227463,0.11332854258996901,0.11393946705786225
0.4111460012714852,1.0,1.0,0.6237210524294355,0.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.41024439569332505,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6513572549989104,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.5644935819313688,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.927048920125148,0.5593793883491683,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.5258793979555183,1.0,0.48336768425303334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5778883834723423,1.0,0.9332709418958554,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0
0.528181357179419,0.42178806007905056,0.5695185210025667,0.4733445446321632,0.9999999999999999,0.0,0.3225263439727008,0.5658573804337061,0.3734991370197692,1.0,0.3504446203671398,0.32476098599624104,0.46825508694145135,0.2771818555363311,0.6605659132727631,0.38719054216978344,0.38316436226853146,0.39030089282041297,0.4715306343823382,0.3793379354649924,0.4704962488676394,0.34763707439173497,0.6882871321399298,0.7398424197764848,0.3820320192844071,0.6935653699214456,0.3778502233331159,0.38723881034239305,0.5623049565139329,0.6719266147976589,0.47472480197509886,0.5180599920648711,0.4859572818905036,0.4269015615532059,0.5689098668028394,0.6070860182477835,0.4349832334745055,0.46596031926593523,0.43079818182930235,0.5666134027266743,0.33820967586541517,0.4167744403159118,0.5665709379831723,0.4247152525913539,0.38665864484754464,0.43632244833484,0.6474451788132414,0.42712580879054896,0.33749644852650895,0.20178199632068872,0.38087750462057723,0.5026905762102634,0.8149522773835056,0.3876626577275296,0.3812449487587922,0.4272433829284754,0.43359431791447767,0.4353692195897808,0.360781666403741,0.7723773990164136,0.6590794456399138,0.3799097151619408,0.47828797390301264,0.45496208976875663,0.358753596786773,0.42267135317258386,0.20637224936038484,0.36391299024939505,0.7763477585532199,0.5648818396129334,0.3874030965312052,0.43605525656363214,0.45353200329271603,0.8014716269150202,0.6310592346783653,0.4288325761438911,0.46464256511163726,0.46192061375364724,0.4318424392744187,0.38070899867457453,0.8084596792621399,0.13806670183485567,0.2603182761335216,0.7872894536553001,0.8185149680957451,0.45988137082935476,0.4913224658969874,0.43996956720980473,0.44872940376997955,0.26602291009178175,0.4543516041022937,0.7710339891616369,0.355108446140067,0.6510665243527045,0.36918437374258295,0.4359931955971557,0.4632057732045376,0.49027678366194,0.6820350488345981,0.3328781007004346,0.7835827871150385,0.35931111444640285,0.8047023891275875,0.37838676649423864,0.6252712985742663,0.282647183890527,0.37660101943598356,0.3799756642931596,0.637998188727938,0.5380951065170504,0.5863310718717003,0.23835253901663908,0.4506687709713999,0.57614616794509,0.44027290184145684,0.3239135774721883,0.8492006676866919,0.4157150305578685,0.6315438017868413,0.8123257922914187,0.387143037833766,0.3759289683488146,0.3861951721202932
0.37564558107809265,0.2672292062782927,0.4012547862360367,0.3104709876917237,1.0,0.3225263439727008,0.0,0.36508929322446115,0.2098757668254523,1.0,0.20868282550555786,0.43838138284383144,0.41580647234134455,0.2462097347011778,0.38725990250633213,0.2295020189563064,0.2271392473996637,0.22663332534720293,0.3476275138848777,0.23011975043091681,0.29681243300019905,0.017453435958550707,0.8390842506131049,0.879960643301426,0.22828497308739057,0.38986513277459883,0.3570021304048129,0.2011794051413489,0.3179674900163399,0.37347717954223814,0.3514965792735436,0.3695816874750315,0.562120117030001,0.3845471716749813,0.36935063380749805,0.5385305268595635,0.2576302611582834,0.34551509087209753,0.3810436899440085,0.2960838713387224,0.44833468715084074,0.42323203446896407,0.3874759082072176,0.29878970238487,0.23143451250973152,0.3798876704810359,0.4709006569363321,0.25077909994468156,0.3523962736800934,0.33467550725329454,0.3524616714687865,0.24603770850863804,0.43942091775117664,0.23024632813078377,0.2246623547369914,0.2506783983877182,0.26875492966827375,0.30066862002033146,0.33133342142005573,0.43072569889281376,0.5821760248193242,0.22346747481557644,0.5897020360512032,0.3322171263661111,0.24184501344231082,0.39627990847036143,0.37503364800949374,0.3715266665368162,0.4255641415521756,0.39392282225198694,0.2076272158630428,0.27135001451270613,0.3259845111115126,0.39929433432170003,0.5174836454647455,0.31893662251304145,0.33398420907031146,0.5781431786641629,0.42111043666244563,0.22745743810289692,0.6457713549218862,0.15275750457833231,0.3520562574637828,0.41225779051427075,0.43539583174421104,0.2877900108279412,0.3109383816478952,0.3384820463563353,0.26263169698194655,0.35045636372855204,0.32264210142664995,0.4341350268993427,0.3272937420722861,0.5826695970567027,0.20537957151256137,0.3983255224341209,0.334905377126989,0.59829723719467,0.8314664067770421,0.0011019179032892069,0.43079346623401327,0.37312824951299634,0.3979053588369186,0.1649861495444887,0.576995859414949,0.4828282597413322,0.3465106374237861,0.22778480347657404,0.24863485375943753,0.39066973214744377,0.6528816749474264,0.3604949738523243,0.30700066502140816,0.4136155011477046,0.2800590457486647,0.23847474409325814,0.6811123859382334,0.34499513648275615,0.3929070190793002,0.5005155986428229,0.22402125874018866,0.22289282195935312,0.22290775892652714
0.31161038055144497,0.061440650839765215,0.002495163815085989,0.21884982593499197,1.0,0.5658573804337061,0.36508929322446115,0.0,0.1134332377338717,1.0,0.1267804386343934,0.40078021122013735,0.3279751067487125,0.14916451390630195,0.2678332192625635,0.08734275780468143,0.09170255035053408,0.08989587225409534,0.1532831173254517,0.09101082509967386,0.024716234528705718,0.3558680470036771,0.3620380437868314,0.3507547392589304,0.09108514531681991,0.2507820962395012,0.16455575707241776,0.08378722080954665,0.015832344024609816,0.11530861546295657,0.20322507779983345,0.31728426931107323,0.5830587829632996,0.20173465569171756,0.00025164773537668535,0.37567660862896207,0.0862273081796133,0.15307666367512274,0.1878501144882019,0.017338432100207413,0.40237185939372133,0.14800072340686993,0.001689393630689122,0.1815800688134776,0.08784776549052972,0.22145529251125917,0.2890784370692948,0.06399352142315201,0.16008102635761115,0.19919364332274841,0.27797473363251457,0.12033389199142507,0.22748235911832757,0.08760590107244152,0.08807305223745608,0.07797504751372346,0.24892837184533295,0.0694466990630485,0.19873676721062264,0.23235523564022353,0.36784052806493667,0.09238773623463035,0.18657499991216855,0.17920355671318067,0.11216516175210949,0.15554580448238017,0.28905298559743264,0.19663350415947586,0.2046675053915729,0.0025769821783543094,0.08207436424565492,0.10229248016059433,0.2576198660017184,0.25690414413718266,0.3456390313077399,0.1545670898629955,0.22277113985168945,0.19024573001042386,0.19138810483211507,0.09297345471155316,0.30936831007853904,0.42531795155587027,0.16989375883456678,0.26883698376757303,0.40911112105599484,0.063047115955322,0.034303906949332344,0.07764544511804405,0.278276322190783,0.16512860524484363,0.3108004926905261,0.22632309886342233,0.20639072374133133,0.3758250821512261,0.09991919959824075,0.15915612731382353,0.18118945140630024,0.18450158776098205,0.3665812993857108,0.35728020924792503,0.19745659263820178,0.21033699612302087,0.25439646996850157,0.11812632781187733,0.32211843004563223,0.3355384691372156,0.1441475577027141,0.08934249872825377,0.0613151939659147,0.2006378753081646,1.0,0.17239619009371512,0.24903087183081368,0.004345645922571037,0.09061416673148052,0.1067967814234847,0.3061364570871433,0.1753703977037277,0.24653028287829598,0.22691089856248386,0.08978394528600964,0.11232210392018502,0.09039398467208057
0.2284281822627527,0.014413018920850597,0.1193223464672791,0.11314427421819498,1.0,0.3734991370197693,0.20987576682545228,0.11343323773387172,0.0,1.0,0.00541895636544105,0.20060865171787495,0.2113117151235816,0.039736882354528616,0.11550232569918645,0.003483524473361237,0.0029416405162911888,0.0026615791272570606,0.17981880211254975,0.002827959873978974,0.061934189614674395,0.23529571124741927,0.315871532317301,0.3547925834904825,0.0026148755044396476,0.1342704131575567,0.15867104199082477,0.005427327818483517,0.10954801723496652,0.1903705755993803,0.21541475964285545,0.23029103691436326,0.3432834732488191,0.12033929352774325,0.113880858740573,0.26555794475075467,0.04508155057316357,0.18004731118325815,0.11642773895552672,0.11054248904390879,0.20154946669491114,0.18061541746592769,0.11557090541781073,0.10704391265773253,0.0032404176711883998,0.1376727100525071,0.21808307802923385,0.03963069058034394,0.11106073256418553,0.09912002054116772,0.12266753784232418,0.05533904365897955,0.16329791805962723,0.0031770233526415156,0.0034314702514608615,0.01215186109823238,0.13817540346143026,0.01775348904782735,0.10968539042450179,0.19322869921959526,0.3143328903635775,0.0024187590614345115,0.3192852543102416,0.1333125246629932,0.00484432631336227,0.15696393790264562,0.2531860405940666,0.12180127656415195,0.17469523399239026,0.11654441813961164,0.005185842338667948,0.04622671927394604,0.14604913039590117,0.16859824014601815,0.26647725633200525,0.08229263104897022,0.1401629003103676,0.32015796571386923,0.16940885755696608,0.0023245266905667665,0.25142434068621017,0.2695984058772649,0.125573542557335,0.16959062501702127,0.30529333627596034,0.03734843222111034,0.07907890442245519,0.027465057654077717,0.16459804742711043,0.12533172301675372,0.18463155909127832,0.19328364975431023,0.10901050209096094,0.321608251087841,0.003678694066843537,0.16023513952108737,0.1336137020299712,0.3192318155420374,0.31170240683994044,0.21603147056678473,0.17839280077242567,0.12064195806121396,0.16899222375406467,0.043832787748370086,0.2467754677401202,0.16108711469494752,0.1508259485334477,0.003522463090923877,0.1515297032446058,0.15067560737772703,0.6147997789773629,0.14498603319014497,0.1353871888959554,0.12101574597899104,0.04274480479299497,0.009621775499878762,0.28411255121655266,0.08993549908909673,0.18211840766214643,0.16770578804463326,0.002736331138314155,0.0006543597798752041,0.0021945564236806664
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4356417828950918,0.9102309300763949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.6855300572641421,0.5412892999538106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3394976613766885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.46023853719354557,0.8395032751841116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3288453079179421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9276850956790381,0.48735437707797075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.7757465948192641,0.6287926793331308,1.0,1.0,1.0,1.0
