States,RACIPE frequency,Boolean frequency
"""1001111""",0.008114999999999989,0
"""0110101""",0.1097399999999983,0.1584
"""1101011""",0.032324444444444336,0
"""0110100""",0.14705444444444193,0.1889
"""1001110""",0.01694333333333336,0
"""0010101""",0.05580666666666701,0.0987
"""1001010""",0.12428761904761718,0.1547
"""1001001""",0.008753333333333311,0
"""1101010""",0.06377500000000062,0.098
"""1101110""",0.018553333333333415,0
"""0110001""",0.015127777777777816,0
"""1001011""",0.12878499999999765,0.1885
"""0010100""",0.04675833333333317,0
"""1101001""",0.0032649999999999997,0
"""0100111""",0.0002266666666666667,0
"""1000010""",0.007689999999999989,0
"""1010100""",0.004046666666666671,0
"""1100100""",0.0009733333333333332,0
"""0101011""",0.003226666666666665,0
"""0001011""",0.005560000000000003,0
"""0001010""",0.003076666666666667,0
"""0010001""",0.009789999999999981,0
"""0001001""",0.0004666666666666666,0
"""1010101""",0.005818333333333336,0
"""1001000""",0.009749999999999997,0
"""1100110""",0.013299999999999972,0.0561
"""1000011""",0.005691666666666672,0
"""0110000""",0.01435833333333336,0
"""0011100""",0.0018933333333333335,0
"""0001111""",0.00025,0
"""1100010""",0.007594999999999987,0
"""1101000""",0.004466666666666668,0
"""1111011""",0.001976666666666666,0
"""0111101""",0.004530000000000002,0
"""1111010""",0.0033627777777777788,0
"""1000100""",0.0007366666666666666,0
"""1100011""",0.0036666666666666688,0
"""1111111""",0.00047333333333333315,0
"""1100111""",0.0011666666666666672,0
"""1000110""",0.006173333333333341,0
"""1001100""",0.0016166666666666669,0
"""0111100""",0.0030166666666666666,0
"""0110110""",0.003138333333333331,0
"""1111100""",0.0007083333333333332,0
"""1111101""",0.0007766666666666664,0
"""1110100""",0.006478333333333336,0
"""0100110""",0.002899999999999998,0
"""0010000""",0.004066666666666668,0
"""1110101""",0.0064550000000000015,0
"""0100011""",0.0007949999999999998,0
"""1011011""",0.005658333333333338,0
"""0000100""",0.00045,0
"""1000001""",0.0005333333333333333,0
"""1010000""",0.006333333333333392,0
"""0011001""",0.001996666666666667,0.0567
"""0010110""",0.0005499999999999996,0
"""1101100""",0.0021333333333333326,0
"""0101010""",0.0031333333333333317,0
"""1111000""",0.00045,0
"""0000101""",0.0005333333333333329,0
"""1110001""",0.0014483333333333332,0
"""0100010""",0.0014833333333333341,0
"""0011101""",0.004855000000000004,0
"""1001101""",0.0011233333333333334,0
"""1111110""",0.002618333333333331,0
"""1010011""",0.0004666666666666665,0
"""0001110""",0.0006666666666666666,0
"""1010010""",0.00043999999999999985,0
"""0100000""",0.00025,0
"""1110010""",0.001456666666666667,0
"""1011110""",0.002135714285714285,0
"""1101111""",0.003143333333333332,0
"""0011010""",0.00026000000000000003,0
"""1011010""",0.0035266666666666693,0
"""0101110""",0.0023783333333333317,0
"""1000000""",0.00035,0
"""0010011""",0.00039666666666666675,0
"""0011111""",0.0004933333333333333,0
"""1010001""",0.0012800000000000003,0
"""1010110""",0.0017516666666666676,0
"""0101000""",0.00035,0
"""1110110""",0.00365,0
"""0111011""",0.0006899999999999994,0
"""1110011""",0.0006111111111111104,0
"""0111010""",0.0003866666666666667,0
"""1100000""",0.0005333333333333333,0
"""0100001""",0.0003600000000000001,0
"""0100101""",0.0005933333333333333,0
"""0001100""",0.00015,0
"""1011001""",0.0011266666666666664,0
"""1011101""",0.0012500000000000002,0
"""1011100""",0.00046999999999999993,0
"""1010111""",0.0005649999999999999,0
"""0000111""",0.00015,0
"""1111001""",0.000511111111111111,0
"""0111110""",0.0007266666666666663,0
"""0111001""",0.0019866666666666665,0
"""1011111""",0.0005366666666666665,0
"""1000111""",0.0007333333333333332,0
"""0110011""",0.0003366666666666667,0
"""0000001""",0.000275,0
"""0111000""",0.0004666666666666666,0
"""0101101""",0.0001333333333333333,0
"""0000010""",0.00028333333333333335,0
"""1110111""",0.000255,0
"""1100001""",0.00025,0
"""0100100""",0.00021333333333333333,0
"""1110000""",0.0005833333333333332,0
"""0000110""",0.0007999999999999999,0
"""0101111""",0.000675,0
"""1000101""",0.00010333333333333332,0
"""0010111""",0.0003633333333333334,0
"""1011000""",0.0003366666666666667,0
"""0110111""",0.0006633333333333329,0
"""0111111""",0.00018333333333333334,0
"""0011011""",0.0005099999999999997,0
"""0001101""",0.00021666666666666666,0
"""0001000""",0.0001333333333333333,0
"""0110010""",0.0003166666666666667,0
"""1101101""",8.333333333333333e-05,0
"""0101100""",8.333333333333333e-05,0
"""0011110""",0.00028333333333333335,0
"""0101001""",0.0002,0
"""0011000""",0.00026333333333333336,0
"""0000011""",0.0002,0
"""0010010""",0.00016333333333333336,0
"""1100101""",8.333333333333333e-05,0
"""0000000""",5.8333333333333326e-05,0
