States,RACIPE frequency,Boolean frequency
"""1001011""",0.13240222222221984,0.168
"""0010100""",0.04653166666666649,0
"""0010101""",0.05435027777777807,0.0646
"""1101010""",0.05383833333333347,0.0699
"""1010101""",0.007154999999999987,0.0554
"""0110100""",0.143211666666664,0.1595
"""0110101""",0.10886928571428428,0.1011
"""0100100""",0.0017999999999999997,0
"""0110000""",0.013901666666666694,0
"""1000011""",0.005370000000000003,0
"""1110101""",0.004906666666666669,0
"""1001000""",0.008508333333333328,0
"""0100110""",0.01024499999999997,0.0506
"""1001010""",0.10679277777777701,0.1096
"""0001011""",0.005838333333333338,0
"""1101011""",0.03328261904761886,0
"""1000110""",0.004856111111111119,0
"""1101110""",0.015373333333333388,0
"""1001001""",0.011952499999999979,0
"""0001010""",0.006318333333333337,0
"""0101010""",0.010708333333333311,0.0544
"""0111101""",0.003846666666666669,0
"""0110110""",0.006068333333333343,0
"""1100011""",0.002231666666666666,0
"""1001110""",0.014988333333333376,0
"""0101011""",0.005118333333333339,0.0293
"""0010000""",0.011460000000000001,0
"""1011110""",0.0018083333333333328,0
"""1000010""",0.00571666666666667,0
"""0100010""",0.003259999999999998,0
"""0110001""",0.01318333333333332,0
"""1010001""",0.0020499999999999984,0
"""0011101""",0.005761666666666671,0
"""0010011""",0.00044833333333333324,0
"""0101111""",0.0012483333333333335,0
"""1101001""",0.0019466666666666662,0
"""0010001""",0.009131666666666649,0
"""1101111""",0.0032966666666666656,0
"""0101110""",0.009044999999999975,0
"""1111110""",0.002340000000000002,0
"""1110110""",0.002703333333333334,0
"""1011011""",0.005598571428571439,0
"""0100011""",0.0019499999999999997,0
"""1101000""",0.004225000000000004,0
"""1011000""",0.0005333333333333331,0
"""1001111""",0.007431666666666653,0
"""0000001""",0.0008199999999999998,0
"""0110111""",0.0012266666666666663,0
"""0101000""",0.0005166666666666666,0
"""1011010""",0.002991666666666666,0
"""1100010""",0.005281666666666672,0
"""1100110""",0.010469999999999974,0.0272
"""1011101""",0.003046666666666666,0
"""1111010""",0.0035600000000000037,0
"""0111110""",0.0019416666666666664,0
"""1110100""",0.003691666666666671,0
"""1101100""",0.0016666666666666668,0
"""0001111""",0.0006416666666666666,0
"""1111101""",0.0011083333333333336,0
"""1100111""",0.0012083333333333338,0
"""0011001""",0.0020350000000000017,0.0294
"""0111001""",0.0018366666666666664,0
"""1011001""",0.0022049999999999995,0.0547
"""1111011""",0.0019295238095238109,0
"""1100001""",0.00025,0
"""1100101""",0.000275,0
"""0111010""",0.0011172222222222221,0
"""0001001""",0.0008083333333333332,0
"""0000000""",0.00015,0
"""0101100""",0.0008666666666666666,0
"""0100000""",0.00045,0
"""1001100""",0.0010566666666666667,0
"""0000010""",0.001066666666666667,0
"""0101001""",0.0006666666666666666,0
"""0011000""",0.0003,0
"""0000100""",0.0007099999999999999,0
"""1011111""",0.0009883333333333335,0
"""0011011""",0.0009866666666666667,0
"""0001000""",0.0006333333333333333,0
"""1110010""",0.00045999999999999996,0
"""1110111""",0.0005549999999999998,0
"""1010110""",0.0009466666666666663,0
"""1010100""",0.003496666666666667,0.0263
"""1000000""",0.0004999999999999999,0
"""1010111""",0.00042666666666666667,0
"""0010110""",0.001555555555555556,0
"""1001101""",0.0005749999999999999,0
"""0100101""",0.0006899999999999996,0
"""1000001""",0.0005133333333333332,0
"""1010000""",0.0004166666666666667,0
"""0111100""",0.0023066666666666674,0
"""1000100""",0.0005666666666666666,0
"""1111001""",0.0007933333333333332,0
"""0111011""",0.0013016666666666658,0
"""0000101""",0.00023333333333333336,0
"""1110000""",0.0005766666666666665,0
"""1100000""",0.0005583333333333333,0
"""0100111""",0.0010333333333333338,0
"""0100001""",0.00025833333333333334,0
"""1110001""",0.001441666666666667,0
"""0111000""",0.0006816666666666664,0
"""0001110""",0.002324999999999999,0
"""1111100""",0.0008416666666666666,0
"""0010111""",0.00055,0
"""0000111""",0.0004333333333333333,0
"""0010010""",0.0002,0
"""1100100""",0.0008249999999999998,0
"""1000111""",0.0007999999999999999,0
"""1010011""",0.00042333333333333323,0
"""0000110""",0.0020099999999999996,0
"""0011100""",0.0025449999999999995,0
"""0011110""",0.0006166666666666666,0
"""0011111""",0.00021,0
"""0111111""",0.00042,0
"""1110011""",0.000425,0
"""1011100""",0.0011799999999999998,0
"""1101101""",0.0004333333333333333,0
"""0000011""",0.0007116666666666662,0
"""0110010""",0.0007916666666666662,0
"""1111000""",0.00037166666666666674,0
"""0110011""",0.00043833333333333327,0
"""1000101""",0.0005,0
"""1010010""",0.00023000000000000003,0
"""0011010""",0.0003166666666666667,0
"""1111111""",0.0005699999999999997,0
"""0001101""",5e-05,0
"""0001100""",0.0001333333333333333,0
"""0101101""",0.00015333333333333334,0
