States,RACIPE frequency,Boolean frequency
"""0110101""",0.11047650793650646,0.1268
"""0110100""",0.16431119047618759,0.2015
"""0010100""",0.0500616666666665,0
"""1001010""",0.10727999999999911,0.1273
"""1000011""",0.004186666666666669,0
"""1001011""",0.13457047619047413,0.1982
"""0101010""",0.00844999999999998,0.0442
"""1101011""",0.03232166666666658,0
"""1101010""",0.05465849206349234,0.075
"""0010101""",0.05600833333333377,0.0766
"""1000110""",0.0055716666666666735,0
"""1001111""",0.00800166666666666,0
"""0010001""",0.011313333333333316,0
"""1011011""",0.0030699999999999994,0
"""1001000""",0.0068966666666666595,0
"""1001100""",0.0016333333333333336,0
"""1101110""",0.018250000000000075,0
"""0111101""",0.004618333333333336,0
"""1000010""",0.005646666666666671,0
"""0010000""",0.009176666666666717,0
"""1001001""",0.009981666666666654,0
"""0101011""",0.004013333333333339,0.0176
"""1111101""",0.0012466666666666668,0
"""0001110""",0.0022333333333333324,0
"""1100110""",0.008666666666666642,0.0327
"""0011001""",0.00251,0.0334
"""0110000""",0.016416666666666687,0
"""0101110""",0.006176666666666676,0
"""0100010""",0.0024583333333333323,0
"""0000110""",0.001596666666666667,0
"""1101000""",0.00399166666666667,0
"""0001010""",0.005491666666666669,0
"""1100010""",0.005836666666666673,0
"""1010100""",0.002908333333333331,0.0175
"""0001111""",0.00039333333333333337,0
"""1110101""",0.004290000000000003,0
"""0001011""",0.005975555555555562,0
"""1010101""",0.005696666666666672,0.0492
"""1101100""",0.0014250000000000003,0
"""0100100""",0.0008833333333333334,0
"""0110001""",0.015216666666666698,0
"""1001110""",0.017990000000000044,0
"""0000111""",0.00036666666666666667,0
"""1000111""",0.0009433333333333336,0
"""1111010""",0.001955000000000001,0
"""0111100""",0.003420000000000001,0
"""0100110""",0.0056200000000000095,0
"""0100101""",0.0005333333333333333,0
"""1000100""",0.0006366666666666666,0
"""1001101""",0.0004466666666666666,0
"""1011111""",0.0005199999999999998,0
"""1110010""",0.0005099999999999999,0
"""0100011""",0.0007833333333333333,0
"""0011110""",0.0005449999999999998,0
"""1100100""",0.0007416666666666665,0
"""0001001""",0.0008466666666666665,0
"""0101111""",0.0008833333333333334,0
"""0101001""",0.0004333333333333333,0
"""0110010""",0.0008699999999999999,0
"""1100001""",0.000275,0
"""1011101""",0.0024799999999999996,0
"""1010111""",0.00042666666666666667,0
"""1100000""",0.00028333333333333335,0
"""1101001""",0.0014933333333333337,0
"""1101111""",0.00219,0
"""1111011""",0.0014026190476190475,0
"""0011101""",0.006436666666666668,0
"""0000101""",0.00036666666666666667,0
"""1100011""",0.002048333333333333,0
"""1110110""",0.0020666666666666654,0
"""1000001""",0.0005466666666666665,0
"""0000010""",0.000966666666666667,0
"""1011110""",0.0011366666666666665,0
"""1111110""",0.0016483333333333341,0
"""0110110""",0.0037966666666666695,0
"""0110011""",0.0006016666666666663,0
"""0001000""",0.0005833333333333332,0
"""1011010""",0.00132,0
"""1000000""",0.0002,0
"""0011100""",0.002316666666666666,0
"""0111001""",0.002366666666666668,0
"""1011100""",0.0009766666666666667,0
"""0111000""",0.0006166666666666666,0
"""1110000""",0.0006,0
"""1110100""",0.00415166666666667,0
"""0010110""",0.0007233333333333331,0
"""1100111""",0.0006366666666666665,0
"""1010001""",0.0015033333333333335,0
"""0111010""",0.0012666666666666672,0
"""0111011""",0.0006099999999999996,0
"""1111100""",0.0009433333333333336,0
"""0010010""",0.00023333333333333336,0
"""0100111""",0.0003333333333333333,0
"""0111110""",0.001871666666666668,0
"""0011000""",0.00038333333333333334,0
"""0101000""",0.0005333333333333333,0
"""1010110""",0.0009500000000000002,0
"""1111001""",0.0006988888888888883,0
"""0000011""",0.00030000000000000003,0
"""1010010""",0.0005,0
"""0110111""",0.0007766666666666662,0
"""0011010""",0.0005583333333333333,0
"""1011001""",0.0014983333333333335,0
"""1111111""",0.00046999999999999993,0
"""0000100""",0.00035,0
"""1010011""",0.0001,0
"""1110011""",0.00039166666666666674,0
"""0011111""",0.000495714285714286,0
"""1110111""",0.0003466666666666667,0
"""1111000""",0.00038333333333333334,0
"""1110001""",0.0008555555555555551,0
"""1010000""",0.00028333333333333335,0
"""0010011""",0.00038333333333333334,0
"""1000101""",0.00030666666666666673,0
"""1101101""",0.0001333333333333333,0
"""0000001""",5e-05,0
"""1011000""",0.0004766666666666666,0
"""0100000""",0.0001,0
"""0001100""",0.00028333333333333335,0
"""1100101""",0.00015333333333333334,0
"""0010111""",0.0004666666666666665,0
"""0101100""",0.0003166666666666667,0
"""0101101""",0.0001333333333333333,0
"""0001101""",0.00015833333333333332,0
"""0011011""",0.0002666666666666666,0
"""0111111""",0.00014333333333333337,0
"""0100001""",0.00018333333333333334,0
"""0000000""",9.333333333333333e-05,0
