States,RACIPE frequency,Boolean frequency
"""1001011""",0.14304198412698085,0.1666
"""1001010""",0.11905277777777912,0.1091
"""1011011""",0.007017222222222224,0
"""0110101""",0.10415575396825619,0.103
"""1001110""",0.016087777777777743,0
"""0010101""",0.045439722222221875,0.0676
"""1001000""",0.01057095238095236,0
"""1101010""",0.051343968253967844,0.0692
"""0101010""",0.012507857142857117,0.0579
"""0110001""",0.01664722222222219,0
"""1000010""",0.007567500000000004,0
"""1110101""",0.003021666666666666,0
"""0000011""",0.0009326190476190473,0
"""0110100""",0.14188043650793614,0.155
"""1101110""",0.010779999999999984,0
"""0110000""",0.012609285714285677,0
"""1101000""",0.004066666666666669,0
"""0010100""",0.039026507936507616,0
"""1100110""",0.007570238095238116,0.0302
"""1100011""",0.0031666666666666653,0
"""1000110""",0.003532619047619047,0
"""0001011""",0.008711666666666661,0
"""1000001""",0.0009649999999999998,0
"""0100110""",0.014880238095237976,0.0517
"""1001001""",0.01376666666666662,0
"""1011111""",0.001011666666666666,0
"""1100010""",0.005916666666666673,0
"""1011010""",0.003976666666666666,0
"""0010000""",0.0034342857142857157,0
"""0010001""",0.009899999999999982,0
"""1101011""",0.03434285714285711,0
"""0001010""",0.008003333333333331,0
"""1001101""",0.0007333333333333332,0
"""1001100""",0.0016800000000000005,0
"""1101001""",0.0032066666666666654,0
"""1111110""",0.0016200000000000006,0
"""0110110""",0.00686142857142858,0
"""0001110""",0.002543333333333332,0
"""1001111""",0.0062477777777777835,0
"""1111010""",0.0025549999999999995,0
"""1000011""",0.006755000000000007,0
"""1101111""",0.0027233333333333324,0
"""0110010""",0.0018566666666666705,0
"""1010110""",0.0016016666666666666,0
"""0101011""",0.005955714285714297,0.0268
"""0100011""",0.0029092857142857123,0
"""1011110""",0.0018966666666666693,0
"""1010101""",0.005098333333333338,0.0569
"""0010110""",0.0014149999999999994,0
"""0100010""",0.0063516666666666765,0
"""0100000""",0.0005016666666666665,0
"""0101110""",0.006563333333333346,0
"""0000110""",0.001766666666666667,0
"""1110110""",0.002955238095238094,0
"""1000000""",0.0005433333333333333,0
"""0101000""",0.001586666666666667,0
"""1110100""",0.002728333333333332,0
"""1110010""",0.0006883333333333331,0
"""1101100""",0.00102,0
"""0000100""",0.0007166666666666667,0
"""0000010""",0.0016866666666666675,0
"""1100000""",0.0005433333333333331,0
"""1000111""",0.0009083333333333328,0
"""0110111""",0.0014316666666666664,0
"""0101111""",0.0013766666666666669,0
"""0011101""",0.0022866666666666673,0
"""0001000""",0.0003333333333333333,0
"""1111000""",0.0003366666666666667,0
"""1100111""",0.001116666666666667,0
"""1010111""",0.0007916666666666663,0
"""0110011""",0.0008559523809523805,0
"""0011001""",0.0018483333333333344,0.0286
"""0111111""",0.0003716666666666667,0
"""0100001""",0.0002083333333333333,0
"""0010011""",0.00023095238095238092,0
"""0111101""",0.001996666666666667,0
"""0001100""",0.000225,0
"""1101101""",0.000528333333333333,0
"""1011000""",0.0006166666666666666,0
"""1010010""",0.0004916666666666667,0
"""1111011""",0.00244777777777778,0
"""0111011""",0.00112595238095238,0
"""1010011""",0.0008166666666666664,0
"""0101001""",0.0007183333333333334,0
"""1010001""",0.0016716666666666677,0
"""0000101""",0.0005916666666666666,0
"""0100100""",0.0012766666666666668,0
"""0100111""",0.0015183333333333336,0
"""0111010""",0.0016092857142857146,0
"""1100001""",0.0002800000000000001,0
"""0111100""",0.0015100000000000003,0
"""0101100""",0.0006416666666666666,0
"""0111110""",0.0017650000000000005,0
"""1000100""",0.00037499999999999995,0
"""0001111""",0.0003900000000000001,0
"""1010100""",0.0031133333333333334,0.0271
"""1110111""",0.0003633333333333334,0
"""0011010""",0.00037500000000000006,0
"""0011100""",0.0014266666666666661,0
"""0100101""",0.000525,0
"""1011001""",0.0014511111111111103,0.0503
"""0000111""",0.000215,0
"""1111111""",0.00046166666666666665,0
"""1011101""",0.0013349999999999992,0
"""0001001""",0.0006016666666666666,0
"""1111100""",0.0006883333333333333,0
"""1110001""",0.0006583333333333331,0
"""1110011""",0.0003819047619047619,0
"""1100100""",0.00026000000000000003,0
"""1000101""",0.00028333333333333335,0
"""1011100""",0.0006527777777777777,0
"""1100101""",0.00013000000000000002,0
"""0111001""",0.00127095238095238,0
"""0010111""",0.0008583333333333329,0
"""0101101""",0.0002666666666666666,0
"""0011110""",0.0007266666666666666,0
"""1110000""",0.00030500000000000004,0
"""0111000""",0.0003659523809523809,0
"""0011011""",0.0005099999999999999,0
"""0010010""",0.00031000000000000005,0
"""1111101""",0.0004166666666666668,0
"""0011000""",0.00022666666666666666,0
"""0001101""",0.00010611111111111112,0
"""1111001""",0.00039000000000000005,0
"""1010000""",0.00017500000000000005,0
"""0000001""",0.000105,0
"""0000000""",3.333333333333333e-05,0
"""0011111""",7.833333333333332e-05,0
