States,RACIPE frequency,Boolean frequency
"""0010101""",0.05136499999999988,0.0954
"""1001011""",0.14821833333333057,0.1953
"""1101011""",0.03332666666666649,0
"""1001010""",0.11110833333333142,0.1269
"""0110101""",0.10628095238095216,0.1296
"""1000010""",0.006659999999999997,0
"""1101110""",0.010404999999999958,0
"""1001000""",0.009316666666666659,0
"""1000011""",0.007891666666666658,0
"""1101010""",0.055239285714286074,0.0985
"""0110100""",0.14676706349206045,0.1845
"""1010101""",0.009618333333333303,0
"""0100110""",0.015286666666666707,0.0858
"""0110000""",0.013841666666666695,0
"""0010100""",0.04419833333333317,0
"""0110001""",0.011788333333333312,0
"""1100010""",0.006674999999999996,0
"""1111010""",0.002906904761904763,0
"""1100000""",0.0004833333333333333,0
"""1100110""",0.006043333333333343,0
"""1001110""",0.010444999999999977,0
"""1011011""",0.00740833333333332,0
"""1010000""",0.0007555555555555552,0
"""1110101""",0.007816666666666645,0
"""1001001""",0.01198999999999998,0
"""0010001""",0.008323333333333316,0
"""0001011""",0.0037933333333333365,0
"""0000100""",0.00035,0
"""1110011""",0.0007033333333333328,0
"""1101001""",0.002293333333333332,0
"""0100100""",0.0017666666666666662,0
"""1011111""",0.0008133333333333333,0
"""1000000""",0.00025,0
"""1011010""",0.00412666666666667,0
"""1100011""",0.002836666666666666,0
"""1000110""",0.0029966666666666657,0
"""0101110""",0.011604999999999959,0
"""1111100""",0.00039666666666666675,0
"""1000111""",0.0005466666666666665,0
"""0001010""",0.003378333333333333,0
"""1001111""",0.006779999999999994,0
"""0010010""",0.000125,0
"""1011000""",0.0008583333333333332,0
"""0001110""",0.003725000000000002,0
"""1001101""",0.0011333333333333334,0
"""0011100""",0.00201,0
"""1110100""",0.0032049999999999995,0
"""1101100""",0.0011166666666666668,0
"""1111101""",0.0013583333333333334,0
"""0110111""",0.000968333333333333,0
"""0101010""",0.006893333333333331,0
"""0011001""",0.0012800000000000003,0
"""0111101""",0.0032683333333333323,0
"""1011001""",0.003001904761904763,0.084
"""0000010""",0.001165,0
"""0111100""",0.002536666666666667,0
"""1101111""",0.00227,0
"""0101000""",0.0006999999999999999,0
"""0110110""",0.007478333333333325,0
"""1000001""",0.00104,0
"""1111110""",0.0017400000000000026,0
"""1010001""",0.0038576190476190524,0
"""0010110""",0.001691666666666667,0
"""1010011""",0.0009688095238095233,0
"""0111011""",0.0003516666666666667,0
"""0010000""",0.016116666666666907,0
"""0110010""",0.0007766666666666665,0
"""1011100""",0.0008366666666666665,0
"""1100101""",0.00028333333333333335,0
"""0101100""",0.001141666666666667,0
"""1111001""",0.0015050000000000005,0
"""0111111""",0.0006133333333333329,0
"""1101101""",0.0004333333333333333,0
"""1101000""",0.0037333333333333363,0
"""0101001""",0.0004166666666666667,0
"""0001100""",0.0003833333333333334,0
"""1100100""",0.0008333333333333332,0
"""0001000""",0.0005,0
"""0000110""",0.0036166666666666678,0
"""0100010""",0.002781666666666665,0
"""0101011""",0.001968333333333333,0
"""1010110""",0.0006683333333333332,0
"""0101111""",0.0010850000000000002,0
"""0100101""",0.0005749999999999999,0
"""0011101""",0.004085000000000003,0
"""1001100""",0.0011500000000000002,0
"""0000101""",0.00035,0
"""0001001""",0.0004333333333333333,0
"""0011110""",0.0011750000000000003,0
"""0100001""",0.0001333333333333333,0
"""0111110""",0.002734999999999997,0
"""0000000""",0.0001333333333333333,0
"""1011101""",0.0026816666666666677,0
"""1010010""",0.00038333333333333334,0
"""1010100""",0.002518333333333333,0
"""0100000""",0.00026333333333333336,0
"""0111010""",0.0009366666666666667,0
"""0010111""",0.0007933333333333332,0
"""1011110""",0.0011833333333333338,0
"""0111001""",0.0009199999999999999,0
"""0001111""",0.0006466666666666665,0
"""1100111""",0.0004333333333333333,0
"""1000100""",0.0004333333333333333,0
"""1111011""",0.0016342857142857153,0
"""1110010""",0.0006142857142857142,0
"""0100111""",0.0008833333333333332,0
"""1110001""",0.0019283333333333327,0
"""0111000""",0.0007133333333333332,0
"""1110110""",0.0016183333333333345,0
"""1000101""",0.0005533333333333331,0
"""1110000""",0.0004583333333333333,0
"""0011010""",0.0002766666666666667,0
"""0011000""",0.0002533333333333334,0
"""1010111""",0.000751666666666666,0
"""0011111""",9.499999999999999e-05,0
"""0000111""",0.0004,0
"""0100011""",0.0003600000000000001,0
"""1100001""",0.00021,0
"""0010011""",0.00010333333333333332,0
"""1111000""",0.00038333333333333345,0
"""1110111""",0.00033500000000000007,0
"""0001101""",0.0003133333333333334,0
"""0000011""",0.00022,0
"""0110011""",0.00014000000000000004,0
"""1111111""",0.00037500000000000006,0
"""0101101""",0.0001333333333333333,0
"""0011011""",0.00021666666666666666,0
"""0000001""",3.333333333333333e-05,0
