d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50
1665,6,1.7893764346482,0.499976896815893,0.781667363891227,0.205227932459272,-0.730763623251212,0.0980495535884858,1.0636339341337,0.15233472077893,1.7893764346482,1.16379300140878,-0.620687306050634,-1.71544528007318,0.954722046645646,0.964485185050986,-0.900708827341674,0.788979153748903,1.7893764346482,0.253389288798054,0.3190497646125,-0.843720211188346,0.500721326614493,0.873570266929275,-0.828403439194635,0.87005008847579,1.7893764346482,0.278398694609216,0.246666197328604,-0.884390930695931,0.60900391129287,0.886049508883604,-0.855446983416487,0.772234368849959,1.7893764346482,0.285513937553413,0.236962633603421,-0.904853929085338,0.652070586742774,0.892940353260448,-0.841931296135036,0.735688877447281,1.7893764346482,0.30429399481844,0.214774658020559,-0.959226373637756,0.724696983601645,0.908091880106544,-0.818259708205069,0.681574377680962
7597,6,0.521805515973338,0.845228410635325,-1.81645041357949,-0.510759322150967,1.10826859516978,1.04300078255083,-0.712356773982878,0.0921683749764751,0.521805515973338,0.893605218282234,-0.36853565570282,0.676826978846045,-0.748635425096987,-0.316773317662541,1.03185254952984,-0.376665603136138,0.521805515973338,0.215196392555098,-1.07089020200248,0.0491792656448281,0.47312700750376,0.398904266099104,0.548536786083271,0.558410671908328,0.521805515973338,0.15796483794914,-0.951945423290984,0.0543396945297143,0.456450310930347,0.406711496601549,0.54770860876626,0.600107723892066,0.521805515973338,0.0695652326568658,-0.985330587079765,0.0898213904083908,0.87312748975047,0.232031910415757,-0.618752240892887,1.23273824760258,0.521805515973338,0.18470955075359,-1.11140198451312,0.0446735180363827,0.480333440428505,0.413418792833501,0.512844137143505,0.602468924127846
