3	1	6.144576	-1.981636	2.842354	6.540877	-9.799821	1.959661	6.722262	2.289527
5	1	6.161827	1.207712	-5.389910	-2.821750	7.049542	5.136041	-1.595336	-0.677413
6	1	7.636604	-1.497844	9.008054	4.689804	-11.891653	4.875901	7.392019	3.148311
8	1	8.377424	-2.040132	5.943798	8.502253	-10.578008	-0.911030	5.122883	-0.628938
13	1	6.172038	1.106471	-3.092688	-3.245690	5.757825	4.806242	2.705533	6.121781
16	1	7.739402	-3.470379	8.738307	6.466489	-17.516946	1.859458	9.055046	4.474912
19	1	7.111476	-7.003888	5.110650	5.241599	-8.880440	-0.777571	4.447444	5.028228
21	1	5.909686	-0.073331	-4.186375	-7.860681	8.382144	4.776177	0.482168	2.598694
23	1	6.869228	-1.823528	6.984720	7.810878	-16.975435	-0.547813	7.468851	1.220747
25	1	3.652652	-5.203831	7.527515	5.852966	-15.296886	4.094628	8.095396	2.393627
29	1	8.467519	-4.076426	5.997083	7.544310	-15.056570	7.897132	5.382909	-5.702129
31	1	5.847810	-8.871692	7.583432	3.879216	-12.423959	-1.433383	3.647689	8.340640
34	1	8.189267	2.253113	-5.023603	-3.343735	7.546059	5.441855	2.728619	0.590479
35	1	6.052543	5.541790	-3.069740	-3.457987	6.789912	7.026998	0.940117	-1.113858
40	1	6.409728	-3.382672	4.680220	6.299156	-12.367204	-1.320398	6.788372	4.601547
44	1	8.537541	1.205210	-3.993288	-2.600507	8.246201	9.264458	0.789397	1.160109
49	1	5.013596	-3.330451	4.895121	8.846921	-13.497863	1.614244	6.479343	0.134518
52	1	3.967474	-4.537191	7.116075	5.878836	-18.237881	-0.834142	6.394770	1.823381
54	1	5.935217	-7.870546	9.737757	6.123946	-18.281695	0.706819	8.203848	3.285614
55	1	5.536737	-8.178123	4.636572	5.942111	-9.088430	0.319652	7.143077	2.014118
57	1	5.740623	-4.600248	5.348803	5.708071	-16.473246	2.132843	6.260624	2.459550
60	1	8.588093	3.517071	1.498194	0.674818	-9.028577	5.713263	7.918853	-3.223990
61	1	5.712918	-3.814005	5.558604	8.084126	-17.726820	-1.708616	8.687878	1.106961
63	1	6.740596	-0.706007	-2.829575	8.255801	-9.847933	1.696434	9.136775	4.807857
64	1	8.433352	1.110659	1.040494	7.920296	-6.751247	0.474793	7.356282	0.635888
70	1	5.759925	1.291969	1.545712	4.643248	-6.752250	2.304992	8.934645	0.624862
77	1	6.922090	-5.862996	6.014727	6.105557	-14.476811	1.640047	5.052043	5.274059
79	1	5.221658	-2.008702	6.394033	6.960954	-9.868993	-1.760350	6.458177	0.891105
81	1	5.921789	-2.586961	8.227737	7.482262	-13.826858	0.325212	7.776682	5.062546
84	1	6.350437	0.978456	-8.972924	-3.504690	7.155419	5.554316	3.734640	4.245473
86	1	6.068871	3.096406	-1.705655	-4.310525	7.117329	6.174887	2.918309	-3.992601
89	1	4.529362	-0.702218	-1.202022	-0.890062	6.359992	6.660071	3.943887	2.828900
93	1	6.326478	2.272183	-2.948408	-5.549000	7.601044	6.250123	-0.388000	-1.421475
98	1	7.373059	3.240757	-2.090724	-8.751873	4.973320	8.540239	-0.488745	1.657530
102	1	6.488804	1.262401	-5.535463	-10.163202	9.054632	9.193925	-1.962070	0.937469
106	1	5.826742	0.315615	-7.711495	-5.689748	5.678685	8.510522	-2.469410	1.881152
107	1	7.226395	1.521539	-2.793001	-7.268604	8.019832	6.976353	0.011129	-0.585702
110	1	3.488346	-3.352692	7.811930	8.285629	-8.130787	1.404271	5.623686	2.979283
113	1	6.826025	-4.797342	4.240437	4.875618	-17.406858	2.255941	7.238027	2.507701
116	1	5.701504	0.758679	-2.260243	-6.422683	6.408092	6.940177	-0.097821	2.175089
119	1	7.945817	1.422684	-4.142423	-3.962877	6.251056	7.162090	5.501634	-4.226685
121	1	7.067993	-4.974724	5.559489	4.876465	-11.768529	0.802764	6.362393	3.446555
123	1	4.221897	-7.001989	6.580551	7.672383	-12.829636	0.677239	7.205661	3.577753
124	1	4.286382	-7.008074	6.594082	6.542752	-8.898709	1.851859	6.371752	-1.635580
132	1	6.443112	1.570913	-0.779793	-1.029627	-6.564028	9.021493	7.569233	-2.149973
135	1	6.200221	-7.354019	6.030815	8.323329	-11.331216	0.683155	5.678619	5.817016
136	1	8.493900	4.762655	-2.154282	-5.583884	5.680200	5.969309	2.354013	2.789302
137	1	6.786089	-7.340059	4.928188	6.795039	-11.196439	2.872593	2.717578	6.371945
139	1	6.493673	-6.214293	6.574843	7.968465	-10.670240	-1.175915	5.125854	5.672461
141	1	6.131462	-10.115077	5.619317	7.496618	-11.298493	4.934257	3.798869	7.384927
142	1	6.611038	-3.923602	7.794998	7.228335	-13.017334	-1.008033	5.055297	3.915091
146	1	6.736516	-3.742389	9.131830	7.963491	-12.553982	2.929687	8.043598	4.740297
147	1	7.770284	2.393733	-6.560892	-5.332222	6.187403	7.059207	1.169131	3.285631
149	1	5.195663	-6.523381	7.166861	6.666685	-16.738544	2.776057	8.056847	0.643223
153	1	7.074778	2.856063	0.706503	-6.282414	6.535869	7.595852	0.122503	1.514320
158	1	3.784191	-7.991348	5.008348	6.415713	-14.363873	2.131199	7.735258	1.065192
159	1	4.081333	-0.149882	0.718756	-5.033894	5.872080	6.914131	0.347258	1.853806
160	1	7.436748	-0.981644	-0.362221	-2.405652	5.373047	6.278899	2.051023	3.448263
162	1	8.982465	2.778526	-4.003819	-3.725352	7.035796	5.622943	-0.589597	4.272143
163	1	4.486835	-3.761013	6.497138	6.887206	-19.867695	0.782679	7.174055	3.221666
164	1	3.890037	-5.384187	4.233748	6.087822	-13.524618	2.035202	6.551277	-0.646490
165	1	7.374618	0.481281	-4.333841	-4.807443	4.987430	8.440921	1.181625	4.024895
167	1	6.557339	-7.783286	6.584715	6.355595	-12.850402	-0.063330	7.027634	4.363760
172	1	6.885200	-2.123661	6.353533	7.470039	-13.462841	3.006516	8.891984	-1.724451
173	1	7.868122	1.522074	-3.320939	-4.592402	5.602077	6.075288	5.271126	-5.749085
177	1	6.868046	0.167818	-2.455231	-3.985045	7.600743	6.704594	-0.528001	5.571758
179	1	8.462950	-6.882372	6.929730	8.977504	-9.603700	1.723411	4.878279	7.025311
181	1	7.033172	3.665485	0.753539	1.877504	-6.031148	6.587529	6.920619	0.425925
185	1	5.020752	-3.563855	-1.823668	0.130523	4.360452	5.129454	1.176266	1.845251
188	1	6.007353	-11.408913	2.196908	5.347313	-11.418894	2.213191	7.512013	6.517864
189	1	9.273766	3.821803	-3.239607	-2.347364	7.187085	8.616630	1.461558	0.652352
198	1	3.717556	-7.910155	4.837676	6.816405	-17.160525	-1.916360	5.040378	5.725830
201	1	4.767094	-8.233780	3.525549	8.333215	-14.547171	-1.500952	6.013287	5.033202
207	1	1.555748	-11.612481	4.025296	5.373645	-14.276721	-1.553278	5.803728	6.436260
208	1	6.767959	-4.562788	7.195117	8.919543	-6.995428	-0.551748	4.677814	4.569438
210	1	7.703147	-0.649595	-1.717755	-1.378417	8.251179	6.563378	-0.504113	3.798821
216	1	5.055724	-5.751809	9.256748	9.009220	-8.270211	1.558875	6.394665	3.745029
219	1	4.188140	-11.906199	6.813866	7.475300	-17.901472	-1.435741	5.764555	6.152242
225	1	3.972312	1.418725	-3.419141	-3.176479	7.835049	6.630291	0.267143	2.505272
227	1	7.376432	-1.021855	-1.354916	-0.118622	6.769664	7.762818	3.657458	4.117990
229	1	5.045574	-10.383785	7.825188	5.705835	-9.902971	0.513665	5.344747	4.825645
230	1	3.661356	-2.292641	6.484116	3.724075	-11.401931	-0.408561	6.709225	3.743337
232	1	0.969658	-8.920550	7.987397	6.807622	-17.185717	1.411100	6.658745	5.870750
234	1	5.812114	-2.142152	8.086075	6.723453	-15.074561	1.238089	7.878624	-4.880444
235	1	7.315289	1.122441	-0.875016	-3.400639	6.346104	8.403979	2.260013	3.161840
240	1	5.595414	1.418198	-4.089892	-2.538388	8.090512	2.841748	2.419839	4.837748
241	1	6.932836	0.963201	-4.503555	-5.226493	5.963740	6.748446	0.904633	2.189972
242	1	6.583427	1.477355	-2.304910	-2.506049	6.472114	6.353952	0.012495	0.512745
247	1	7.298869	3.108844	-1.096905	-2.130448	6.861971	4.677535	-0.508023	-1.338036
253	1	8.493376	2.568756	-2.621556	-8.375624	6.512585	6.836883	-0.335627	-1.142034
265	1	6.723710	-7.115851	7.513111	6.275879	-14.472373	2.647709	6.192943	4.969615
266	1	2.214913	-5.095376	6.456528	7.209575	-13.780064	-0.485139	7.739981	1.389659
270	1	5.340251	-6.684135	3.274980	6.958032	-12.208838	-2.082578	2.939845	7.362534
271	1	4.030400	-8.690928	8.539603	6.908257	-9.520263	1.516348	6.861440	-0.153879
276	1	4.483950	-7.427377	5.014356	5.099340	-16.198171	0.985499	7.494452	-0.749338
277	1	5.706691	-4.780134	7.887394	3.477278	-6.309545	1.111386	1.826063	2.923098
278	1	2.809926	-8.820403	3.066849	4.059277	-11.459619	2.921834	7.013711	1.798106
280	1	4.247773	-3.281964	5.785816	5.542501	-13.984169	2.339283	8.673457	3.554675
282	1	2.705426	-10.030157	7.734045	8.477797	-11.700336	1.040077	5.193991	5.888105
284	1	3.771979	-9.757935	5.995840	8.876459	-9.781870	1.441896	6.857112	5.421166
289	1	9.203750	-0.151616	0.328222	3.662823	3.238597	7.952026	-1.125963	4.056212
291	1	7.000331	-1.900982	4.604282	3.915604	-14.925355	-0.160239	6.262320	0.947061
292	1	5.809168	-0.388241	-1.714092	-4.218931	7.013684	6.538064	-0.720733	5.359520
295	1	8.635942	0.435767	-4.720104	-1.020653	6.608058	7.159187	1.324302	4.880632
297	1	2.742392	-3.551293	6.388521	6.559845	-13.937431	0.486394	5.719676	4.521709
303	1	8.456639	-3.877350	8.677596	6.434948	-15.958636	-0.507478	6.181296	5.663397
305	1	3.577551	-10.105328	8.610851	3.208775	-11.102421	4.760969	4.798657	4.734574
306	1	6.733188	-6.627709	6.969806	7.542971	-10.307024	-0.115857	7.729807	3.983175
307	1	5.445863	-1.017002	6.731248	7.076427	-10.965167	5.476044	7.581828	1.451434
311	1	6.998465	-1.795837	7.255689	6.005709	-10.390545	2.753540	7.732939	1.946345
316	1	6.365131	1.081489	1.823424	-1.990563	5.522836	4.092559	-1.016465	0.864477
317	1	6.767088	-0.561681	3.445545	-4.634371	4.627281	5.940861	4.203882	-1.046648
318	1	4.712351	-6.313884	4.634182	8.106009	-10.231708	-3.550772	6.699301	1.501287
319	1	8.837520	2.669653	-2.419572	-6.914738	6.695201	6.417094	-0.913933	-0.358951
321	1	5.982589	-6.950957	6.397376	6.775409	-13.282146	2.559429	8.226129	1.205778
328	1	0.636097	-15.318139	4.515572	3.998922	-11.421280	1.117180	6.902184	6.025346
329	1	5.136034	-3.691344	5.927733	8.434800	-13.728049	0.871095	7.357265	1.632721
331	1	7.205310	0.159651	1.371151	1.217206	-1.271849	6.523173	8.752876	-5.007585
335	1	7.022238	1.144192	-4.307499	-7.370891	5.641373	2.993615	4.483057	2.067500
336	1	6.910779	2.180985	-4.172899	-7.242433	6.097331	7.725133	0.131995	-1.065142
341	1	7.928772	1.715715	-2.912218	-5.952099	5.909172	7.044083	1.133502	-1.476675
346	1	6.745840	1.020960	-2.677920	-0.188634	8.224781	6.925773	3.165100	4.515564
347	1	6.093788	0.673226	-0.173773	2.306521	1.586836	1.815961	0.035925	1.367081
348	1	6.090384	-4.571423	6.448178	7.749617	-14.982918	1.438371	7.351842	0.491653
349	1	7.363353	5.486139	-0.639670	-9.200629	6.752048	8.024791	3.560700	2.741895
350	1	4.384876	0.408765	5.414791	4.261642	-11.544035	6.491384	6.244375	-1.411151
351	1	5.645206	-9.804546	7.005217	7.797576	-13.755719	-2.410092	6.870228	5.007288
352	1	6.073526	2.619048	-3.020676	-5.670689	6.140711	8.661230	2.792647	0.204064
355	1	7.102130	5.768131	2.663590	-1.646767	7.234894	7.213831	2.129899	-2.301433
358	1	7.569965	-0.077665	2.241509	2.737604	-5.605182	4.622982	6.058361	2.132750
359	1	9.243568	1.615975	-0.817016	-4.681094	6.553191	1.653314	2.550408	6.545134
360	1	6.157172	-0.070962	-2.874805	-6.370891	6.747783	7.361320	3.503909	1.732292
363	1	5.624160	0.979880	-2.488593	-3.984378	9.114964	5.640337	0.745261	3.731078
364	1	5.371208	-5.962890	7.912148	7.954185	-13.590785	0.108244	6.850874	4.923257
365	1	6.603293	-1.218164	7.134723	6.001293	-10.153925	-2.115418	7.121986	-1.993634
367	1	8.721725	-4.241071	6.370658	6.201123	-14.389053	4.434627	8.105388	2.553898
369	1	6.743259	-1.946033	6.070829	6.141280	-15.691783	-0.611896	5.805462	0.390486
371	1	4.552357	-7.115051	7.331578	9.123322	-9.160815	-1.924980	5.537740	3.063675
373	1	6.818327	-1.433291	8.608189	2.663610	-9.666432	1.150077	6.259904	1.183779
374	1	5.642768	-4.999218	7.572098	6.031851	-13.283174	0.544094	6.710318	2.564496
378	1	6.043018	0.140195	-2.512154	-2.886649	8.174462	7.376489	1.011920	3.284886
384	1	6.652284	-0.028973	-4.429567	-10.237191	6.925002	5.051620	0.078353	5.099767
385	1	6.498685	-0.838745	5.444973	4.217538	-9.014573	2.151179	6.744252	2.161409
390	1	5.068397	-4.419651	7.175614	6.832310	-9.566646	2.893319	6.786742	3.293316
396	1	6.891904	-5.745420	5.931811	7.562049	-10.201304	3.541286	5.990487	4.841757
397	1	6.396714	1.393604	-1.389140	-1.013926	7.891595	6.289349	0.874226	0.138244
399	1	7.109771	5.230087	-1.536943	-0.108199	-7.573584	7.347820	6.572596	2.832903
402	1	5.795025	1.104939	-7.384063	-6.685461	5.692553	6.946321	1.593560	1.006766
404	1	6.519211	0.425717	-2.114951	-2.167507	6.369544	8.618126	-0.184319	0.976366
407	1	6.548733	3.083470	-4.035714	-7.829681	5.669782	6.534351	-3.444818	2.019656
408	1	8.344958	-3.235781	5.235161	6.999899	-20.853567	0.953658	6.746092	2.036814
412	1	7.079907	1.900777	-7.485498	-2.008154	6.046476	7.068618	-2.195586	-0.034988
413	1	5.972092	-12.207351	5.198928	4.533144	-15.530197	1.286062	5.920276	2.435040
415	1	6.806194	0.736912	-4.465620	-2.809286	6.140010	5.608510	3.987188	5.104788
420	1	5.967802	-6.552554	5.900873	8.363636	-12.198688	-0.739366	7.118397	1.958824
422	1	7.261555	1.218988	-3.766195	-3.470681	9.167627	5.690869	2.513115	4.727867
423	1	7.950385	4.342939	-4.605175	1.929101	6.521598	6.117854	2.619136	0.314494
425	1	6.643661	-1.908536	7.987955	3.873857	-14.255303	4.957215	6.113783	6.147244
426	1	7.678747	-0.274279	-3.302030	-2.211632	5.736321	6.742895	0.819798	5.757991
428	1	7.353265	-2.460818	7.819153	5.257926	-12.487415	1.171646	7.120760	-2.278559
429	1	6.082280	-2.340538	5.553007	8.075353	-13.013799	-4.216514	6.818304	-0.280125
431	1	5.309328	-1.073042	-1.237299	-0.039862	5.097411	6.188984	0.819720	4.953816
433	1	9.835417	-0.876752	1.825478	-2.182358	7.336526	5.516112	-0.003739	5.184645
435	1	6.155613	-3.942177	5.267351	8.374203	-13.900206	1.429144	5.879841	2.761716
437	1	6.556333	-3.934456	8.947155	2.954804	-8.717661	1.163785	6.839565	5.059970
443	1	7.658314	1.647789	-3.016370	-2.664150	7.668461	7.096854	1.275116	-0.077493
449	1	4.589712	-1.217434	7.638232	8.557004	-13.259525	0.719961	6.810710	-0.752246
452	1	7.352028	-0.699444	7.193347	6.997486	-9.446021	0.802236	8.385023	-5.003829
454	1	8.052897	-4.654882	8.468829	7.706750	-12.525845	5.183101	4.981348	3.509346
455	1	7.903891	-0.090646	-6.527099	-1.526267	6.590744	3.013275	0.212530	2.224579
457	1	7.066915	-1.938455	-0.468460	5.794777	-15.612645	-1.739484	7.068820	5.167631
458	1	4.877604	-5.024596	7.027599	2.926738	-9.196967	0.434861	5.695007	3.750810
459	1	7.356129	0.850493	-0.641646	-4.029117	4.570605	7.716367	0.111260	-0.297875
460	1	7.859930	-4.006523	6.543503	6.499156	-15.488625	3.022993	5.574780	3.626491
463	1	7.284913	2.775573	-5.703319	-4.958806	9.200309	6.085524	1.292718	2.034336
464	1	6.686218	-0.679938	4.373401	1.018143	6.881700	8.559520	1.362660	3.426225
465	1	4.189892	-15.893657	7.058636	6.012112	-14.338431	0.443661	5.459364	5.315354
469	1	2.754793	-0.579250	0.036904	4.955145	-11.773099	0.064942	7.987481	0.622799
471	1	7.751493	2.271095	-5.033767	-3.728441	7.757066	7.023942	1.033912	1.518128
473	1	8.546871	-5.842263	3.457598	5.349402	-21.905367	4.363914	6.517682	2.191190
474	1	6.363474	-2.798669	8.392189	7.826788	-9.513573	0.778993	7.550146	2.338186
475	1	6.469792	1.795895	-1.637257	-6.836894	7.728359	3.175661	1.393259	3.325583
476	1	6.033834	-9.577097	6.992014	4.000029	-7.787821	-2.948165	4.086070	6.281511
477	1	6.101150	-6.736331	8.905639	6.856000	-10.710527	2.221784	5.972914	4.251880
481	1	1.618376	0.579138	0.661210	-5.128265	5.843355	7.989768	3.777481	0.285880
482	1	6.952448	-4.057036	5.570343	5.634748	-14.900248	0.935625	7.667978	2.920039
484	1	6.817539	0.785021	-1.270743	-5.571755	6.644653	8.203043	3.370090	-0.952516
485	1	6.151065	-0.125335	0.567468	1.013115	7.908349	4.256377	1.413589	7.345293
487	1	5.528035	-4.420003	6.724180	6.143706	-11.478017	0.581000	5.327880	0.102040
488	1	9.109153	1.203108	-0.021515	-3.173013	6.513672	6.951306	4.196628	2.505526
494	1	5.862991	-10.429399	6.168313	5.880362	-15.106757	1.924077	7.607661	5.871044
495	1	7.131686	-2.297566	6.011126	4.032840	-16.794811	1.278128	8.802012	-1.010177
497	1	1.467984	0.084428	-5.057589	4.848197	-8.273093	-1.538800	5.871133	-0.292135
499	1	8.080478	-0.409944	-4.180664	-5.297523	6.881977	8.243053	1.403591	5.866133
503	1	5.978977	0.152246	-2.696484	1.423334	6.424743	4.252805	3.058802	4.425396
504	1	8.867817	1.183133	-7.448227	-0.486714	7.657854	7.642284	1.738866	2.702936
506	1	3.624009	-2.735864	5.676716	4.644820	-11.031871	5.505908	5.899247	4.650237
509	1	5.462300	-8.466717	4.712652	4.872305	-10.253258	1.457984	7.571165	2.603041
512	1	2.736955	-0.904777	1.162520	-3.496890	6.883362	9.725531	-2.548872	0.243488
517	1	5.464287	2.561385	-6.061203	-5.897588	6.869875	6.993757	5.612005	-1.986735
521	1	7.021637	3.593838	2.269050	-0.007327	-11.567397	5.329628	6.898506	-2.412729
524	1	5.952287	-6.089236	7.105812	7.086998	-9.536732	3.896466	2.128627	7.744725
528	1	6.588386	-3.308663	5.830535	6.928489	-15.156755	4.140254	6.991528	-0.218269
529	1	7.421408	2.837674	-1.231012	-3.738920	5.159598	8.037731	2.737851	0.424486
531	1	6.667734	1.034958	-0.449425	3.613126	-12.285545	4.751920	7.837700	-4.376751
534	1	7.028485	-1.657823	9.134959	7.197801	-20.097428	3.205859	7.012709	0.356303
535	1	8.737039	-0.886932	-0.081894	-0.688889	6.874639	3.489148	0.426750	5.397616
542	1	4.582171	1.263823	-4.880629	-2.803170	5.466567	6.873268	-1.553045	1.780584
543	1	5.743558	0.516280	5.801478	0.725954	-4.155207	5.963052	7.050672	-2.996929
548	1	5.313278	0.324317	-2.880892	1.147506	5.422724	7.244334	5.312428	0.003356
549	1	5.160474	-2.152970	6.341190	6.702093	-13.147434	1.886258	7.069544	-3.543998
551	1	5.015772	-1.664866	2.495208	-0.392976	-7.530147	7.308557	7.400044	-2.381028
552	1	6.524981	-10.998630	7.315945	5.938681	-16.245199	-0.304996	5.544350	4.895654
555	1	6.691690	-0.813958	6.388131	3.169736	-8.594270	4.372755	9.028548	-0.404085
559	1	4.708985	-3.632667	7.077149	7.113820	-13.384488	-3.395763	9.578208	0.933742
561	1	6.923025	0.272035	-7.064645	-4.300576	6.603102	7.039775	-0.131456	-1.498167
563	1	5.417001	1.263317	2.145403	0.242263	-2.266500	6.616398	9.113591	-2.375673
566	1	6.894831	-0.268056	-2.549851	-8.337871	7.648779	2.762446	-0.607199	4.490381
573	1	5.131784	0.096858	-0.597166	3.489740	-6.573781	5.805516	4.847699	1.402446
578	1	7.452939	2.095978	0.310368	-3.403496	5.624708	7.247199	1.954281	1.698660
582	1	7.214362	4.092777	-7.079518	-6.633063	6.997546	5.462326	-0.256888	0.856632
583	1	6.048991	-8.929946	7.044129	4.861355	-12.233324	1.420871	5.923885	5.832987
587	1	8.496962	-0.581883	3.705013	-6.062540	6.224732	6.368564	1.853990	2.277605
589	1	5.780718	0.747082	-0.730012	-5.484215	6.681554	6.055899	2.361688	4.116963
591	1	6.150910	3.583483	-3.834101	-4.807915	6.237718	5.951810	1.911217	-1.376387
595	1	7.129182	-1.863661	8.166339	1.946635	-12.520495	6.915218	6.909271	-3.527604
602	1	6.595778	-0.864022	0.072164	0.220882	5.263111	5.596545	0.909157	3.785411
607	1	5.903381	-2.852232	2.817755	6.230559	-15.714459	1.688749	7.328951	5.401666
608	1	3.527871	-6.211257	4.926450	6.535654	-7.640063	1.725852	4.107742	5.453879
615	1	6.704641	-2.124642	6.471734	5.893703	-9.416567	1.897554	5.871249	1.425731
618	1	4.427183	-7.022663	8.069933	5.392017	-12.179316	-0.602229	6.572524	1.625303
620	1	6.670388	1.521194	-1.342444	0.719547	-5.289331	4.573481	6.971288	0.847448
625	1	4.352709	-7.400671	6.496218	4.410106	-9.426371	5.137361	5.788593	3.673379
642	1	5.527142	-10.668140	5.661786	6.156696	-6.915946	0.420390	3.130638	4.674381
643	1	7.297047	1.936523	-3.479131	-2.696368	5.947415	7.588530	-0.725421	-1.373001
647	1	8.831596	3.583969	-4.706833	-6.003054	7.001365	7.740900	2.922988	-0.969112
648	1	6.405696	-1.407428	-2.892017	0.945202	6.662937	3.135683	1.805011	7.869784
654	1	6.602786	3.448640	0.380010	5.868840	-10.408628	1.430109	9.408233	2.849218
658	1	6.766575	2.297838	0.743512	-0.352861	-5.432855	4.417881	7.746344	-1.633038
660	1	6.356356	-2.012550	-2.818232	-3.822654	3.870309	5.983995	0.584878	4.190080
