States,RACIPE frequency,Boolean frequency
"""00101""",0.12978333333333283,0
"""01010""",0.12597499999999975,0
"""10001""",0.007333333333333333,0
"""10101""",0.13019166666666623,0
"""00010""",0.0575916666666668,0
"""11010""",0.12782499999999958,0
"""01110""",0.008374999999999997,0
"""01011""",0.02648333333333331,0
"""10010""",0.05740000000000009,0.39176829268292684
"""01101""",0.06820000000000008,0.38871951219512196
"""00000""",0.0016666666666666663,0
"""10011""",0.01611666666666667,0.10899390243902439
"""01100""",0.010766666666666664,0.11051829268292683
"""11101""",0.06705000000000012,0
"""00100""",0.024066666666666684,0
"""11100""",0.01303333333333334,0
"""00001""",0.007666666666666665,0
"""10100""",0.021750000000000016,0
"""11011""",0.029183333333333297,0
"""00011""",0.016408333333333344,0
"""00111""",0.004216666666666671,0
"""11110""",0.008991666666666662,0
"""00110""",0.006000000000000004,0
"""01111""",0.003483333333333335,0
"""01001""",0.006983333333333333,0
"""10000""",0.0012,0
"""11001""",0.006833333333333328,0
"""10110""",0.006200000000000003,0
"""01000""",0.001933333333333333,0
"""11111""",0.0030916666666666653,0
"""10111""",0.0037000000000000036,0
"""11000""",0.0005,0
