States,Boolean frequency,RACIPE frequency
"""0110""",0.03496111111111129,0
"""1011""",0.18757440476190249,0.5017
"""0111""",0.07620972222222253,0
"""1000""",0.04856222222222243,0
"""0010""",0.012546666666666649,0
"""1100""",0.06310888888888924,0
"""0000""",0.049443611111111195,0
"""1110""",0.014720793650793595,0
"""0100""",0.1701395634920622,0.4983
"""0011""",0.07721000000000028,0
"""1010""",0.012817777777777732,0
"""0101""",0.03441000000000011,0
"""1111""",0.08601746031746092,0
"""1101""",0.02533916666666661,0
"""1001""",0.07689861111111154,0
"""0001""",0.03004000000000015,0
