States,Boolean frequency,RACIPE frequency
"""1010""",0.17431333333333154,0.2519
"""1001""",0.09277166666666714,0.2434
"""1101""",0.04064833333333347,0
"""1000""",0.018118333333333327,0
"""0110""",0.08096960317460196,0.2378
"""0001""",0.1100387301587293,0
"""1110""",0.11831999999999719,0
"""1011""",0.041075000000000056,0
"""0101""",0.20142333333333146,0.2669
"""0100""",0.02749666666666674,0
"""1100""",0.010776666666666624,0
"""0000""",0.013236666666666673,0
"""0011""",0.015421666666666662,0
"""0111""",0.024061666666666662,0
"""0010""",0.028041666666666725,0
"""1111""",0.015586666666666608,0
