818143,195322,523836,980940,253927,1044054,471038,317055,729071,621813,715387,376315,597503,785862,606191,769531,344061,1014510,480926,WT,186879,208895,491055,204799,359335,110079,229340,999119,718710,710271,679909,1035218,228861,294783,618367,344047,98175,679678,802783,875867,453358,1043961,778177,778214,606175,522029,912371,479214,780091,980463,818979,474847,368567,344031,1035747,114623,970741,712317,736759,958142,474367,519886,310271,517943,829246,979768,850909,686775,979391,97791,290495,196381,976502,130301,867807,1027557,355839
0.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.5897502724720209,0.36950040930358835,1.0,0.9999999999999999,0.5786390882263821,1.0,0.48717953043492035,0.6152637295031268,0.6900364360771672,1.0,1.0,0.47284192692375093,1.0,0.6424511484465619,1.0,0.5721436182965375,1.0,0.7049502648363686,1.0,0.39787753940267684,1.0,1.0,1.0,1.0,1.0,0.4728486464314443,0.614829124662954,0.5017277804928371,0.4728496122037209,1.0,0.274225964779785,1.0,1.0,0.9999999999999999,1.0,1.0,0.28400518664156527,1.0,0.8518518177142052,1.0,1.0,1.0,1.0,0.2468932870105527,1.0,0.2692124520128193,1.0,1.0,0.9999999999999999,1.0,0.380992048373553,1.0,0.46139819988097563,1.0,0.42453127594750084,1.0,1.0,1.0,0.6433355556233049,1.0,1.0,0.4728326450516308,1.0,1.0,1.0,0.4256318547732757,0.6941660704407655,1.0,1.0
1.0,0.0,1.0,1.0,1.0,0.8203566144013638,0.7824044708736156,1.0,0.9256655091810806,1.0,0.6682997814749332,0.8956233083427374,1.0,0.538483541381121,0.8958131266013392,0.6939705283667152,0.8998361472550558,0.7594410554393618,1.0,1.0,0.7234092256227078,1.0,1.0,1.0,1.0,0.9020483244715753,1.0,0.9999999999999999,1.0,1.0,1.0,0.8803267877449716,0.8462935518642427,1.0,1.0,1.0,1.0,0.7018690433193164,1.0,1.0,0.6089611031005527,1.0,0.8032509886209589,0.740632372310394,1.0,1.0,1.0,0.7649381851315276,1.0,1.0,1.0,1.0,1.0,1.0,0.9173254077864488,1.0,0.5478388291407295,0.5826926059631651,1.0,1.0,1.0,0.857286546831276,0.9085241965962201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9117690336609854,1.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.6710736572294569,1.0,1.0,1.0,0.5889235870162292,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.8728214891852393,1.0,0.39083185381944885,1.0,1.0,1.0,1.0,0.44523841871276293,0.6123243856276941,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.0,0.8079610434896579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7245280337564157,0.9999999999999999,1.0,1.0,0.8150785757981818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7725964770235874,0.8664599785015501,1.0,1.0,1.0,1.0,1.0,0.46191126522865994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.6281998163842001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9999999999999999,1.0,1.0,0.8079610434896579,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.5777348555590542,0.9999999999999998,1.0,1.0,0.3266090287702018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.13508837102254312,0.5889952612122822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6900529975605965,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.8593891673916552,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
1.0,0.8203566144013638,1.0,1.0,1.0,0.0,0.3833833949291747,1.0,1.0,1.0,0.23151488985544172,1.0,1.0,1.0,1.0,0.9999999999999999,0.9205414457230701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49865485194497566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7555372490929009,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.7824044708736156,1.0,1.0,1.0,0.3833833949291747,0.0,1.0,1.0,1.0,0.5026781637682594,0.7303333892881252,1.0,0.8591468634848608,1.0,0.9999999999999999,0.9349234403246297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.6379924089514986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40360647563152696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7640682722209127,1.0,0.711772951211161,1.0,1.0,1.0,1.0,1.0,0.7473640911905235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24640192829751273,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.5709238023220411,3.0407077985408586e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901401665050964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5897502724720209,0.9256655091810806,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8476006121478443,1.0,1.0,0.03237798267546453,0.9341142524623105,0.25723823910261245,0.49527720369835165,0.6036040261865202,0.8914541444329604,1.0,0.27821325838792726,1.0,0.05442126192574269,1.0,0.032677942532185714,1.0,0.13706976059496018,1.0,0.7520806564878431,1.0,1.0,1.0,1.0,1.0,0.27820975353262306,0.040523938794668125,0.3231516081988635,0.27820949817047036,1.0,0.38754073274306866,1.0,1.0,1.0,0.9344520259147694,1.0,0.40298742165416146,1.0,0.45516673736439495,0.8936609742359525,1.0,1.0,1.0,0.368434160165902,1.0,0.41464407151490446,1.0,1.0,1.0,1.0,0.33404117400210886,1.0,1.0,1.0,0.4715214038628289,1.0,1.0,1.0,0.7559073155453024,1.0,1.0,0.2782491338726828,1.0,1.0,1.0,0.7949647817113713,1.0,1.0,1.0
