States,Boolean frequency,RACIPE frequency
"""1001""",0.13943194444443988,0.0944
"""1101""",0.09271746031746114,0.2375
"""1000""",0.02344702380952371,0
"""0001""",0.13449019841269388,0.1621
"""0111""",0.026534285714285778,0
"""1110""",0.08536119047619245,0.1649
"""0110""",0.104645634920635,0.0939
"""0101""",0.0620482539682551,0
"""1100""",0.025229682539682417,0
"""1010""",0.042416666666667234,0
"""0010""",0.06427694444444536,0.2472
"""1011""",0.05021309523809593,0
"""0011""",0.03300488095238155,0
"""1111""",0.049055238095239255,0
"""0100""",0.03126250000000096,0
"""0000""",0.03586500000000066,0
