States,Boolean frequency,RACIPE frequency
"""0101""",0.035926666666666655,0
"""1100""",0.11783055555555477,0.2388
"""1111""",0.059577777777777945,0
"""0100""",0.14124166666666604,0.1348
"""0011""",0.14922499999999497,0.2459
"""1011""",0.16837777777777704,0.1367
"""1010""",0.02161666666666668,0
"""1000""",0.06588333333333359,0.124
"""0001""",0.017575000000000004,0
"""0111""",0.0852083333333335,0.1198
"""1001""",0.021186666666666673,0
"""0000""",0.03971666666666662,0
"""0110""",0.021925000000000007,0
"""1110""",0.023172222222222247,0
"""0010""",0.00958333333333333,0
"""1101""",0.027053333333333315,0
