States,Boolean frequency,RACIPE frequency
"""0000""",0.013779999999999999,0
"""0110""",0.15391583333333092,0.1519
"""0010""",0.24999150793651137,0.25
"""1101""",0.1992992857142827,0.2604
"""1010""",0.030195555555555417,0.0889
"""0111""",0.01901500000000004,0
"""1000""",0.0207416666666667,0
"""1001""",0.16562551587301383,0.1597
"""0001""",0.014742063492063511,0
"""0100""",0.014580000000000006,0
"""1100""",0.026420000000000086,0
"""1110""",0.03701999999999982,0
"""0101""",0.03192023809523781,0.0891
"""1111""",0.009679999999999982,0
"""0011""",0.01104666666666666,0
"""1011""",0.00562666666666667,0
