States,Boolean frequency,RACIPE frequency
"""1010""",0.10023944444444492,0.0933
"""1101""",0.14247416666666457,0.2669
"""1001""",0.15467055555555406,0.1474
"""0010""",0.14410055555555412,0.2545
"""0101""",0.08692095238095299,0.0932
"""0110""",0.1366869047619018,0.1447
"""0001""",0.04468944444444444,0
"""0100""",0.029418333333333133,0
"""1110""",0.04165083333333351,0
"""0000""",0.01933722222222221,0
"""1000""",0.03399777777777781,0
"""0111""",0.018877142857142818,0
"""1111""",0.015119999999999962,0
"""1100""",0.017846666666666667,0
"""1011""",0.014089999999999972,0
"""0011""",0.010179999999999988,0
