States,Boolean frequency,RACIPE frequency
"""1111""",0.06541000000000011,0
"""1000""",0.09799500000000025,0.5015
"""1101""",0.0417800000000002,0
"""0111""",0.12566499999999978,0.4985
"""0110""",0.06646000000000031,0
"""0011""",0.04657000000000001,0
"""0000""",0.049230000000000176,0
"""0100""",0.06018285714285744,0
"""0101""",0.0659000000000001,0
"""1110""",0.036070000000000275,0
"""1010""",0.0445400000000001,0
"""1001""",0.10944999999999873,0
"""0010""",0.029190000000000122,0
"""1011""",0.07125000000000015,0
"""1100""",0.0397271428571431,0
"""0001""",0.058280000000000026,0
