States,Boolean frequency,RACIPE frequency
"""0110""",0.2647933333333388,0.2754
"""1010""",0.024410833333333368,0.1378
"""0100""",0.02388500000000002,0
"""1001""",0.25291682539683014,0.2682
"""0001""",0.07834166666666728,0.0914
"""0101""",0.07029238095238154,0.1368
"""1110""",0.06548940476190551,0.0904
"""0000""",0.01147194444444443,0
"""0111""",0.029109999999999987,0
"""1000""",0.06212039682539726,0
"""0011""",0.015433333333333315,0
"""0010""",0.018468611111111144,0
"""1111""",0.011211666666666639,0
"""1011""",0.022261904761904712,0
"""1100""",0.023462222222222384,0
"""1101""",0.030930476190476123,0
