States,Boolean frequency,RACIPE frequency
"""0111""",0.24283750000000082,0.2825
"""1001""",0.1257590476190474,0
"""1000""",0.2363427777777775,0.2994
"""0101""",0.07096777777777788,0
"""1110""",0.012617499999999969,0
"""1010""",0.0162322222222222,0
"""0001""",0.027270952380952423,0
"""0011""",0.06688666666666682,0.206
"""0110""",0.04518916666666666,0
"""1100""",0.07195638888888921,0.2121
"""1101""",0.023592222222222226,0
"""0010""",0.007553333333333332,0
"""0100""",0.01956777777777777,0
"""1111""",0.014453333333333342,0
"""0000""",0.008356666666666658,0
"""1011""",0.017116666666666662,0
