States,RACIPE frequency,Boolean frequency
"""01111000""",0.19136666666666483,0
"""11111000""",0.19845833333333124,0
"""10000111""",0.15503333333333186,0
"""01100111""",0.0027083333333333326,0
"""01000111""",0.02000833333333338,0
"""10000101""",0.012566666666666663,0
"""10110100""",0.0001,0
"""00000111""",0.15060833333333204,0
"""00101101""",0.00021666666666666666,0
"""00111000""",0.015858333333333353,0
"""11000111""",0.019158333333333367,0
"""10010111""",0.011291666666666662,0
"""00000100""",0.0002666666666666667,0
"""00000110""",0.004550000000000003,0
"""00100111""",0.00496666666666667,0
"""11110000""",0.0014000000000000002,0
"""01111110""",0.0012833333333333338,0
"""10000011""",0.011583333333333324,0
"""00010111""",0.010033333333333326,0
"""00000101""",0.012966666666666668,0
"""10011101""",0.0002,0
"""01100101""",0.00023333333333333336,0
"""01111011""",0.0002333333333333333,0
"""10001101""",0.0006333333333333333,0
"""01000011""",0.0017833333333333332,0
"""00000011""",0.010183333333333327,0
"""11011000""",0.00956666666666666,0
"""11000101""",0.0024333333333333334,0
"""11001111""",0.0020666666666666654,0
"""00011000""",0.0012833333333333334,0
"""00111100""",0.0004833333333333333,0
"""10000110""",0.00506666666666667,0
"""11111110""",0.001941666666666666,0
"""01111010""",0.002441666666666666,0
"""11000110""",0.0018666666666666658,0
"""11111001""",0.003800000000000003,0
"""10111000""",0.014800000000000025,0
"""01111001""",0.004191666666666671,0
"""10000100""",0.00055,0
"""00010101""",0.00075,0
"""00001111""",0.004425000000000002,0
"""11111101""",0.0009,0
"""01101001""",0.0004166666666666667,0
"""10100111""",0.005733333333333337,0
"""01011000""",0.00834999999999999,0
"""10110000""",0.00018333333333333334,0
"""11000011""",0.00135,0
"""10010101""",0.0015333333333333334,0
"""10111100""",0.00023333333333333336,0
"""11111111""",0.001091666666666667,0
"""10111101""",0.00035000000000000005,0
"""10100110""",0.0003333333333333333,0
"""00001000""",0.0001,0
"""11010111""",0.003800000000000001,0
"""00101000""",0.00038333333333333334,0
"""01001111""",0.0021833333333333327,0
"""01100110""",0.00030000000000000003,0
"""01101100""",0.0002666666666666667,0
"""11100111""",0.0025833333333333316,0
"""10001111""",0.005633333333333337,0
"""11011001""",0.0004833333333333333,0
"""10011000""",0.0012833333333333334,0
"""11110111""",0.0010666666666666667,0
"""10110111""",0.0010083333333333335,0
"""10100101""",0.0006499999999999999,0
"""01111100""",0.0041750000000000025,0
