States,Boolean frequency,RACIPE frequency
"""0100""",0.0732600000000001,0
"""0110""",0.24663499999999672,0.5082
"""1001""",0.30151333333333447,0.4918
"""0010""",0.027889999999999998,0
"""0111""",0.08483333333333348,0
"""0101""",0.03671666666666663,0
"""1011""",0.04794999999999996,0
"""1000""",0.06829333333333341,0
"""1101""",0.037599999999999925,0
"""0011""",0.01138333333333333,0
"""0001""",0.009,0
"""0000""",0.008249999999999999,0
"""1110""",0.013058333333333332,0
"""1100""",0.015816666666666677,0
"""1010""",0.014766666666666683,0
"""1111""",0.010233333333333325,0
