States,Boolean frequency,RACIPE frequency
"""0000""",0.04508333333333333,0
"""0011""",0.11608333333333333,0.3202
"""0111""",0.1118233333333332,0.1752
"""1010""",0.031253333333333334,0
"""1110""",0.028393333333333347,0
"""1000""",0.11293666666666663,0.1751
"""1100""",0.07979333333333338,0.3295
"""0101""",0.07649333333333336,0
"""1001""",0.05275,0
"""0100""",0.04730000000000001,0
"""1101""",0.07332000000000001,0
"""1011""",0.06639000000000002,0
"""1111""",0.06059000000000001,0
"""0001""",0.0546,0
"""0010""",0.019529999999999995,0
"""0110""",0.02365999999999999,0
