States,Boolean frequency,RACIPE frequency
"""0010""",0.20205845238094935,0.1448
"""1101""",0.1831748412698388,0.1525
"""0110""",0.20230376984126708,0.2534
"""1010""",0.026969047619047625,0
"""0001""",0.027695833333333378,0.0986
"""1000""",0.01926666666666668,0
"""0011""",0.019694166666666717,0
"""1001""",0.18566555555555306,0.2593
"""1111""",0.00938833333333333,0
"""1110""",0.032163333333333224,0.0914
"""1100""",0.026167222222222272,0
"""0100""",0.012694444444444427,0
"""0000""",0.014713333333333339,0
"""0111""",0.012826666666666646,0
"""0101""",0.019800000000000064,0
"""1011""",0.0054183333333333375,0
