States,Boolean frequency,RACIPE frequency
"""0010""",0.1730927777777755,0.1486
"""1001""",0.1323063888888864,0.2545
"""1101""",0.1711624999999974,0.1537
"""0011""",0.01663833333333333,0
"""0110""",0.12474083333333187,0.2597
"""0111""",0.009094404761904741,0
"""0101""",0.03617059523809529,0
"""1110""",0.09953527777777836,0.0902
"""1100""",0.04515000000000081,0
"""1011""",0.011080833333333295,0
"""0001""",0.07817444444444521,0.0933
"""0100""",0.018235,0
"""1010""",0.04201999999999994,0
"""0000""",0.021544444444444446,0
"""1000""",0.015270000000000002,0
"""1111""",0.01508416666666665,0
