States,Boolean frequency,RACIPE frequency
"""0001""",0.15685444444444166,0.1841
"""0100""",0.033931666666666575,0
"""0000""",0.016450000000000017,0
"""0101""",0.23425666666667386,0.155
"""1001""",0.059313888888889395,0.1523
"""1110""",0.13698583333332848,0.1848
"""1010""",0.19243166666666078,0.1529
"""0011""",0.014001666666666676,0
"""1011""",0.04202999999999962,0
"""0010""",0.0059083333333333375,0
"""1111""",0.011243333333333291,0
"""0110""",0.03416833333333322,0.1709
"""0111""",0.03135499999999994,0
"""1100""",0.006659166666666664,0
"""1000""",0.01300166666666666,0
"""1101""",0.020108333333333398,0
