States,Boolean frequency,RACIPE frequency
"""1000""",0.07324000000000054,0
"""1111""",0.0433300000000004,0
"""1011""",0.07859000000000037,0
"""0010""",0.026710000000000105,0
"""1110""",0.03834333333333387,0
"""1100""",0.10186000000000069,0.4978
"""0101""",0.06455249999999904,0
"""1001""",0.0779450000000003,0
"""0011""",0.1285949999999993,0.5022
"""1101""",0.05337000000000031,0
"""0110""",0.037166666666667035,0
"""0000""",0.031690000000000135,0
"""0001""",0.06148750000000014,0
"""1010""",0.030860000000000287,0
"""0111""",0.0980300000000003,0
"""0100""",0.06923000000000037,0
