States,Boolean frequency,RACIPE frequency
"""1001""",0.0529326190476192,0
"""0111""",0.19611666666666427,0.2673
"""1100""",0.1060583333333326,0
"""0011""",0.1110466666666651,0
"""0100""",0.07855500000000042,0.2445
"""1011""",0.10634333333333158,0.2327
"""0101""",0.020961666666666677,0
"""1000""",0.16519833333333148,0.2555
"""1111""",0.0440566666666668,0
"""0000""",0.035639047619047626,0
"""1101""",0.019811666666666675,0
"""1010""",0.013276666666666666,0
"""0001""",0.014450000000000003,0
"""0110""",0.016023333333333344,0
"""1110""",0.016083333333333324,0
"""0010""",0.003446666666666668,0
