States,Boolean frequency,RACIPE frequency
"""1001""",0.1909319444444417,0.2598
"""0010""",0.2047748412698382,0.1464
"""0110""",0.19289623015872742,0.2536
"""1101""",0.17618404761904438,0.1527
"""0111""",0.01504000000000002,0
"""1100""",0.023880000000000054,0
"""1010""",0.031106666666666637,0
"""1110""",0.0325273809523809,0.0934
"""0001""",0.02971988095238081,0.0941
"""1000""",0.020191666666666695,0
"""0101""",0.020929960317460375,0
"""0100""",0.014688333333333258,0
"""1011""",0.00701333333333332,0
"""0000""",0.015315833333333341,0
"""0011""",0.01887250000000005,0
"""1111""",0.009027380952380941,0
