States,Boolean frequency,RACIPE frequency
"""1000""",0.0664209523809529,0
"""1001""",0.2576188888888934,0.2651
"""0100""",0.023551666666666686,0
"""0110""",0.25795242063492624,0.2654
"""1110""",0.06299273809523881,0.0998
"""1101""",0.030841150793650764,0
"""0011""",0.01485416666666666,0
"""0101""",0.0718208333333339,0.1398
"""0010""",0.01981095238095241,0
"""1011""",0.02615849206349219,0
"""0000""",0.008093333333333324,0
"""0001""",0.0750291666666672,0.0919
"""1010""",0.024140952380952402,0.138
"""0111""",0.02979916666666668,0
"""1100""",0.020898333333333376,0
"""1111""",0.010016785714285683,0
