Keap1-NRF2_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.4163922600268715,-0.15772820890655417,-0.4424124314115651,0.42555391014348254,-0.3840824674130395,0.4269180162007931,-0.3084390390818227,0.001197012246009372
0.13226325136990388,-0.8328826443768867,0.05897335437935458,0.09829269111081736,-0.054862184846169025,-0.17134625755980434,0.4863293382628452,-0.08238931253047041
E-cad-NRF2_2-1
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.3975869150519229,-0.31141997010398886,-0.40626464348583197,0.4034916640705333,-0.37120517102732953,0.3900184707326512,0.3565987937383568,0.003921412134931571
0.010769101958083088,0.014487723304649092,-0.0028402905495000467,0.0046799391521182305,0.006915268481747531,0.008568565061554885,0.000935073117870851,-0.9997609952525983
ZEB-ZEB_1-2
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
-0.4405649318507315,0.3018758523289915,0.4094381600800714,-0.4553839435269572,0.42429922699684836,-0.3852930305746926,-0.10599056857382844,0.006694295028633164
0.025505591257183012,0.37886173832201314,-0.17106583916175658,-0.0002668027254992519,0.05875113485680766,0.3773293171833566,-0.8246805669380181,-0.02495012224822481
ZEB-miR34_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.2954453984254375,-0.23763175497728933,-0.4764808536482912,0.4887511779922396,-0.4443111455276327,0.4332589469775375,0.07206887929647363,-0.0034373178833423173
0.4283193482784743,-0.5045344791954113,0.22701753316839682,-0.04064466421947856,0.01437770581747477,-0.360957821638201,0.6147217348227537,-0.02045647594469626
miR200-Keap1_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
-0.46592463154117925,0.20115759202040384,0.48524744347529486,-0.4671041026425357,-0.4793755390739943,0.05528402545502626,0.2361995999939824,0.012290436146068192
-0.14764997882596442,0.6544934882132157,-0.020236120510675557,-0.1327307742263292,0.18596648212481806,-0.3560383219698881,-0.6056643410748553,-0.06028835214611329
ZEB-miR200_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.4782941434785711,-0.32095071041377965,-0.4689991616299494,0.3895177202968053,-0.34279859236945387,0.4226934524584888,0.018615662213937827,-0.003730040583583933
0.12720405417606784,0.24696168882217576,-0.23337807084018,-0.2843278605411387,0.36538289229954446,0.3746982575741887,-0.7163849149034697,0.02026346739135151
SNAIL-miR34_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.4453334015410362,-0.22461239465396657,-0.450556783504924,0.4398798575599604,-0.3975145468546694,0.44349863815149854,-0.004711843272045835,-0.0008190971246194457
0.16380926149746694,0.4691033568331671,-0.08921470902463555,-0.0534934072582167,0.1662013072084757,0.17563562769552918,-0.8259829991896467,-0.039611795527734396
SNAIL-ZEB_1-2
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.4477622738563714,-0.19578010484337124,-0.4249037190863141,0.4635458214248197,-0.4094443692276972,0.4431750014268715,-0.041275599926698076,0.0029578832660374986
0.08490815381091316,-0.5338338971636118,0.31735813913597327,0.11557712059682337,-0.22770890869297028,-0.2854880129889278,0.6784449995791139,0.009764541044964664
miR34-SNAIL_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
-0.168846491872564,0.41489573296897775,-0.46519210971074715,0.45898919169654445,-0.4180245142404877,0.44248211176226593,0.04149393785716976,0.004577695992013241
-0.5936296107304061,0.07376436008418638,0.16782906604608466,0.0024794690973054456,-0.08954266725342544,-0.27504226549331684,0.7267573170912035,0.04634248867264381
SNAIL-SNAIL_2-0
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.43763891666407695,-0.33327133434049805,-0.4305969076424031,0.44250736092035964,-0.3934800599203812,0.3974330315133637,0.05823862941231674,0.002150567232421285
0.0179444854359602,0.3946685844264136,-0.18417444644281275,0.012975768796272675,0.09312908307018003,0.31236227555523444,-0.8371268466574412,-0.05292949945684447
WT
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.4377021715910249,-0.2626082846347991,-0.44428345746296044,0.44521887740117727,-0.40516730665543726,0.4226952090978485,0.03184558275449757,-0.0003621303542206613
-0.018694513247689042,-0.4530044830714585,0.15886142235473516,-0.009502194593476737,-0.11054235642265638,-0.2536921974846894,0.8317139764584524,0.027977276717274974
ZEB-miR200_2-1
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.45573115133953235,-0.15351118717943454,-0.4938477008105785,-0.30180250984104545,0.21033401944312702,0.5135148944817107,-0.3538880951578695,-0.024462135702496824
0.33434309169264326,-0.4507660974532722,-0.2192615632419431,0.44759254464826553,-0.5122697217403315,0.10878562313192433,0.40258105121641025,0.01684698410738813
miR200-ZEB_2-1
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
-0.46750835425005505,0.29083125488963524,0.39664797065917,-0.4707140537335308,0.3898858268088057,-0.4065356876719579,-0.023620574608343776,0.010565606149609667
0.013463707141865029,-0.397339550102883,0.3599847808507078,0.08319116461477913,-0.29837399634614564,-0.3717969606191918,0.6910286898996874,-0.02548580613251197
NRF2-SNAIL_2-1
miR34,SNAIL,ZEB,miR200,E-cad,NRF2,Keap1,I
0.43149858560422527,-0.277040814720275,-0.44688878311887376,0.44023607012301047,-0.379007574173295,0.42712406187663793,-0.13209972487914676,0.0028165329732838555
