name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
64505,5,0.4960947526721755,0.4960947526721755,1.0,0.0877,0.1614
64382,7,0.403974698456992,0.403974698456992,1.0,0.5998,0.6458999999999999
64251,4,0.4792442356344313,0.4792442356344313,1.0,0.085,0.17879999999999996
62399,9,0.6787052633559334,0.6787052633559334,1.0,0.3901,0.4293
61415,9,0.202089405033401,0.202089405033401,0.4890711688284239,0.3901,0.4315
65374,6,0.5238531982998632,0.5238531982998632,0.9999999999999999,0.3252,0.39770000000000005
64983,4,0.4347733917701248,0.4347733917701248,0.9999999999999999,0.044,0.10880000000000001
61181,4,0.2782948939621014,0.2782948939621014,0.29241171808785604,0.0856,0.1634
49021,5,0.12969227985947457,0.12969227985947457,0.1871826630267922,0.2848,0.34030000000000005
32749,4,0.31927772016830025,0.31927772016830025,0.594270296172367,0.0672,0.11009999999999998
63451,4,0.5189396545235865,0.5189396545235865,1.0,0.1214,0.19510000000000005
60923,6,0.23913277156692592,0.23913277156692592,0.36826432194990905,0.1865,0.26139999999999997
30711,6,0.19864423779100307,0.19864423779100307,0.5086178248325677,0.2407,0.28469999999999995
32127,7,0.20165493226195544,0.20165493226195544,0.3176714322684011,0.3518,0.39790000000000003
48511,5,0.16603674783092504,0.16603674783092504,0.20953192543791618,0.2604,0.32299999999999995
59327,6,0.38975902289044606,0.38975902289044606,0.3626410484066687,0.2112,0.2962
65500,6,0.5492398222559471,0.5492398222559471,1.0,0.2761,0.35009999999999997
56703,7,0.29133271605999156,0.29133271605999156,0.06651382220129272,0.4271,0.5295000000000001
49083,5,0.4619849000548576,0.4619849000548576,0.7411844159147416,0.2009,0.2529
15359,6,0.4633599060544079,0.4633599060544079,1.0,0.2455,0.3416
53243,10,0.2038335361168765,0.2038335361168765,0.43807387364293715,0.6276,0.6608
64951,5,0.4668514930631167,0.4668514930631167,0.5798256042667616,0.1105,0.20540000000000003
65494,5,0.4196244943335159,0.4196244943335159,1.0,0.0999,0.16990000000000005
65521,5,0.30997633446886624,0.30997633446886624,0.8678001457094917,0.0929,0.16779999999999995
40957,5,0.3747864134955552,0.3747864134955552,0.7434189336058621,0.1493,0.2531
65006,5,0.37428950069953887,0.37428950069953887,0.5033073585740963,0.1029,0.1916
61422,5,0.14594443803238208,0.14594443803238208,0.3438958884810666,0.2145,0.29900000000000004
64957,6,0.4971335833419996,0.4971335833419996,0.7366738768240839,0.1178,0.19879999999999998
65398,7,0.036589095720795245,0.036589095720795245,0.23878445465005124,0.5753,0.6204000000000001
65493,6,0.5609444429282728,0.5609444429282728,1.0,0.2615,0.34209999999999996
24559,6,0.28868220762476754,0.28868220762476754,0.26736510022852705,0.2876,0.38880000000000003
31739,5,0.4534859196427037,0.4534859196427037,1.0,0.1856,0.23629999999999995
59135,4,0.44286740840898287,0.44286740840898287,0.6897298582819869,0.1026,0.20440000000000003
31231,6,0.3816802967962393,0.3816802967962393,1.0,0.1017,0.1542
45054,6,0.12546719080028657,0.12546719080028657,0.25383502289553384,0.2327,0.27280000000000004
60863,6,0.3510194694498135,0.3510194694498135,0.2999339524140804,0.1212,0.20820000000000005
60159,5,0.3910168705460305,0.3910168705460305,1.0,0.1156,0.2126
64319,7,0.5979511270098898,0.5979511270098898,1.0,0.6284,0.6657
65431,5,0.4410211908370505,0.4410211908370505,1.0,0.1085,0.19310000000000005
57199,8,0.1946467287507761,0.1946467287507761,0.27709621931569267,0.6717,0.7449
