E-cad-E-cad_0-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.44947369584333086,-0.2661753860720389,-0.4599857499416622,0.4591025347303189,-0.41448365750692595,0.3641862320585769,0.01716924150472805,0.0062398905399566424
0.03803733786348159,-0.4429671594050841,0.1403606572848798,0.0496949142681331,-0.14064802789879435,-0.4514978113005334,0.7459224977196455,0.011403685105394233
miR200-E-cad_0-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
-0.43322688942064935,0.22476932061619528,0.4527145564772247,-0.44558973254967704,0.39919740321301794,-0.4349762624659239,0.0986284874751749,0.0014287092417625288
0.05473856312817747,-0.5502519768669722,0.0875492011912097,0.036237358533228084,-0.047959092284488816,-0.14449618463321995,0.8125108022011129,0.04353639027482859
E-cad-ZEB_2-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.43318673783484013,-0.2974204798681647,-0.4210200190134631,0.4458014755277994,-0.41084689799136015,0.40541298674619747,0.12106557211642924,0.009042132639321491
0.06535148652874077,0.3600675962561136,-0.10423374231831212,0.06618425903130666,0.00676255413189455,0.27743382340466044,-0.8427074572971306,-0.25231798006110323
I-E-cad_0-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.4557621495469182,-0.2799544268676563,-0.4603584088086341,0.46356876091148713,-0.4247781672172629,0.31801850851808683,0.07414164541514895,-0.0033577632963026046
0.006323420712449568,-0.45589626767622304,0.15920756124040633,0.01645079106002801,-0.0928954828782939,-0.4944645985225582,0.7156577202450467,0.034787194614690334
ZEB-E-cad_2-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
-0.40202759645672087,0.3317148047450956,0.38789818562236944,-0.4082497415043829,0.38861849757056943,0.35882466616806524,-0.3625223058345031,-0.002084759083811863
0.0009975714837476633,-0.016392733975390043,-0.006194433560502484,-0.004646254218064786,0.0035820604973934183,0.007857178258209719,-0.011633859271605342,0.9997301692703952
SNAIL-NRF2_0-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.43342412184655904,-0.20132318958208548,-0.45001836056157174,0.4430330377824826,-0.3976187273982446,0.43253240928460823,-0.1662135679103438,0.0024122420902030423
0.004281762683169024,-0.5655851721649152,0.06354881527613117,0.045729934311768236,-0.1713835530578046,-0.12020782521664539,0.739021523171331,-0.28981087886386014
Keap1-NRF2_2-0
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.4163922600268718,-0.15772820890655367,-0.4424124314115652,0.42555391014348243,-0.3840824674130393,0.42691801620079306,-0.30843903908182274,0.0011970122460093452
0.1322632513699039,-0.8328826443768859,0.058973354379354956,0.09829269111081812,-0.05486218484616904,-0.17134625755980396,0.48632933826284547,-0.08238931253048057
ZEB-ZEB_1-2
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
-0.4405649318507314,0.30187585232899133,0.4094381600800712,-0.45538394352695727,0.42429922699684824,-0.3852930305746927,-0.10599056857382849,0.006694295028633202
0.025505591257182998,0.37886173832201353,-0.17106583916175652,-0.00026680272549915116,0.05875113485680746,0.37732931718335705,-0.8246805669380183,-0.024950122248220945
SNAIL-ZEB_1-2
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.4477622738563714,-0.1957801048433705,-0.42490371908631386,0.4635458214248192,-0.409444369227697,0.4431750014268717,-0.041275599926698305,0.002957883266037415
0.08490815381091374,-0.5338338971636113,0.3173581391359732,0.11557712059682375,-0.2277089086929706,-0.28548801298892795,0.678444999579114,0.009764541044964561
miR200-Keap1_2-1
miR34,SNAIL,ZEB,miR200,Keap1,E-cad,NRF2,I
0.41536844412747426,-0.11740906013936482,-0.4487040597684375,0.4294113742170132,0.3371399332370259,0.4351120983046663,-0.35350889071575853,-0.0005460507749279867
0.19137114507787142,-0.8748768053752187,0.0027452012776313733,0.10166942454808287,-0.15700934843426598,-0.08615286350772354,0.3794962825338026,0.107386090285168
miR200-ZEB_2-1
