name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
ZEB-E-cad_2-0,7,0.11477993519504534,0.11477993519504534,0.23008502245798895,0.4933,0.5246999999999999
ZEB-miR200_2-1,6,0.28609068619839334,0.28609068619839334,0.35248516768445765,0.3185,0.404
ZEB-miR34_2-0,6,0.07469676208860182,0.07469676208860182,0.1279105017389216,0.4815,0.5349999999999999
ZEB-ZEB_1-0,7,0.011447255472712654,0.011447255472712654,0.0900457873919741,0.4185,0.4699
E-cad-Keap1_0-1,8,0.09861691680074114,0.09861691680074114,0.26211583209892,0.5339,0.5782
E-cad-Keap1_0-2,10,0.020121639753054456,0.020121639753054456,0.03696301721628115,0.6065,0.6381
E-cad-miR34_0-1,10,0.017054238116624876,0.017054238116624876,0.1501042817308696,0.6253,0.6496
E-cad-miR34_0-2,8,0.05147842588903323,0.05147842588903323,0.12669027538685418,0.522,0.5667
E-cad-miR200_0-1,10,0.01842647809563096,0.01842647809563096,0.0980770084987341,0.6533,0.6772
E-cad-miR200_0-2,8,0.045924368778550766,0.045924368778550766,0.20513884782531255,0.4781,0.5399
E-cad-SNAIL_0-2,10,0.018054816651107933,0.018054816651107933,0.15852979806017345,0.6805,0.7001999999999999
E-cad-ZEB_2-0,7,0.010277252009567667,0.010277252009567667,0.09116221708032896,0.471,0.5093
I-E-cad_0-2,8,0.022199835894464726,0.022199835894464726,0.09690847491321908,0.5775,0.6138
I-I_0-1,9,0.009238766530767528,0.009238766530767528,0.00038136416980882404,0.6255,0.7235
I-Keap1_0-1,8,0.012055504937611802,0.012055504937611802,0.12984816218126174,0.5767,0.61
I-Keap1_0-2,8,0.02085483534139288,0.02085483534139288,0.22051596327443543,0.5863,0.6213
I-miR200_0-1,8,0.01414623924234918,0.01414623924234918,0.03506064021885768,0.5821,0.6214
I-miR34_0-2,8,0.010456889834935647,0.010456889834935647,0.11434572235190762,0.5599,0.5929
I-NRF2_0-1,8,0.006196361058858337,0.006196361058858337,0.09308669459251842,0.5946,0.629
I-miR200_0-2,8,0.006619838032300773,0.006619838032300773,0.12478276814124913,0.5269,0.5707
I-miR34_0-1,8,0.012713907510931918,0.012713907510931918,0.04632955658716706,0.578,0.6132
I-NRF2_0-2,8,0.008924120628574804,0.008924120628574804,0.15860135522961316,0.5748,0.6072
I-SNAIL_0-1,8,0.005205067445128395,0.005205067445128395,0.0005122849899503654,0.5589,0.5954999999999999
I-SNAIL_0-2,8,0.0026338940403374026,0.0026338940403374026,0.0004562148725276128,0.5834,0.6175999999999999
I-ZEB_0-2,8,0.0029399885630912916,0.0029399885630912916,0.006736073414762357,0.5767,0.6121
Keap1-E-cad_0-1,10,0.1260497774648417,0.1260497774648417,0.15123149775470252,0.5882,0.6278
Keap1-E-cad_0-2,10,0.012938505600516275,0.012938505600516275,0.007438887226220294,0.5731,0.6093999999999999
Keap1-I_0-1,10,0.010663395151099733,0.010663395151099733,0.10420536487030194,0.6374,0.6671
Keap1-I_0-2,8,0.01374726472667359,0.01374726472667359,0.19526805542160738,0.544,0.5926
Keap1-Keap1_0-1,9,0.02556764257284943,0.02556764257284943,0.3151395794547855,0.6298,0.7115
Keap1-Keap1_0-2,8,0.026896458857753103,0.026896458857753103,0.0003712523169515491,0.561,0.598
Keap1-miR200_0-1,8,0.03950681743966963,0.03950681743966963,0.2785405679644609,0.5418,0.5888
Keap1-miR34_0-2,10,0.008676454191298286,0.008676454191298286,0.12108051974203257,0.6068,0.6396999999999999
Keap1-miR200_0-2,9,0.012309939786240565,0.012309939786240565,0.0032660232459351,0.6184,0.6646000000000001
Keap1-miR34_0-1,8,0.0548952121871277,0.0548952121871277,0.14981210801452916,0.5358,0.5829
NRF2-SNAIL_2-1,8,0.027664219983890875,0.027664219983890875,0.24925806528894018,0.6108,0.639
Keap1-SNAIL_0-1,10,0.015796610404122082,0.015796610404122082,0.11077584086322478,0.6507,0.6757
Keap1-SNAIL_0-2,8,0.01490600819431551,0.01490600819431551,0.18298017535480388,0.5282,0.5752999999999999
Keap1-ZEB_0-1,10,0.005465227484881489,0.005465227484881489,0.09306709568994563,0.5892,0.6194
Keap1-ZEB_0-2,9,0.01104966376995525,0.01104966376995525,0.0017253052407506177,0.5157,0.5642
miR34-E-cad_0-1,10,0.0201915405341115,0.0201915405341115,0.03550840589466821,0.5744,0.6093
miR34-E-cad_0-2,11,0.1618960419534572,0.1618960419534572,0.15418382925895877,0.5865,0.6388
miR34-I_0-1,8,0.014995693681723161,0.014995693681723161,0.1684914905922906,0.5271,0.5757
miR34-Keap1_0-1,8,0.10690324677583876,0.10690324677583876,0.2628379486093446,0.5517,0.5952999999999999
miR34-Keap1_0-2,11,0.014432739696722242,0.014432739696722242,0.07700029063508605,0.6289,0.6585
miR34-miR200_0-1,11,0.01472141888142793,0.01472141888142793,0.13697042540748364,0.6162,0.6446000000000001
miR34-miR34_0-2,8,0.023063170857803305,0.023063170857803305,0.2794980490826949,0.546,0.5756
miR34-miR200_0-2,9,0.06193600835833351,0.06193600835833351,0.15963594229647193,0.513,0.5687
miR34-miR34_0-1,9,0.011475350657182415,0.011475350657182415,0.00041763622351997405,0.6335,0.702
miR34-NRF2_0-1,11,0.0536431110661295,0.0536431110661295,0.25146438085599143,0.6648,0.6929000000000001
miR34-NRF2_0-2,8,0.05066895003958147,0.05066895003958147,0.27229755392840593,0.5456,0.5878
miR34-I_0-2,11,0.014790407577249521,0.014790407577249521,0.1224205998056703,0.6844,0.7170000000000001
miR34-SNAIL_2-0,5,0.3160015727087023,0.3160015727087023,0.16758550880338885,0.4843,0.5154000000000001
miR34-SNAIL_2-1,5,0.05225132924582017,0.05225132924582017,0.31376497225031363,0.4352,0.47729999999999995
miR34-ZEB_0-1,9,0.027999971636634646,0.027999971636634646,0.03348860508297851,0.4911,0.5591999999999999
miR34-ZEB_0-2,10,0.006058371263522849,0.006058371263522849,0.05721739023950568,0.6324,0.6566000000000001
NRF2-E-cad_0-1,10,0.028759770961476243,0.028759770961476243,0.013624936044315457,0.539,0.5682
NRF2-E-cad_0-2,9,0.09354466694657515,0.09354466694657515,0.1657064376342539,0.6193,0.7172000000000001
NRF2-I_0-1,10,0.009869501713168857,0.009869501713168857,0.12005233831581294,0.6073,0.6397999999999999
miR200-E-cad_0-2,10,0.16848601759067755,0.16848601759067755,0.19073844413665858,0.5859,0.6248
miR200-I_0-1,8,0.01639408316722622,0.01639408316722622,0.19628695652626413,0.544,0.5941000000000001
miR200-I_0-2,10,0.014666463305149553,0.014666463305149553,0.10421590463158928,0.6718,0.7019
miR200-Keap1_2-0,6,0.6068234008977833,0.6068234008977833,0.31428841440989524,0.5276,0.5673
miR200-ZEB_2-0,6,0.010867471891126471,0.010867471891126471,0.0022828757424765084,0.5154,0.5630999999999999
miR200-miR34_0-2,8,0.05846452440397215,0.05846452440397215,0.15242835030280763,0.5309,0.5741
miR200-miR34_0-1,10,0.013572367205112873,0.013572367205112873,0.1217960443988807,0.6222,0.6527000000000001
miR200-miR200_0-2,8,0.03918664995260796,0.03918664995260796,0.2779075679562305,0.532,0.5805
miR200-NRF2_0-1,10,0.06194435738651924,0.06194435738651924,0.29164004151776457,0.6645,0.6899
miR200-NRF2_0-2,8,0.05645714502064726,0.05645714502064726,0.23363341919449906,0.5492,0.5904
miR200-SNAIL_0-1,8,0.021570800403918355,0.021570800403918355,0.18348865965979916,0.5065,0.5587
miR200-SNAIL_0-2,10,0.020273615351132743,0.020273615351132743,0.10963892701685324,0.689,0.7156
NRF2-I_0-2,10,0.006698354200626907,0.006698354200626907,0.16855651510011854,0.5483,0.5887
NRF2-Keap1_0-1,8,0.019816728971010465,0.019816728971010465,0.04252023255053969,0.6027,0.6342
NRF2-Keap1_0-2,9,0.05658322761437111,0.05658322761437111,0.23908354728524334,0.6064,0.6840999999999999
NRF2-miR200_0-1,9,0.036366152396315216,0.036366152396315216,0.156240276914665,0.5525,0.6119
NRF2-miR34_0-2,10,0.018190300287648547,0.018190300287648547,0.12542965295040448,0.5827,0.616
NRF2-NRF2_0-1,9,0.011824107689262243,0.011824107689262243,0.00045206359737209173,0.6197,0.7162999999999999
NRF2-miR200_0-2,9,0.023722803302161945,0.023722803302161945,0.14183028144851084,0.6079,0.6471
NRF2-miR34_0-1,10,0.03405453237989109,0.03405453237989109,0.15662155689012094,0.5625,0.6018
NRF2-NRF2_0-2,8,0.009717707577523532,0.009717707577523532,0.6606312037570095,0.5961,0.6269
NRF2-SNAIL_2-0,6,0.012070544362588144,0.012070544362588144,0.13533219468044722,0.6298,0.6542
SNAIL-E-cad_0-1,9,0.13435447642756695,0.13435447642756695,0.13961046362663687,0.6152,0.6752
NRF2-ZEB_0-2,10,0.011012643533333505,0.011012643533333505,0.0934042194606132,0.4976,0.538
SNAIL-E-cad_0-2,10,0.021746231723001427,0.021746231723001427,0.03345769887788001,0.5548,0.5865
SNAIL-I_0-1,9,0.009686944325676777,0.009686944325676777,0.0074449443024403456,0.6366,0.6827
SNAIL-I_0-2,8,0.00656293140245371,0.00656293140245371,0.28451276918958823,0.597,0.6233
SNAIL-Keap1_0-1,9,0.016217436440987075,0.016217436440987075,0.07961651754970656,0.6112,0.648
SNAIL-Keap1_0-2,8,0.05915182717125196,0.05915182717125196,0.18440079753382566,0.5864,0.6252
SNAIL-NRF2_0-2,9,0.03094629097583322,0.03094629097583322,0.16493804326427372,0.6168,0.6614
SNAIL-SNAIL_2-0,8,0.018708202756377156,0.018708202756377156,0.00044376992090057585,0.5944,0.6323
SNAIL-ZEB_0-2,7,0.012360161648260787,0.012360161648260787,0.0035834438883621715,0.6005,0.6435
SNAIL-ZEB_1-0,6,0.6677150453318019,0.6677150453318019,0.0013080464577912903,0.537,0.6855
