States,RACIPE frequency,Boolean frequency
"""0010""",0.17448916666666192,0.1247
"""1001""",0.2919641666666801,0.2177
"""0000""",0.007194999999999991,0
"""0110""",0.17613999999999436,0.2141
"""0100""",0.014738333333333358,0
"""1000""",0.044763333333333176,0
"""1101""",0.07719833333333498,0.1216
"""0111""",0.05420166666666636,0
"""1100""",0.009364999999999983,0
"""1010""",0.042506666666666394,0.161
"""0001""",0.009044999999999985,0
"""1011""",0.015127499999999995,0
"""0101""",0.0581733333333334,0.1609
"""0011""",0.004321666666666672,0
"""1111""",0.00903499999999996,0
"""1110""",0.011735833333333282,0
