States,Boolean frequency,RACIPE frequency
"""1001111""",0.021423333333333353,0
"""0110100""",0.06626547619047697,0.1225
"""1001010""",0.09207301587301642,0.0269
"""0110101""",0.05885650793650864,0.0258
"""1001011""",0.08803757936508005,0.1252
"""0011101""",0.002391666666666667,0
"""1000011""",0.0042466666666666686,0
"""0110001""",0.09420523809523909,0.102
"""0010001""",0.07234539682539749,0.0552
"""1110101""",0.002733333333333336,0
"""0010101""",0.0317507142857143,0.0227
"""1101011""",0.01834619047619049,0
"""1101010""",0.048283333333333255,0.0229
"""0101000""",0.0007666666666666666,0
"""1001110""",0.04843261904761889,0.1001
"""1101100""",0.0031444444444444428,0
"""0010100""",0.025181666666666692,0
"""1001000""",0.0076366666666666605,0
"""0011001""",0.00719444444444443,0.028
"""1100110""",0.013254285714285685,0.0302
"""0001111""",0.0014476190476190478,0
"""0001010""",0.006798333333333326,0
"""0001110""",0.005626666666666672,0
"""0110110""",0.009343571428571376,0
"""1001100""",0.0038111111111111136,0
"""1100000""",0.0005433333333333333,0
"""1000110""",0.007083333333333323,0
"""0110000""",0.022393492063492077,0
"""1001001""",0.00805357142857141,0
"""0001011""",0.0054250000000000045,0
"""1010001""",0.009216666666666627,0.0365
"""1101110""",0.03697444444444431,0.0582
"""1110110""",0.00447833333333334,0
"""1011110""",0.0032199999999999998,0
"""1000010""",0.005158333333333337,0
"""1111110""",0.00380666666666667,0
"""1010110""",0.0014949999999999996,0
"""0101110""",0.01655000000000006,0.0431
"""1101000""",0.003201666666666666,0
"""0001100""",0.0005499999999999999,0
"""0010110""",0.0021366666666666695,0
"""0100110""",0.01773166666666674,0.0541
"""0001001""",0.0010133333333333333,0
"""1101101""",0.0007099999999999999,0
"""1101001""",0.00191952380952381,0
"""1000111""",0.0014700000000000002,0
"""0101101""",0.00025,0
"""0101011""",0.0035300000000000006,0.0206
"""0101010""",0.00904166666666665,0.0238
"""0100010""",0.0027166666666666654,0
"""0011000""",0.0010066666666666668,0
"""1011010""",0.002680000000000001,0
"""1011011""",0.0049700000000000065,0
"""0000010""",0.001285,0
"""1110001""",0.00433166666666667,0
"""1000001""",0.0007866666666666665,0
"""1011001""",0.0034666666666666656,0.0575
"""1011111""",0.0011676190476190471,0
"""0010000""",0.008564999999999982,0
"""1101111""",0.006486666666666669,0
"""1110100""",0.0017400000000000024,0
"""1100010""",0.006003333333333339,0
"""1011101""",0.001253333333333333,0
"""1111011""",0.0013666666666666664,0
"""0110010""",0.0012900000000000001,0
"""0100011""",0.0008077777777777774,0
"""0000001""",0.0011666666666666668,0
"""0111100""",0.0011133333333333334,0
"""1111010""",0.0018500000000000018,0
"""1100111""",0.0010866666666666668,0
"""1100100""",0.0009833333333333337,0
"""0000110""",0.0033866666666666676,0
"""0100000""",0.0007399999999999999,0
"""0011110""",0.0007766666666666663,0
"""0101111""",0.0014633333333333332,0
"""0100100""",0.0016733333333333342,0
"""0111001""",0.0041983333333333395,0
"""0001000""",0.0004666666666666666,0
"""0111110""",0.003685000000000002,0
"""0000011""",0.0005499999999999999,0
"""0010111""",0.000506190476190476,0
"""1100011""",0.0015000000000000002,0
"""0101100""",0.0009666666666666668,0
"""1010101""",0.0035766666666666707,0.0235
"""1010100""",0.0009566666666666663,0.0212
"""0000101""",0.00035,0
"""1000100""",0.0007499999999999999,0
"""1010011""",0.000563333333333333,0
"""0111010""",0.001133333333333333,0
"""0011011""",0.0007458333333333329,0
"""0000100""",0.0006666666666666666,0
"""1100101""",0.00021,0
"""1000000""",0.0002666666666666667,0
"""1111001""",0.0012099999999999997,0
"""0100101""",0.0004333333333333333,0
"""0001101""",0.00026000000000000003,0
"""0100111""",0.0012633333333333338,0
"""0011111""",0.00038,0
"""0100001""",0.0008555555555555551,0
"""0111000""",0.001033333333333333,0
"""1111101""",0.0002400000000000001,0
"""1111100""",0.000698333333333333,0
"""1001101""",0.0017466666666666668,0
"""0011010""",0.00036444444444444447,0
"""0000111""",0.00042333333333333334,0
"""1011100""",0.0007666666666666665,0
"""0111011""",0.0007833333333333328,0
"""1110000""",0.0007099999999999999,0
"""0010011""",0.0006466666666666662,0
"""1110011""",0.0004966666666666665,0
"""1011000""",0.0007699999999999993,0
"""0000000""",0.0001,0
"""0111101""",0.0014249999999999992,0
"""1010000""",0.0005433333333333332,0
"""1110111""",0.00031666666666666676,0
"""0011100""",0.0007833333333333331,0
"""0010010""",0.00023333333333333336,0
"""1000101""",0.00014333333333333334,0
"""0111111""",0.00020166666666666667,0
"""1100001""",0.00041500000000000006,0
"""1010010""",0.00020999999999999995,0
"""1110010""",0.0002800000000000001,0
"""0110111""",0.0011533333333333322,0
"""0101001""",0.0005166666666666666,0
"""1010111""",0.0004885714285714284,0
"""1111111""",0.0007364285714285708,0
"""1111000""",0.0002883333333333333,0
"""0110011""",0.0007783333333333328,0
