States,Boolean frequency,RACIPE frequency
"""1001011""",0.13834333333333113,0.1571
"""1001010""",0.10493499999999983,0.1083
"""1001110""",0.013772500000000005,0
"""1101011""",0.028112380952381052,0
"""1100010""",0.006123333333333338,0
"""1010001""",0.002383333333333334,0
"""0110100""",0.14766083333333024,0.1587
"""0110001""",0.01464833333333336,0
"""0110101""",0.1044310714285715,0.1107
"""0010101""",0.05641166666666716,0.0639
"""0111100""",0.0030849999999999996,0
"""0110000""",0.01591666666666669,0
"""1001111""",0.007951428571428555,0
"""0101000""",0.0008333333333333332,0
"""0000010""",0.0012116666666666667,0
"""0010100""",0.046296666666666535,0
"""1101010""",0.052397619047618915,0.0659
"""1101001""",0.002666666666666666,0
"""1001001""",0.012292857142857118,0
"""1001000""",0.008274999999999992,0
"""1111011""",0.0020316666666666686,0
"""1010011""",0.0004333333333333333,0
"""1101000""",0.004183333333333337,0
"""1000010""",0.004783333333333336,0
"""1100111""",0.0014700000000000004,0
"""0001011""",0.005358333333333338,0
"""0100010""",0.0037083333333333356,0
"""1000011""",0.005483333333333335,0
"""0100110""",0.00926999999999998,0.0523
"""0101010""",0.01009333333333331,0.057
"""1010100""",0.004130833333333337,0.0293
"""1101110""",0.014020952380952386,0
"""0001010""",0.008069999999999985,0
"""1011010""",0.002721666666666667,0
"""0101110""",0.00863166666666664,0
"""0010000""",0.005408333333333336,0
"""1100110""",0.00903333333333331,0.025
"""1011011""",0.004648333333333341,0
"""1101111""",0.002480000000000001,0
"""0111010""",0.0011983333333333332,0
"""0111001""",0.0019826190476190495,0
"""1010101""",0.006335000000000006,0.0569
"""1011101""",0.0030699999999999994,0
"""1000111""",0.000966666666666667,0
"""0100000""",0.0007166666666666666,0
"""1000110""",0.004495000000000006,0
"""1001100""",0.0012000000000000003,0
"""0010001""",0.009564999999999978,0
"""1110100""",0.004098333333333337,0
"""1110101""",0.004313333333333336,0
"""1011100""",0.001025,0
"""1111001""",0.000844285714285714,0
"""0011101""",0.005598333333333338,0
"""1000000""",0.0004166666666666667,0
"""0110110""",0.005541666666666676,0
"""0001110""",0.0028266666666666657,0
"""0101011""",0.005590000000000006,0.0282
"""1000100""",0.000725,0
"""0111110""",0.002403333333333331,0
"""1001101""",0.001066666666666667,0
"""0101001""",0.00047333333333333326,0
"""0111101""",0.004270000000000003,0
"""0000011""",0.0008799999999999995,0
"""0011100""",0.0021849999999999994,0
"""1111010""",0.002536666666666668,0
"""1100011""",0.0022633333333333325,0
"""0011001""",0.002273333333333332,0.0289
"""0001101""",0.00045999999999999996,0
"""1100100""",0.0006833333333333332,0
"""0100100""",0.0017166666666666665,0
"""0111011""",0.0007783333333333328,0
"""0101100""",0.0010833333333333335,0
"""0110111""",0.001461666666666667,0
"""0100011""",0.0019999999999999987,0
"""0011011""",0.0008933333333333333,0
"""0000101""",0.0004066666666666667,0
"""1000001""",0.0008,0
"""1100001""",0.00015,0
"""1100000""",0.00065,0
"""1011110""",0.0017966666666666665,0
"""1010110""",0.0016683333333333342,0
"""0000001""",0.00025,0
"""1110001""",0.0018383333333333333,0
"""1011000""",0.0005499999999999999,0
"""0101111""",0.0010333333333333338,0
"""1101101""",0.00034,0
"""1110110""",0.002956666666666665,0
"""1111110""",0.002036666666666666,0
"""1101100""",0.001161666666666667,0
"""0001000""",0.0005,0
"""1111000""",0.00034333333333333335,0
"""0011010""",0.0004333333333333333,0
"""0000110""",0.0025649999999999996,0
"""0001100""",0.00035,0
"""1000101""",0.0004916666666666666,0
"""0001001""",0.000573333333333333,0
"""1011001""",0.002441785714285715,0.0578
"""0100101""",0.0004299999999999999,0
"""1011111""",0.0011366666666666663,0
"""0000111""",0.0004,0
"""1111100""",0.0011600000000000002,0
"""1110010""",0.0005533333333333332,0
"""1010010""",0.0004000000000000001,0
"""1010000""",0.0006833333333333333,0
"""0100111""",0.001066666666666667,0
"""0011000""",0.0003833333333333334,0
"""0111111""",0.00035333333333333343,0
"""0001111""",0.0005499999999999999,0
"""0011110""",0.00039333333333333337,0
"""0010111""",0.0006033333333333332,0
"""0101101""",0.0001,0
"""0011111""",0.00032833333333333336,0
"""0010110""",0.0011866666666666668,0
"""0110010""",0.0007683333333333331,0
"""0111000""",0.0005216666666666665,0
"""1010111""",0.000518333333333333,0
"""1110011""",0.0002966666666666667,0
"""1111111""",0.00042666666666666667,0
"""1100101""",0.00016666666666666666,0
"""1111101""",0.0005791666666666665,0
"""0010011""",0.0003633333333333334,0
"""0100001""",0.0002666666666666667,0
"""0110011""",0.00023666666666666668,0
"""0000100""",0.00030000000000000003,0
"""1110000""",0.00028333333333333335,0
"""1110111""",0.00048666666666666644,0
"""0010010""",7.5e-05,0
