Boolean,JSD,heatmap,data
 ,62,107,93,109,61,WT,115,87,47,103,79,118,117,31,122,110,124,91,94,121
62,0.0,1.0,0.00825948381060911,0.001998985263371625,0.00024036219535352073,0.001996519914801014,1.0,0.5744394449258066,0.20108621559772397,0.00027295026049660963,0.011478815257830427,0.12516848357081625,0.12493323002364967,0.5744442323154308,1.0,0.0016571177676148532,0.0017581494325994863,1.0,0.00902633011922901,1.0
107,1.0,0.0,1.0,1.0,1.0,1.0,0.0006275711906469587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1368354974280831,1.0,1.0,0.5508930296358714,1.0,0.13682650583491382
93,0.00825948381060911,1.0,0.0,0.018053899787011128,0.006667492866497779,0.01794371537939379,1.0,0.4695772674614378,0.132469078596054,0.00559086439810004,0.0004927872722035589,0.1840992734374743,0.18411902730443921,0.46957868584605184,1.0,0.016849839796148323,0.00256794951354067,1.0,3.414040648643289e-05,1.0
109,0.001998985263371625,1.0,0.018053899787011128,0.0,0.0030149685509740197,2.630627657021099e-05,1.0,0.6282808227625758,0.2391441640549005,0.0036424250254481413,0.02288729627306004,0.10013163642129128,0.09995298952817441,0.6282829540423053,1.0,4.067004576200684e-05,0.007206895716839488,1.0,0.019086287604574866,1.0
61,0.00024036219535351975,1.0,0.006667492866497777,0.0030149685509740206,0.0,0.0028831204773219,1.0,0.563623785421152,0.19379918787733436,0.00011352051456485534,0.00971383388801148,0.13039867829182478,0.1304528587414147,0.5636305105362747,1.0,0.002643994501032026,0.0012943379153942895,1.0,0.007372604936368286,1.0
WT,0.001996519914801013,1.0,0.017943715379393797,2.6306276570210935e-05,0.0028831204773219,0.0,1.0,0.6279300093873359,0.23891869509006772,0.003591065308479642,0.02278597880726715,0.10020179954720641,0.10012821811309501,0.6279334556602376,1.0,9.60206034800919e-05,0.0072213456950625116,1.0,0.018986637615003014,1.0
115,1.0,0.0006275711906469587,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1527113224623011,1.0,1.0,0.5217185446819128,1.0,0.1526961243242493
87,0.5744394449258065,1.0,0.4695772674614378,0.6282808227625757,0.563623785421152,0.6279300093873359,1.0,0.0,0.14199707433618952,0.5555670533668005,0.450717392587225,1.0,1.0,1.1543954381578142e-07,1.0,0.6225355233194358,0.5265896862239061,1.0,0.46552068279871683,1.0
47,0.201086215597724,1.0,0.13246907859605403,0.2391441640549005,0.19379918787733436,0.23891869509006775,1.0,0.14199707433618952,0.0,0.18821913099772924,0.12071040882929085,0.5415698533936848,0.5413746225324692,0.14200303480490492,1.0,0.23505470040881576,0.16892320404487565,1.0,0.130056743541512,1.0
103,0.0002729502604966092,1.0,0.005590864398100042,0.0036424250254481396,0.00011352051456485512,0.003591065308479642,1.0,0.5555670533668005,0.18821913099772924,0.0,0.008373695184960572,0.13456916366139934,0.13445054604208925,0.555571699975602,1.0,0.003159888390056159,0.0007264878141034774,1.0,0.006230086494669981,1.0
79,0.011478815257830427,1.0,0.0004927872722035589,0.02288729627306004,0.009713833888011482,0.022785978807267144,1.0,0.45071739258722493,0.12071040882929085,0.008373695184960575,0.0,0.19688790702115377,0.19670415697930835,0.4507254880948486,1.0,0.021601294643161257,0.004713830724912814,1.0,0.0005224626017654426,1.0
118,0.12516848357081625,1.0,0.1840992734374743,0.10013163642129128,0.13039867829182478,0.1002017995472064,1.0,1.0,0.5415698533936848,0.13456916366139934,0.19688790702115377,0.0,0.00014547565412418272,1.0,1.0,0.10265405253654569,0.15013731969175909,1.0,0.18671175319473482,1.0
117,0.12493323002364967,1.0,0.18411902730443921,0.09995298952817441,0.1304528587414147,0.100128218113095,1.0,1.0,0.5413746225324692,0.13445054604208925,0.19670415697930835,0.00014547565412418272,0.0,1.0,1.0,0.10244948776076071,0.14995638687713903,1.0,0.1867590476322995,1.0
31,0.5744442323154308,1.0,0.4695786858460519,0.6282829540423052,0.5636305105362747,0.6279334556602376,1.0,1.1543954381578142e-07,0.14200303480490492,0.555571699975602,0.4507254880948486,1.0,1.0,0.0,1.0,0.6225355920556295,0.5265884953273838,1.0,0.4655195121869917,1.0
122,1.0,0.1368354974280831,1.0,1.0,1.0,1.0,0.15271132246230112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.932180808629862e-06
110,0.0016571177676148532,1.0,0.016849839796148323,4.067004576200684e-05,0.002643994501032027,9.602060348009147e-05,1.0,0.6225355233194358,0.23505470040881576,0.003159888390056158,0.021601294643161257,0.10265405253654569,0.10244948776076071,0.6225355920556295,1.0,0.0,0.006401944012456423,1.0,0.017816465368884406,1.0
124,0.0017581494325994863,1.0,0.00256794951354067,0.007206895716839487,0.0012943379153942912,0.0072213456950625116,1.0,0.5265896862239061,0.16892320404487568,0.0007264878141034778,0.004713830724912814,0.15013731969175909,0.14995638687713903,0.5265884953273838,1.0,0.006401944012456423,0.0,1.0,0.0029420228806818164,1.0
91,1.0,0.5508930296358714,1.0,1.0,1.0,1.0,0.5217185446819128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
