States,Boolean frequency,RACIPE frequency
"""0110101""",0.08050944444444502,0.0996
"""1001011""",0.1350555952380932,0.1616
"""1001100""",0.004058333333333335,0
"""0110010""",0.0016916666666666664,0
"""0110000""",0.015233333333333354,0
"""0110100""",0.17367166666666373,0.1623
"""0010110""",0.005288333333333337,0
"""1001010""",0.07032595238095292,0.1096
"""1101010""",0.03304444444444439,0.068
"""1001001""",0.0465333333333332,0
"""1101011""",0.027804999999999996,0
"""0010101""",0.037833333333333226,0.0659
"""1110010""",0.0006999999999999999,0
"""1000010""",0.004160000000000002,0
"""0001001""",0.002641666666666666,0
"""1001000""",0.02649333333333331,0
"""1101000""",0.012928333333333328,0
"""0100110""",0.005651666666666676,0.0546
"""0010001""",0.007253333333333317,0
"""0110001""",0.012889999999999981,0
"""1111110""",0.0015711111111111112,0
"""0010100""",0.04656428571428558,0
"""1000001""",0.0019666666666666665,0
"""1001101""",0.004091666666666669,0
"""0001011""",0.007209999999999991,0
"""0100000""",0.00135,0
"""0010111""",0.003110000000000001,0
"""1101110""",0.010093333333333303,0
"""1101001""",0.01076166666666665,0
"""0111111""",0.0006433333333333333,0
"""0111101""",0.00293,0
"""0000111""",0.00025,0
"""0101010""",0.006919999999999996,0.0552
"""0011100""",0.002325,0
"""1000011""",0.004760000000000001,0
"""1001111""",0.007116666666666658,0
"""1011011""",0.005820000000000005,0
"""1111000""",0.001076666666666667,0
"""1011001""",0.003054999999999999,0.0528
"""0100001""",0.0008566666666666665,0
"""0100010""",0.0018333333333333335,0
"""0101000""",0.0021166666666666656,0
"""1010100""",0.0034883333333333346,0.0286
"""0101101""",0.0005866666666666663,0
"""1100001""",0.0007466666666666665,0
"""1011010""",0.002793333333333334,0
"""1000000""",0.0017166666666666665,0
"""0001010""",0.004503333333333336,0
"""0101100""",0.002208333333333333,0
"""0110111""",0.008204999999999985,0
"""0000010""",0.0005666666666666666,0
"""1010101""",0.004213333333333337,0.0569
"""0110110""",0.017126666666666707,0
"""0000100""",0.0010416666666666669,0
"""1100110""",0.0065666666666666755,0.0288
"""0010011""",0.00091,0
"""1110101""",0.003991666666666668,0
"""0101011""",0.0049166666666666725,0.0278
"""0011101""",0.0031333333333333326,0
"""1100100""",0.0024333333333333316,0
"""1111011""",0.0019955555555555564,0
"""1110100""",0.00438666666666667,0
"""0101110""",0.005685000000000007,0
"""1110110""",0.002733333333333333,0
"""1001110""",0.008286666666666654,0
"""0101001""",0.002083333333333332,0
"""0001100""",0.0009833333333333335,0
"""1011000""",0.0010600000000000002,0
"""0010000""",0.012216666666666876,0
"""0000000""",0.00055,0
"""0111110""",0.0020466666666666667,0
"""1010011""",0.0008133333333333326,0
"""1101100""",0.0036833333333333358,0
"""1100000""",0.001493333333333334,0
"""1100111""",0.0007499999999999999,0
"""1011100""",0.0013650000000000003,0
"""0001110""",0.0019333333333333325,0
"""0000011""",0.0007999999999999999,0
"""0000001""",0.00023333333333333336,0
"""1100101""",0.000325,0
"""1101111""",0.0023908333333333325,0
"""1110001""",0.0012616666666666668,0
"""0011010""",0.00047333333333333315,0
"""0100100""",0.0032999999999999987,0
"""1010110""",0.0012333333333333337,0
"""0100101""",0.0003833333333333334,0
"""0111001""",0.0021599999999999996,0
"""1101101""",0.00105,0
"""1111100""",0.0012500000000000005,0
"""1100010""",0.0031666666666666653,0
"""0000110""",0.0016933333333333338,0
"""1000110""",0.002824999999999998,0
"""0000101""",0.0005166666666666666,0
"""1010000""",0.0008933333333333333,0
"""0001000""",0.0012500000000000005,0
"""1000100""",0.0013266666666666672,0
"""0111000""",0.0010066666666666668,0
"""1111010""",0.0019711111111111114,0
"""1010010""",0.0006633333333333332,0
"""0011011""",0.0009133333333333333,0
"""1100011""",0.0017499999999999996,0
"""0001101""",0.0004833333333333333,0
"""1110111""",0.0006166666666666666,0
"""0111100""",0.0018449999999999996,0
"""1111001""",0.0013133333333333335,0
"""1011110""",0.0012500000000000002,0
"""1111101""",0.0012916666666666669,0
"""1000111""",0.0007166666666666666,0
"""0111011""",0.0012966666666666665,0
"""0011000""",0.0005333333333333333,0
"""1010001""",0.0013100000000000002,0
"""0110011""",0.0013366666666666668,0
"""0100111""",0.0007999999999999998,0
"""0100011""",0.00111,0
"""1010111""",0.0009233333333333333,0
"""1110011""",0.0005,0
"""1111111""",0.0004583333333333333,0
"""0011001""",0.0012066666666666669,0.0283
"""0101111""",0.0006583333333333333,0
"""1011101""",0.0013150000000000004,0
"""1110000""",0.00037,0
"""0111010""",0.0007133333333333331,0
"""0011111""",0.0004166666666666667,0
"""1011111""",0.0007166666666666666,0
"""0011110""",0.0005166666666666668,0
"""0010010""",0.00034333333333333335,0
"""0001111""",0.0006,0
"""1000101""",0.0004166666666666667,0
