States,Boolean frequency,RACIPE frequency
"""0110100""",0.055584166666667156,0.0773
"""1110101""",0.038282500000000115,0
"""1101010""",0.012606904761904687,0
"""0101011""",0.05336440476190503,0.0484
"""0000011""",0.005046666666666669,0
"""1101011""",0.013960357142857075,0
"""1011001""",0.008443333333333235,0.1028
"""0001000""",0.003800000000000002,0
"""1010001""",0.015566666666666635,0
"""0110101""",0.032604285714285704,0.0618
"""1001011""",0.02740833333333373,0.0806
"""0001011""",0.05741428571428628,0.0532
"""0101111""",0.006123333333333337,0
"""0101010""",0.061102619047619565,0.1514
"""0001110""",0.011079999999999963,0
"""0100010""",0.017096785714285714,0
"""1010101""",0.05757313492063578,0.1531
"""1110100""",0.059590952380952966,0.0584
"""1001010""",0.019444999999999952,0.0626
"""0001001""",0.004475000000000005,0
"""0000110""",0.008623333333333313,0
"""1010100""",0.048743333333333395,0.0494
"""0001010""",0.04398583333333345,0
"""0101000""",0.006673333333333324,0
"""1011101""",0.016006190476190396,0
"""1001000""",0.0020633333333333363,0
"""1001001""",0.005740238095238117,0
"""0101110""",0.03467952380952399,0
"""0100011""",0.006959523809523793,0
"""1001101""",0.0020576190476190538,0
"""1011100""",0.009652619047619,0
"""1010000""",0.006639047619047612,0
"""0010101""",0.016122777777777784,0
"""0000111""",0.0013766666666666664,0
"""1101111""",0.0014533333333333323,0
"""0010100""",0.021118333333333364,0
"""0100110""",0.03045166666666663,0.101
"""0101001""",0.004123333333333341,0
"""0110000""",0.0059476190476190505,0
"""1100101""",0.0008266666666666662,0
"""0011011""",0.002588412698412701,0
"""1000111""",0.0009242857142857131,0
"""1101110""",0.005148333333333345,0
"""1110000""",0.006582499999999992,0
"""0000100""",0.0007599999999999997,0
"""1111001""",0.002605000000000005,0
"""0110010""",0.0016733333333333342,0
"""0010001""",0.002846666666666667,0
"""1111100""",0.004650952380952393,0
"""0010011""",0.0004466666666666666,0
"""1001111""",0.0021433333333333413,0
"""0100100""",0.003790952380952383,0
"""0101100""",0.0029877777777777784,0
"""1110001""",0.006196666666666672,0
"""0111101""",0.0008166666666666666,0
"""1011011""",0.003376944444444458,0
"""1000011""",0.00211916666666667,0
"""1011111""",0.0016566666666666652,0
"""0011111""",0.0005033333333333331,0
"""0100000""",0.0022700000000000003,0
"""1011000""",0.0018800000000000021,0
"""0110111""",0.0012499999999999994,0
"""0001111""",0.004660000000000003,0
"""1111010""",0.0010516666666666656,0
"""1110110""",0.0030233333333333397,0
"""1101001""",0.0021036904761904817,0
"""0000010""",0.006863333333333323,0
"""1001100""",0.0013057142857142853,0
"""0111110""",0.005134285714285726,0
"""0011110""",0.001884285714285717,0
"""0110110""",0.008093333333333282,0
"""1001110""",0.0037633333333333433,0
"""1000100""",0.0019766666666666717,0
"""0110001""",0.005186666666666669,0
"""0101101""",0.0009499999999999998,0
"""1011110""",0.001491666666666665,0
"""1010110""",0.002230000000000007,0
"""1100110""",0.003380000000000004,0
"""0000000""",0.001130952380952381,0
"""0011001""",0.0011009523809523808,0
"""1111101""",0.00371833333333334,0
"""1111110""",0.0010399999999999988,0
"""0010000""",0.0022233333333333332,0
"""0001101""",0.0003,0
"""0111100""",0.0008299999999999999,0
"""0111010""",0.0037133333333333397,0
"""1101100""",0.000976666666666666,0
"""0100111""",0.00300666666666667,0
"""1100000""",0.00024000000000000003,0
"""0111111""",0.0011299999999999993,0
"""1100010""",0.0021400000000000034,0
"""1111111""",0.00041000000000000015,0
"""1000010""",0.0011257142857142846,0
"""1000001""",0.0013399999999999985,0
"""0010010""",0.0006833333333333331,0
"""0110011""",0.0009559523809523804,0
"""1100011""",0.0010833333333333335,0
"""1010011""",0.000684999999999999,0
"""0000001""",0.00032,0
"""0001100""",0.0009099999999999998,0
"""0100001""",0.00046999999999999993,0
"""0111011""",0.003063333333333337,0
"""0011101""",0.0007499999999999998,0
"""0111001""",0.0006942857142857139,0
"""0011010""",0.0008299999999999997,0
"""1000101""",0.0018266666666666698,0
"""1011010""",0.0016633333333333322,0
"""1110111""",0.0013358333333333315,0
"""1010111""",0.0018366666666666687,0
"""1111000""",0.0008066666666666657,0
"""1000000""",0.00039666666666666675,0
"""1100100""",0.0012342857142857134,0
"""1100111""",0.0007849999999999992,0
"""0011100""",0.0007833333333333328,0
"""1110010""",0.0013983333333333322,0
"""1000110""",0.0018333333333333361,0
"""0100101""",0.0005899999999999998,0
"""0111000""",0.0006149999999999999,0
"""0010110""",0.0016750000000000007,0
"""1101000""",0.0010633333333333321,0
"""0010111""",0.00042,0
"""0011000""",0.00018333333333333334,0
"""1111011""",0.0012066666666666651,0
"""0000101""",0.0004333333333333333,0
"""1110011""",0.00023833333333333337,0
"""1101101""",0.00018000000000000007,0
"""1010010""",0.0003100000000000001,0
"""1100001""",0.00018500000000000005,0
