States,Boolean frequency,RACIPE frequency
"""1101001""",0.0031516666666666685,0
"""1001011""",0.13001472222221977,0.1579
"""1101010""",0.0665600000000008,0.0958
"""1101110""",0.013957619047619056,0
"""1001010""",0.11665388888888681,0.1163
"""0110101""",0.10810039682539586,0.1113
"""0010101""",0.061115833333333966,0.1005
"""0010100""",0.05011694444444427,0
"""0110100""",0.14733583333333036,0.1613
"""1000010""",0.002758333333333332,0
"""1001110""",0.010566666666666643,0
"""1101000""",0.006143333333333336,0
"""1001111""",0.0055426190476190506,0
"""0101010""",0.01944416666666674,0.1036
"""1110100""",0.005076666666666671,0
"""0000010""",0.0006999999999999999,0
"""1001000""",0.009749999999999991,0
"""0110001""",0.009201666666666657,0
"""0110000""",0.012326666666666652,0
"""1101011""",0.035763333333333105,0
"""1001001""",0.008819999999999988,0
"""0111110""",0.0028691666666666653,0
"""0001010""",0.009484999999999986,0
"""0111101""",0.00528666666666667,0
"""0001110""",0.0025016666666666655,0
"""1000011""",0.0031866666666666658,0
"""0111000""",0.0006099999999999999,0
"""0100101""",0.0008083333333333332,0
"""0011110""",0.0005583333333333333,0
"""1011011""",0.004936666666666672,0
"""0111100""",0.007356666666666655,0
"""1101111""",0.0025533333333333324,0
"""1010001""",0.0017499999999999996,0
"""0111001""",0.0013400000000000003,0
"""0010001""",0.006236666666666672,0
"""0011101""",0.004583333333333336,0
"""1100010""",0.0028666666666666645,0
"""1011010""",0.0029083333333333318,0
"""1010101""",0.010398333333333315,0.1027
"""1110111""",0.0006833333333333332,0
"""0001011""",0.0069766666666666605,0
"""0101100""",0.0011666666666666668,0
"""0011100""",0.0029349999999999992,0
"""0101110""",0.00969095238095235,0
"""1011001""",0.0010966666666666664,0
"""1100110""",0.002858333333333332,0
"""0010000""",0.003968333333333335,0
"""1110101""",0.005535000000000005,0
"""0100100""",0.0006333333333333333,0
"""1000101""",0.0006833333333333332,0
"""1011110""",0.0011000000000000003,0
"""1000001""",0.0006333333333333333,0
"""0101000""",0.0017083333333333336,0
"""1111000""",0.0005633333333333332,0
"""1011111""",0.0007833333333333333,0
"""1000111""",0.0011333333333333334,0
"""1111011""",0.002233333333333333,0
"""1010100""",0.005295000000000005,0.026
"""0101011""",0.007306666666666657,0.0246
"""1101100""",0.001341666666666667,0
"""1111010""",0.0026333333333333334,0
"""1001100""",0.0007666666666666665,0
"""1111110""",0.0024499999999999986,0
"""0000000""",0.0002,0
"""0101111""",0.0010333333333333336,0
"""0001111""",0.00055,0
"""1000000""",0.00023333333333333336,0
"""0100110""",0.002794999999999998,0
"""0010110""",0.00095,0
"""1101101""",0.00031666666666666665,0
"""0110110""",0.003222499999999999,0
"""0000011""",0.0005166666666666666,0
"""1000110""",0.0016800000000000007,0
"""0011001""",0.001125,0
"""1110010""",0.00025,0
"""0011111""",0.0003166666666666667,0
"""0001101""",0.00015,0
"""1011000""",0.0003416666666666667,0
"""0011000""",0.006050000000000054,0
"""1001101""",0.0010428571428571427,0
"""0111010""",0.0020399999999999993,0
"""0001000""",0.001275,0
"""1010111""",0.0007016666666666662,0
"""0111111""",0.0006416666666666663,0
"""0001001""",0.0004333333333333333,0
"""1011101""",0.001783333333333333,0
"""1010011""",0.0004666666666666666,0
"""0000101""",0.00045,0
"""1110000""",0.0004,0
"""0100010""",0.002276666666666665,0
"""0011010""",0.0005416666666666666,0
"""1011100""",0.0011233333333333334,0
"""1100111""",0.00043333333333333337,0
"""0101001""",0.0004766666666666666,0
"""1110110""",0.0010233333333333333,0
"""1111100""",0.0006625,0
"""0100000""",0.00028333333333333335,0
"""1100000""",0.0001,0
"""1110001""",0.0007916666666666666,0
"""1100011""",0.00101,0
"""1111101""",0.0006166666666666664,0
"""1010110""",0.0008083333333333332,0
"""0010111""",0.0005499999999999999,0
"""0111011""",0.0012883333333333336,0
"""0100111""",0.00016666666666666666,0
"""0101101""",0.00023333333333333336,0
"""1100101""",0.00023333333333333336,0
"""1010010""",0.00021666666666666666,0
"""0100011""",0.0008666666666666666,0
"""1100100""",0.0005333333333333333,0
"""0110111""",0.0006399999999999996,0
"""0110010""",0.00043333333333333337,0
"""0110011""",0.00012666666666666666,0
"""1000100""",0.00041333333333333337,0
"""0000111""",0.00028333333333333335,0
"""1111001""",0.0003366666666666667,0
"""0011011""",0.000593333333333333,0
"""1100001""",0.0001,0
"""1010000""",0.0003,0
"""1111111""",0.00041000000000000005,0
"""0000110""",0.0004833333333333333,0
"""0000100""",0.0003,0
"""1110011""",0.0003,0
"""0001100""",8.333333333333333e-05,0
"""0010010""",5e-05,0
"""0010011""",0.0001333333333333333,0
