States,Boolean frequency,RACIPE frequency
"""1110101""",0.004990000000000005,0
"""0110101""",0.141654999999998,0.0734
"""0110100""",0.08534166666666722,0.0852
"""0010100""",0.01819166666666669,0
"""1001011""",0.13692499999999844,0.0833
"""0011001""",0.0004083333333333334,0.0191
"""1001010""",0.11569999999999886,0.0799
"""1001111""",0.009299999999999992,0
"""0110110""",0.03222499999999991,0.1661
"""1101011""",0.02737499999999993,0
"""1001001""",0.029974999999999922,0.1628
"""1101001""",0.01910333333333338,0
"""1101010""",0.023400000000000035,0.0479
"""0001011""",0.006408333333333337,0
"""1100111""",0.0008666666666666667,0
"""1001100""",0.0032666666666666655,0
"""0100010""",0.0005333333333333333,0
"""0010110""",0.014591666666666685,0
"""0101000""",0.002899999999999999,0
"""0001110""",0.0005833333333333333,0
"""1000010""",0.004291666666666668,0
"""1001000""",0.01712500000000002,0
"""0010101""",0.02768333333333325,0.0502
"""0110111""",0.03544166666666656,0
"""0011010""",0.0020916666666666653,0
"""0001010""",0.005950000000000001,0
"""1011001""",0.0017499999999999996,0.0333
"""1000001""",0.0021666666666666666,0
"""1001110""",0.00678333333333333,0
"""1001101""",0.004908333333333337,0
"""0010111""",0.01615000000000003,0
"""1100101""",0.003049999999999998,0
"""1100100""",0.002216666666666665,0
"""1110000""",0.0005,0
"""1101100""",0.003625000000000002,0
"""1011010""",0.007599999999999994,0
"""1111011""",0.0027283333333333317,0
"""0110001""",0.012233333333333325,0
"""0101101""",0.003425,0
"""0101001""",0.004200000000000003,0.0264
"""1100010""",0.0016833333333333331,0
"""0010000""",0.0019166666666666663,0
"""1111010""",0.0016333333333333336,0
"""0101010""",0.004466666666666672,0.0389
"""1111101""",0.0015833333333333337,0
"""0010011""",0.002516666666666666,0
"""1110111""",0.000966666666666667,0
"""1011011""",0.009983333333333318,0
"""0110011""",0.004866666666666671,0
"""1100110""",0.001025,0.0211
"""1000011""",0.00655,0
"""1010111""",0.0018499999999999992,0
"""1011101""",0.0013333333333333335,0
"""0000001""",0.0006499999999999999,0
"""1100001""",0.0023999999999999994,0
"""0101100""",0.002341666666666666,0
"""1010010""",0.0007333333333333332,0
"""0000101""",0.00135,0
"""1110001""",0.0008333333333333334,0
"""0000011""",0.0006,0
"""0110000""",0.005850000000000001,0
"""1010101""",0.0018166666666666667,0.0338
"""1010011""",0.0013583333333333336,0
"""0100101""",0.00630833333333334,0
"""0011101""",0.0014000000000000002,0
"""1101110""",0.0022916666666666662,0
"""1101000""",0.009533333333333324,0
"""0101011""",0.005366666666666671,0.0108
"""0001000""",0.0013,0
"""1010100""",0.0016166666666666669,0.0114
"""0100011""",0.0007166666666666666,0
"""1110100""",0.003675000000000003,0
"""1101101""",0.004583333333333338,0
"""0111010""",0.0012083333333333338,0
"""0100001""",0.0028666666666666662,0
"""1101111""",0.0022999999999999995,0
"""1110011""",0.000775,0
"""1110110""",0.0017666666666666664,0
"""0100100""",0.003875000000000003,0
"""1111100""",0.0008916666666666668,0
"""1000110""",0.0010750000000000002,0
"""1011000""",0.0009666666666666668,0
"""0111011""",0.0012616666666666672,0
"""1000000""",0.0005499999999999999,0
"""1100011""",0.0014833333333333335,0
"""1100000""",0.0016666666666666663,0
"""0001111""",0.0007833333333333333,0
"""1000101""",0.0016666666666666668,0
"""1110010""",0.0007666666666666666,0
"""0011110""",0.0010416666666666669,0
"""1111110""",0.0005,0
"""0111101""",0.0031833333333333327,0
"""0000010""",0.0009166666666666668,0
"""0110010""",0.005341666666666669,0
"""0010001""",0.0026666666666666666,0
"""0001101""",0.0004166666666666667,0
"""0100111""",0.0006833333333333332,0
"""1011110""",0.0018499999999999992,0
"""0101111""",0.0010333333333333336,0
"""1000111""",0.0011333333333333334,0
"""0001001""",0.0023166666666666665,0
"""0111000""",0.0009833333333333335,0
"""0011111""",0.0010000000000000002,0
"""0010010""",0.0019666666666666656,0
"""1010001""",0.00038333333333333334,0
"""0111100""",0.0013333333333333337,0
"""1111000""",0.0011333333333333334,0
"""1010110""",0.0016583333333333335,0.0219
"""1011111""",0.0010666666666666672,0
"""0100000""",0.00085,0
"""1011100""",0.00105,0
"""1111001""",0.0018999999999999993,0
"""0011100""",0.00035000000000000005,0
"""0101110""",0.0006,0
"""1000100""",0.0008416666666666666,0
"""0111110""",0.0011583333333333335,0
"""0000110""",0.00035,0
"""0000000""",0.0001,0
"""0001100""",0.0005,0
"""0011011""",0.0011833333333333338,0
"""0111111""",0.0010000000000000002,0
"""0000111""",0.00028333333333333335,0
"""0111001""",0.0008166666666666666,0
"""1111111""",0.00042,0
"""1010000""",0.0002,0
"""0000100""",0.0004666666666666666,0
"""0100110""",0.0006083333333333332,0.0345
"""0011000""",5e-05,0
