States,Boolean frequency,RACIPE frequency
"""0110100""",0.10485238095238149,0.1507
"""0010100""",0.03386611111111103,0
"""0001010""",0.01684444444444446,0
"""1110101""",0.025206666666666686,0
"""0100010""",0.010521666666666644,0
"""1001010""",0.07536444444444496,0.0935
"""1101000""",0.0027166666666666663,0
"""0010101""",0.03374261904761902,0
"""0110000""",0.011529999999999992,0
"""1101001""",0.0030573809523809516,0
"""1101010""",0.04070095238095235,0
"""1001011""",0.1117283333333313,0.1488
"""0101001""",0.0016750000000000014,0
"""0001011""",0.01783000000000002,0
"""1001001""",0.009336428571428544,0
"""0110101""",0.06466666666666732,0.0972
"""0101010""",0.0274216666666667,0.1283
"""1101011""",0.032449999999999965,0
"""1100110""",0.0033733333333333332,0
"""1001111""",0.005446666666666671,0
"""1110100""",0.02789500000000005,0
"""1011001""",0.005966666666666678,0.0899
"""1010101""",0.034593333333333406,0.123
"""1010100""",0.026473333333333512,0.0368
"""0101110""",0.02106261904761911,0
"""0001110""",0.005395000000000002,0
"""1011000""",0.0012555555555555555,0
"""1000011""",0.004065000000000003,0
"""0110110""",0.0078016666666666425,0
"""0111001""",0.0012250000000000002,0
"""1001000""",0.007111666666666663,0
"""0101011""",0.0168166666666667,0.0376
"""1101110""",0.008073333333333321,0
"""1101100""",0.0010733333333333333,0
"""1100011""",0.0021600000000000013,0
"""1011100""",0.00648833333333334,0
"""1010000""",0.002849999999999999,0
"""1000010""",0.0040750000000000005,0
"""1001100""",0.0009916666666666667,0
"""0011101""",0.0022250000000000004,0
"""1111011""",0.0021300000000000017,0
"""0001001""",0.00187,0
"""1001110""",0.009758333333333322,0
"""0100111""",0.0017333333333333333,0
"""0110001""",0.007476666666666651,0
"""1011101""",0.011659999999999962,0
"""1100010""",0.0027183333333333343,0
"""1011011""",0.004315000000000008,0
"""1111110""",0.0011016666666666668,0
"""0100110""",0.020005000000000054,0.0942
"""0110010""",0.0018350000000000005,0
"""1111101""",0.0041750000000000025,0
"""0001100""",0.0006,0
"""0100011""",0.003073333333333333,0
"""0001000""",0.0009333333333333335,0
"""1110000""",0.003013333333333333,0
"""1010001""",0.009488333333333304,0
"""1110001""",0.004876666666666672,0
"""1000110""",0.0022133333333333323,0
"""0000010""",0.0031833333333333323,0
"""0010110""",0.0017499999999999996,0
"""1111001""",0.0020050000000000003,0
"""1111000""",0.0006333333333333331,0
"""1111010""",0.001953333333333334,0
"""1101111""",0.002261666666666667,0
"""0101000""",0.0022766666666666664,0
"""0110111""",0.0009199999999999994,0
"""0111000""",0.0004433333333333333,0
"""0111101""",0.0019183333333333361,0
"""1011010""",0.0017216666666666671,0
"""0010001""",0.005085000000000004,0
"""0101100""",0.002238333333333333,0
"""1011110""",0.0012433333333333333,0
"""1100001""",0.00030000000000000003,0
"""0010000""",0.010758333333333541,0
"""0001111""",0.0015583333333333337,0
"""0100100""",0.002468333333333333,0
"""0000011""",0.002035,0
"""0100001""",0.0005933333333333333,0
"""0111110""",0.004325000000000005,0
"""0010011""",0.000405,0
"""0011100""",0.000975,0
"""0000110""",0.004495000000000004,0
"""1110010""",0.0004899999999999998,0
"""1100000""",0.0003466666666666667,0
"""0111010""",0.0027450000000000018,0
"""1010111""",0.0017150000000000012,0
"""0000101""",0.00032,0
"""1000100""",0.0011916666666666668,0
"""1111100""",0.0028283333333333355,0
"""0011011""",0.0011133333333333331,0
"""1101101""",0.0004666666666666666,0
"""1100111""",0.000698333333333333,0
"""1100100""",0.0007916666666666666,0
"""1010011""",0.0005249999999999996,0
"""1110110""",0.0016966666666666686,0
"""0111100""",0.0019816666666666663,0
"""1000111""",0.0005333333333333331,0
"""1010110""",0.000995,0
"""1000101""",0.001333333333333333,0
"""1001101""",0.001269999999999999,0
"""0110011""",0.0005533333333333332,0
"""0000000""",0.0002083333333333333,0
"""0100000""",0.0006666666666666666,0
"""0111011""",0.002203333333333337,0
"""1000001""",0.0008642857142857139,0
"""0101111""",0.0025849999999999996,0
"""0100101""",0.000325,0
"""0011010""",0.0007733333333333331,0
"""1111111""",0.0005233333333333331,0
"""1100101""",0.0004,0
"""0000100""",0.0004833333333333333,0
"""0011110""",0.0014183333333333335,0
"""0101101""",0.0004333333333333333,0
"""1000000""",0.00025,0
"""0000111""",0.00055,0
"""1011111""",0.0010716666666666665,0
"""0011000""",0.00028000000000000003,0
"""0111111""",0.0005766666666666664,0
"""0001101""",0.00028333333333333335,0
"""1110111""",0.0005266666666666663,0
"""0010010""",0.0002583333333333333,0
"""0011111""",0.0003033333333333334,0
"""0011001""",0.00107611111111111,0
"""1010010""",0.00016,0
"""1110011""",0.00027666666666666676,0
"""0010111""",0.000518333333333333,0
"""0000001""",0.00023666666666666668,0
