States,Boolean frequency,RACIPE frequency
"""1001111""",0.005468333333333336,0
"""0110100""",0.1378434523809497,0.1366
"""1101011""",0.024886666666666734,0
"""1101010""",0.050832777777777574,0.0438
"""0010101""",0.0502724999999999,0.0405
"""1100010""",0.005051666666666669,0
"""1001011""",0.09896690476190542,0.1299
"""0110101""",0.10304194444444503,0.1153
"""1000011""",0.0047166666666666685,0
"""0010100""",0.0411349999999999,0
"""0111000""",0.0007433333333333333,0
"""0001110""",0.002844999999999999,0
"""0001011""",0.004461666666666671,0
"""1101110""",0.01332333333333332,0
"""0001010""",0.008001666666666659,0
"""1001010""",0.11416301587301446,0.1157
"""1001001""",0.044626904761904646,0.0649
"""1110000""",0.00038333333333333334,0
"""0110001""",0.013161666666666653,0
"""0010001""",0.00808916666666665,0
"""0110000""",0.012422777777777762,0
"""1001000""",0.011026666666666652,0
"""1101100""",0.0024866666666666657,0
"""1100110""",0.00970499999999997,0.0195
"""0110111""",0.00639333333333334,0
"""1001110""",0.016698333333333377,0
"""0101011""",0.004010000000000006,0.0109
"""1101001""",0.008521666666666655,0
"""0000010""",0.0015750000000000002,0
"""0011100""",0.0019799999999999996,0
"""1100100""",0.001286666666666667,0
"""1110101""",0.004153333333333338,0
"""0100110""",0.008749999999999977,0.0432
"""1101000""",0.006431666666666669,0
"""0110110""",0.012688333333333305,0.0647
"""0000110""",0.002421666666666667,0
"""1010101""",0.005225000000000004,0.0469
"""0010111""",0.00375166666666667,0
"""1011000""",0.0009433333333333334,0
"""0101010""",0.009626666666666648,0.0422
"""0010000""",0.0035666666666666676,0
"""1011001""",0.0045433333333333385,0.0427
"""1001100""",0.002118333333333333,0
"""1100011""",0.002144999999999999,0
"""1000010""",0.005500000000000001,0
"""0001111""",0.00031,0
"""0111110""",0.0023783333333333326,0
"""0111101""",0.0037666666666666708,0
"""0101110""",0.0070116666666666634,0
"""1000001""",0.0019966666666666657,0
"""0110010""",0.0021900000000000005,0
"""1111110""",0.002787499999999999,0
"""1110100""",0.0039283333333333375,0
"""1111010""",0.002096666666666666,0
"""0010110""",0.004968333333333339,0
"""0100100""",0.0020916666666666657,0
"""1101111""",0.0019049999999999998,0
"""1100111""",0.0006533333333333332,0
"""0100011""",0.0015250000000000005,0
"""1110110""",0.0031133333333333317,0
"""0011101""",0.004907222222222228,0
"""0100101""",0.0006233333333333332,0
"""1001101""",0.001953333333333333,0
"""1010110""",0.002259999999999998,0.0267
"""0111111""",0.0007249999999999997,0
"""0000011""",0.0006749999999999999,0
"""0001001""",0.0022083333333333325,0
"""1000000""",0.0005599999999999997,0
"""1111001""",0.0016083333333333336,0
"""1000110""",0.004630000000000004,0
"""0011001""",0.0024016666666666665,0.02
"""1010100""",0.0035333333333333336,0.0123
"""0100010""",0.0030083333333333316,0
"""0011111""",0.0005833333333333333,0
"""0101001""",0.0016150000000000005,0.0242
"""0001000""",0.00085,0
"""1111011""",0.002009999999999999,0
"""1011101""",0.0029483333333333328,0
"""1011011""",0.003980000000000005,0
"""0101100""",0.0015700000000000004,0
"""1011010""",0.0027866666666666656,0
"""0101111""",0.0006649999999999997,0
"""0110011""",0.000985,0
"""1000111""",0.0005899999999999998,0
"""1010011""",0.0004449999999999999,0
"""0111100""",0.002984999999999998,0
"""1011111""",0.0008866666666666661,0
"""1010001""",0.0015841666666666669,0
"""0111010""",0.0009199999999999997,0
"""0111001""",0.0017950000000000023,0
"""1100000""",0.0006833333333333333,0
"""0101000""",0.0011500000000000004,0
"""1110001""",0.0010000000000000002,0
"""1111100""",0.0010966666666666668,0
"""1110111""",0.00081,0
"""1101101""",0.0009933333333333335,0
"""0111011""",0.0006266666666666663,0
"""1011110""",0.0017566666666666674,0
"""1100001""",0.00081,0
"""1010010""",0.0004,0
"""0001100""",0.0005583333333333333,0
"""0011010""",0.0005333333333333333,0
"""0000001""",0.00036,0
"""0011110""",0.0008166666666666666,0
"""0100001""",0.0004583333333333333,0
"""0100000""",0.00023333333333333336,0
"""1000101""",0.0002466666666666667,0
"""0100111""",0.0008416666666666666,0
"""1111101""",0.00081,0
"""1110010""",0.0007849999999999999,0
"""0011000""",0.00023333333333333336,0
"""0000101""",0.0004933333333333333,0
"""0010011""",0.0008399999999999997,0
"""0011011""",0.0006466666666666665,0
"""0000100""",0.0006799999999999998,0
"""0101101""",0.00028333333333333335,0
"""1010111""",0.0005599999999999997,0
"""1011100""",0.0009199999999999999,0
"""0010010""",0.0003166666666666667,0
"""1000100""",0.0009833333333333337,0
"""1111000""",0.00027,0
"""1111111""",0.00045166666666666646,0
"""1010000""",0.0002933333333333334,0
"""1110011""",0.00031,0
"""1100101""",0.00031000000000000005,0
"""0000111""",0.00031,0
"""0001101""",0.0001,0
"""0000000""",2.6666666666666667e-05,0
