States,Boolean frequency,RACIPE frequency
"""1101011""",0.031146111111111156,0
"""0110100""",0.11934678571428332,0.1888
"""1101010""",0.06758023809523896,0.0674
"""0110110""",0.008381666666666641,0
"""0010101""",0.06819777777777829,0.0678
"""1001011""",0.09564321428571504,0.192
"""0110101""",0.13023912698412451,0.1076
"""1100010""",0.007583333333333319,0
"""1001010""",0.14097678571428304,0.1017
"""1100100""",0.0007366666666666664,0
"""1001110""",0.014653333333333345,0
"""1000010""",0.006913333333333318,0
"""1000110""",0.0036116666666666697,0
"""0010000""",0.0048016666666666685,0
"""0010100""",0.04229333333333322,0
"""0001010""",0.00898833333333331,0
"""1101110""",0.01563833333333336,0
"""1000101""",0.000852222222222222,0
"""0110001""",0.015023095238095257,0
"""0101011""",0.005700000000000011,0.0283
"""0010001""",0.009571666666666647,0
"""1001111""",0.007784444444444377,0
"""1011111""",0.0013116666666666652,0
"""0011111""",0.000528333333333333,0
"""0111101""",0.0038733333333333376,0
"""1110101""",0.005490000000000003,0
"""1011011""",0.0033161111111111117,0
"""0101010""",0.01423833333333334,0.0565
"""0110000""",0.011209999999999987,0
"""1010101""",0.008344999999999972,0.0579
"""0001011""",0.005788333333333337,0
"""0001111""",0.0010849999999999992,0
"""1000011""",0.004866666666666674,0
"""0010110""",0.003183333333333332,0
"""0100010""",0.004877619047619054,0
"""0100110""",0.005736666666666676,0.032
"""1110111""",0.0008019047619047617,0
"""0011100""",0.0029033333333333333,0
"""0001110""",0.0027066666666666662,0
"""0111110""",0.001555,0
"""0000010""",0.001476666666666667,0
"""1100011""",0.003260000000000003,0
"""1011010""",0.003331666666666667,0
"""0100011""",0.0016266666666666669,0
"""0110111""",0.006634285714285709,0
"""0101110""",0.006011666666666679,0
"""0110011""",0.0017316666666666685,0
"""1101000""",0.0008833333333333334,0
"""0000011""",0.0009533333333333333,0
"""1011110""",0.0017733333333333355,0
"""1111010""",0.0025966666666666664,0
"""0100100""",0.0007333333333333329,0
"""1001100""",0.0012600000000000003,0
"""0011001""",0.001721666666666669,0.0187
"""0111100""",0.0019166666666666663,0
"""1010110""",0.0011899999999999999,0
"""1110000""",0.0004,0
"""0000001""",0.00015,0
"""0001000""",0.00012000000000000002,0
"""1001101""",0.002052222222222224,0
"""0011101""",0.004965000000000006,0
"""1010100""",0.003209999999999999,0.0283
"""1101111""",0.003336111111111117,0
"""0010111""",0.003543333333333336,0
"""0001101""",0.00042,0
"""1100110""",0.006443333333333339,0.0168
"""1110110""",0.0017700000000000003,0
"""1110001""",0.0012733333333333331,0
"""0110010""",0.0015400000000000004,0
"""1001001""",0.0018666666666666669,0
"""1110011""",0.0004416666666666667,0
"""0100111""",0.0005566666666666665,0
"""0011011""",0.0010483333333333332,0
"""1000001""",0.00030666666666666673,0
"""1111110""",0.0021283333333333336,0
"""1101100""",0.0008499999999999996,0
"""1001000""",0.0016166666666666669,0
"""1110010""",0.0005849999999999999,0
"""1110100""",0.003136666666666668,0
"""1101001""",0.000573333333333333,0
"""0011110""",0.0004666666666666666,0
"""0000101""",0.0004333333333333333,0
"""1111100""",0.00118,0
"""1010001""",0.001623333333333334,0
"""1111011""",0.0012233333333333328,0
"""1000111""",0.0005899999999999994,0
"""0010011""",0.0012642857142857143,0
"""1011100""",0.00185666666666667,0
"""0111011""",0.0007266666666666663,0
"""1010011""",0.0007749999999999998,0
"""0001001""",0.0005199999999999998,0
"""1100111""",0.0010533333333333323,0
"""1011101""",0.0032466666666666677,0
"""1101101""",0.0007334920634920631,0
"""1011001""",0.0014383333333333333,0.0362
"""1010111""",0.0010466666666666664,0
"""0011010""",0.0005333333333333331,0
"""1100101""",0.0004433333333333333,0
"""0101111""",0.0010266666666666655,0
"""0000110""",0.0014883333333333335,0
"""0101101""",0.0005533333333333331,0
"""1111101""",0.0006583333333333329,0
"""0010010""",0.0006514285714285715,0
"""0111000""",0.0003291666666666667,0
"""0111001""",0.0014316666666666666,0
"""0000100""",0.00025,0
"""1111001""",0.0005066666666666666,0
"""1111111""",0.0005419047619047615,0
"""0001100""",0.0003533333333333334,0
"""0011000""",0.00029000000000000006,0
"""1011000""",0.00032666666666666673,0
"""0100101""",0.0005866666666666664,0
"""1100001""",0.0002833333333333334,0
"""0111010""",0.0009183333333333329,0
"""1010010""",0.0003333333333333333,0
"""0101000""",0.0003333333333333333,0
"""1010000""",0.0005499999999999999,0
"""1100000""",8.333333333333333e-05,0
"""0111111""",0.000759999999999999,0
"""0101100""",0.0004466666666666666,0
"""0000111""",0.00031,0
"""1111000""",0.000275,0
"""1000100""",0.0002666666666666667,0
"""0101001""",0.0001,0
"""0100001""",0.00016000000000000004,0
"""0000000""",5e-05,0
"""0100000""",6.666666666666666e-05,0
