States,Boolean frequency,RACIPE frequency
"""0110101""",0.09623833333333416,0.1023
"""0011101""",0.0029033333333333376,0
"""1001010""",0.11306999999999844,0.106
"""0110100""",0.17458499999999716,0.2388
"""0100000""",0.0005416666666666666,0
"""1101010""",0.053794166666666955,0.0693
"""1000110""",0.003185555555555554,0
"""1001011""",0.1375711111111087,0.234
"""0010101""",0.043874444444444514,0.0699
"""0111001""",0.0017033333333333345,0
"""0010100""",0.04963666666666669,0
"""1111000""",0.00045333333333333326,0
"""1110110""",0.003675000000000005,0
"""1101011""",0.03110666666666665,0
"""1000011""",0.006676666666666654,0
"""1110011""",0.0006849999999999997,0
"""0001011""",0.007058333333333323,0
"""0110000""",0.01536000000000001,0
"""1000010""",0.00626166666666667,0
"""1101110""",0.011206666666666644,0
"""0001010""",0.0076966666666666616,0
"""0011001""",0.0015333333333333332,0
"""0111010""",0.0026166666666666695,0
"""1001001""",0.009074999999999979,0
"""1100011""",0.002188333333333333,0
"""1101001""",0.002215,0
"""1001111""",0.009123333333333311,0
"""0000011""",0.000991666666666666,0
"""0111101""",0.003359285714285716,0
"""0101010""",0.01052333333333331,0.0612
"""0010000""",0.015519999999999907,0
"""1100010""",0.004153333333333338,0
"""0110001""",0.012924999999999989,0
"""1110100""",0.0050616666666666735,0
"""0101011""",0.007371666666666649,0.03
"""0000001""",0.0007233333333333332,0
"""1000001""",0.0007233333333333331,0
"""1001110""",0.013489999999999999,0
"""1001000""",0.006734999999999991,0
"""0110110""",0.007054999999999981,0
"""1010110""",0.0017633333333333362,0
"""1011010""",0.006509999999999999,0
"""0100110""",0.003925000000000004,0
"""0010001""",0.007809999999999981,0
"""1101000""",0.0042750000000000045,0
"""1011001""",0.0013549999999999994,0
"""1010101""",0.0037316666666666718,0.0581
"""1010100""",0.004318333333333341,0.0304
"""1001101""",0.0005399999999999997,0
"""1100111""",0.0008866666666666667,0
"""0111011""",0.0011316666666666656,0
"""0011110""",0.0011666666666666663,0
"""1010001""",0.0015349999999999993,0
"""1110101""",0.004335000000000005,0
"""0000111""",0.00052,0
"""0100010""",0.0028033333333333326,0
"""1111010""",0.0046316666666666746,0
"""0101110""",0.004410000000000006,0
"""1011011""",0.006345000000000009,0
"""0011111""",0.00033000000000000005,0
"""0100011""",0.0013133333333333337,0
"""1010010""",0.0006599999999999996,0
"""0100101""",0.0006125,0
"""0011000""",0.0006266666666666664,0
"""1011100""",0.001351666666666667,0
"""0111100""",0.003236666666666668,0
"""1101111""",0.002926666666666668,0
"""0100001""",0.0008033333333333333,0
"""0110111""",0.001766666666666669,0
"""1100100""",0.0006349999999999997,0
"""0101001""",0.001055,0
"""0000110""",0.0014083333333333335,0
"""1010011""",0.0009966666666666659,0
"""1111011""",0.0023216666666666702,0
"""1011101""",0.001408333333333333,0
"""0111110""",0.0022450000000000013,0
"""1001100""",0.0005266666666666664,0
"""1100110""",0.004601666666666674,0
"""0100100""",0.001426666666666667,0
"""1000111""",0.0010600000000000002,0
"""0001001""",0.001086666666666666,0
"""1000000""",0.0005099999999999999,0
"""0000100""",0.0007666666666666666,0
"""1011000""",0.0008999999999999999,0
"""0010111""",0.0011566666666666667,0
"""0000010""",0.0009499999999999997,0
"""1111110""",0.002623333333333335,0
"""1101100""",0.0006766666666666666,0
"""1111100""",0.0008733333333333333,0
"""0010110""",0.00158,0
"""0001110""",0.0013316666666666668,0
"""0101000""",0.0008866666666666666,0
"""1011110""",0.0013033333333333334,0
"""1111001""",0.0008366666666666662,0
"""1010111""",0.0007499999999999994,0
"""1011111""",0.0010499999999999984,0
"""0110010""",0.0014466666666666662,0
"""0001101""",0.00037000000000000005,0
"""1110000""",0.0002533333333333334,0
"""0001111""",0.0005183333333333331,0
"""0101111""",0.0008183333333333331,0
"""0111111""",0.0005799999999999996,0
"""0101100""",0.0003166666666666667,0
"""1110111""",0.0005266666666666663,0
"""1101101""",0.0005299999999999998,0
"""0011011""",0.0009233333333333331,0
"""0011100""",0.0016666666666666674,0
"""0111000""",0.0007966666666666663,0
"""0000000""",0.00027,0
"""0001000""",0.00037,0
"""0000101""",0.0005099999999999999,0
"""1110010""",0.0008233333333333324,0
"""1110001""",0.0007166666666666661,0
"""0011010""",0.0005933333333333329,0
"""1010000""",0.0006683333333333332,0
"""0010010""",0.0004000000000000001,0
"""1111111""",0.000662380952380952,0
"""0110011""",0.0005699999999999997,0
"""0100111""",0.00045333333333333326,0
"""1000100""",0.0003333333333333334,0
"""1111101""",0.000513333333333333,0
"""0001100""",0.00026333333333333336,0
"""1100000""",0.00037000000000000005,0
"""0010011""",0.0004405555555555555,0
"""1100001""",5e-05,0
"""1100101""",0.00021000000000000006,0
"""1000101""",0.0002400000000000001,0
"""0101101""",0.00014000000000000001,0
