States,Boolean frequency,RACIPE frequency
"""0010101""",0.06488285714285773,0.0718
"""1011001""",0.0031466666666666652,0.0427
"""0100110""",0.019075952380952475,0.039
"""1001010""",0.09881138888888982,0.1214
"""1000010""",0.0054878571428571485,0
"""1001001""",0.01016595238095237,0
"""0110100""",0.10471484126984183,0.156
"""1001111""",0.006789999999999995,0
"""0110101""",0.10651833333333277,0.1166
"""1101010""",0.050234999999999766,0.0721
"""1001000""",0.007568333333333326,0
"""1001011""",0.12457785714285469,0.148
"""1001110""",0.016857777777777826,0
"""1011101""",0.0040244444444444485,0
"""0010100""",0.03793023809523801,0
"""0110000""",0.01143999999999998,0
"""0101011""",0.007189999999999995,0.0188
"""1100010""",0.008266666666666657,0
"""1101011""",0.03079178571428556,0
"""1000011""",0.005230238095238099,0
"""1000110""",0.006843333333333334,0
"""1010101""",0.008171666666666645,0.0686
"""0010000""",0.009491666666666725,0
"""0100100""",0.002943333333333333,0
"""0001010""",0.007308333333333323,0
"""1101110""",0.022505833333333423,0
"""1000111""",0.0008083333333333332,0
"""0101110""",0.013474999999999989,0
"""0010001""",0.012764999999999974,0
"""0011101""",0.006043452380952392,0
"""0001011""",0.006541666666666667,0
"""0110010""",0.0012500000000000005,0
"""1011011""",0.008764999999999981,0
"""1010100""",0.0034783333333333354,0.0208
"""1111011""",0.002753333333333333,0
"""1100110""",0.015242500000000058,0.0297
"""0100010""",0.006291666666666672,0
"""1011110""",0.0015350000000000001,0
"""1101111""",0.0032433333333333316,0
"""0011010""",0.00041333333333333337,0
"""1101001""",0.003550000000000002,0
"""0010110""",0.0016250000000000004,0
"""1001100""",0.001391666666666667,0
"""1100100""",0.0009666666666666668,0
"""0101010""",0.011843333333333308,0.067
"""1111010""",0.002536666666666666,0
"""0101000""",0.0011333333333333334,0
"""0110001""",0.01589083333333339,0
"""0111101""",0.004413333333333337,0
"""0111110""",0.0027199999999999976,0
"""1000001""",0.0007666666666666665,0
"""1100111""",0.0014583333333333338,0
"""1101100""",0.003016666666666665,0
"""1111110""",0.001852380952380953,0
"""1011100""",0.001431111111111111,0
"""1110010""",0.0012433333333333337,0
"""0110110""",0.005571111111111125,0
"""1101000""",0.005044444444444446,0
"""1110110""",0.0022533333333333324,0
"""0011100""",0.002926666666666668,0
"""0000011""",0.001066666666666667,0
"""0101100""",0.0012500000000000002,0
"""1100011""",0.0026666666666666653,0
"""1111101""",0.0012857142857142854,0
"""1010110""",0.0010966666666666668,0
"""0111010""",0.0014500000000000001,0
"""0111000""",0.0003216666666666667,0
"""1010001""",0.0031900000000000014,0
"""1011010""",0.00377666666666667,0
"""0000111""",0.0004,0
"""1110100""",0.003211666666666667,0
"""0000110""",0.004075000000000004,0
"""1010010""",0.000573333333333333,0
"""0001111""",0.0005533333333333333,0
"""0011110""",0.0006,0
"""0100011""",0.0014766666666666671,0
"""1000100""",0.0004,0
"""0100000""",0.0005333333333333333,0
"""1000000""",0.0006833333333333333,0
"""1100000""",0.0007166666666666666,0
"""0111100""",0.0018116666666666689,0
"""0001110""",0.0033792857142857153,0
"""0100101""",0.000825,0
"""1110101""",0.005093333333333337,0
"""0011001""",0.0028971428571428555,0.0275
"""1111100""",0.0007616666666666666,0
"""0001000""",0.00066,0
"""1000101""",0.0004433333333333333,0
"""0001001""",0.0006899999999999996,0
"""0111011""",0.0006566666666666665,0
"""0010011""",0.0004833333333333333,0
"""1111000""",0.00032666666666666673,0
"""0110011""",0.0004116666666666666,0
"""0111001""",0.0019083333333333333,0
"""1110011""",0.0007349999999999998,0
"""0111111""",0.0004666666666666665,0
"""0101001""",0.0008966666666666667,0
"""0001100""",0.00041,0
"""0000010""",0.0015783333333333337,0
"""1011111""",0.0006166666666666664,0
"""0101111""",0.0010500000000000002,0
"""0011111""",0.00018333333333333334,0
"""1110001""",0.0017833333333333338,0
"""0100111""",0.00175,0
"""1110000""",0.0009166666666666666,0
"""0010111""",0.00030833333333333337,0
"""1101101""",0.0002,0
"""1111001""",0.0010999999999999996,0
"""1100001""",0.0002666666666666667,0
"""1011000""",0.0005083333333333333,0
"""0000100""",0.0004966666666666665,0
"""1100101""",0.00014000000000000004,0
"""0011011""",0.0012049999999999995,0
"""1010000""",0.0006499999999999999,0
"""1110111""",0.0004833333333333333,0
"""0000000""",0.00015333333333333334,0
"""0110111""",0.0005466666666666665,0
"""0000101""",0.00045666666666666653,0
"""1001101""",0.0005166666666666665,0
"""1010011""",0.0005299999999999998,0
"""0001101""",0.00015,0
"""0100001""",0.00015,0
"""0101101""",0.00015,0
"""0011000""",0.00043999999999999985,0
"""1111111""",0.0004066666666666667,0
"""1010111""",0.0003050000000000001,0
"""0000001""",0.00024000000000000003,0
"""0010010""",0.00022333333333333339,0
