name,Total Positive cycles,RACIPE JSD1 from WT,RACIPE JSD2 from WT,Boolean JSD from WT,Plasticity1,Plasticity2
OVOL-ZEB_2-1,5,0.003909048639145507,0.003909048639145507,0.04725261618877595,0.3861,0.42879999999999996
TGFB-SNAIL_1-2,6,0.0006479628410065853,0.0006479628410065853,0.0006591078175920933,0.5282,0.5685
ZEB-ZEB_1-2,5,0.029576555991712133,0.029576555991712133,0.057808579257306515,0.2506,0.28069999999999995
ZEB-miR34_2-0,4,0.06616769717055682,0.06616769717055682,0.05053424295941407,0.3231,0.44430000000000003
ZEB-OVOL_2-0,5,0.0006531088621416247,0.0006531088621416247,0.03950300949355183,0.445,0.4797
ZEB-miR200_2-0,5,0.040553260251191325,0.040553260251191325,0.09737770798117906,0.3505,0.42569999999999997
SNAIL-miR34_2-0,5,0.5626950400737907,0.5626950400737907,0.1207419035002007,0.5375,0.5504
SNAIL-ZEB_1-2,5,0.023106470182140352,0.023106470182140352,0.01836412875014073,0.4554,0.5195000000000001
miR34-SNAIL_2-0,3,0.02073732928050572,0.02073732928050572,0.1627668801288364,0.3921,0.43589999999999995
SNAIL-SNAIL_2-0,6,0.02277566531364681,0.02277566531364681,0.05544508888567961,0.5652,0.6103000000000001
WT,6,0.0,0.0,0.0007635302862185524,0.5272,0.5681
OVOL-ZEB_2-0,5,0.0012139573500406903,0.0012139573500406903,0.03555098186418703,0.4937,0.534
ZEB-miR200_2-1,5,0.23523550309131888,0.23523550309131888,0.3511436547950981,0.3189,0.3823
miR200-ZEB_2-1,4,0.047731610600447415,0.047731610600447415,0.03744663412854311,0.2701,0.3477
OVOL-OVOL_2-0,6,0.0005051564435480494,0.0005051564435480494,0.000726712947268116,0.563,0.6062000000000001
ZEB-OVOL_2-1,5,0.002686290998372095,0.002686290998372095,0.1874693969041226,0.39,0.43189999999999995
ZEB-ZEB_1-0,5,0.0018580085638020768,0.0018580085638020768,0.05781906979672442,0.3623,0.39380000000000004
SNAIL-miR34_2-1,5,0.03531559314193215,0.03531559314193215,0.12115283066062711,0.5122,0.5502
Wg-OVOL_2-1,6,0.00043564943216273195,0.00043564943216273195,0.00024387326630457423,0.5281,0.5686
OVOL-OVOL_2-1,7,0.0008620483579957088,0.0008620483579957088,0.007546715390248935,0.6106,0.6858
miR200-ZEB_2-0,4,0.003919761871756305,0.003919761871756305,0.024620922738218497,0.3957,0.45199999999999996
SNAIL-miR200_2-0,5,0.5003909776880517,0.5003909776880517,0.043426182290461884,0.5703,0.5896
SNAIL-SNAIL_2-1,7,0.05211753219956283,0.05211753219956283,0.05628386544013256,0.6677,0.7074
SNAIL-miR200_2-1,5,0.06789960191388449,0.06789960191388449,0.1622649085459501,0.5078,0.5670999999999999
SNAIL-ZEB_1-0,5,0.004535465890624507,0.004535465890624507,0.0029026447473826872,0.5351,0.5866
miR34-SNAIL_2-1,3,0.060716928090980934,0.060716928090980934,1.0,0.3249,0.4
ZEB-miR34_2-1,4,0.2807817351993271,0.2807817351993271,0.15507841660806013,0.3304,0.4095
